"Status","Year","Function_of_post","Organisation","Parent_department","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Analysis","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","35","[c]","42220","39890"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Heterosexual / straight","30","[c]","46100","43780"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","LGBO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Education (excl. agencies)","Department for Education","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Department for International Trade","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Department for International Trade","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for International Trade","Department for International Trade","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Driver and Vehicle Standards Agency","Department for Transport","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Food Standards Agency","Food Standards Agency","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Government Actuary's Department","Chancellor's other departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Government Actuary's Department","Chancellor's other departments","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","Ministry of Justice","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Courts and Tribunals Service","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Revenue and Customs (excl. agencies)","HM Revenue and Customs","Unknown","45","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","HM Treasury (excl. agencies)","HM Treasury","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Health and Safety Executive","Department for Work and Pensions","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Heterosexual / straight","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Home Office","Home Office","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Intellectual Property Office","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Defence (excl. agencies)","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Ministry of Justice (excl. agencies)","Ministry of Justice","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","National Infrastructure Commission","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","National Infrastructure Commission","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","National Infrastructure Commission","HM Treasury","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Budget Responsibility","HM Treasury","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Budget Responsibility","HM Treasury","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Budget Responsibility","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office for Standards in Education, Children's Services and Skills","Office for Standards in Education, Children's Services and Skills","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Gas and Electricity Markets","Office of Gas and Electricity Markets","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Office of Rail and Road","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Office of Rail and Road","Office of Rail and Road","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Planning Inspectorate","Department for Levelling Up, Housing and Communities","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Rural Payments Agency","Department for Environment, Food and Rural Affairs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","The Insolvency Service","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","UK Export Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","UK Export Finance","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Export Finance","UK Export Finance","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Space Agency","Department for Business, Energy and Industrial Strategy","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Heterosexual / straight","55","[c]","35500","33710"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","LGBO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","UK Statistics Authority","UK Statistics Authority","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Valuation Office Agency","HM Revenue and Customs","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Analysis","Water Services Regulation Authority","Water Services Regulation Authority","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Building Digital UK","Department for Digital, Culture, Media and Sport","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Building Digital UK","Department for Digital, Culture, Media and Sport","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Undeclared","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cabinet Office (excl. agencies)","Cabinet Office","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Civil Service Fast Stream","Cabinet Office","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Charity Commission","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Charity Commission","Charity Commission","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Commercial Service","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Attorney General's Departments","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Crown Prosecution Service","Attorney General's Departments","LGBO","[c]","[c]","[c]","[c]"
