"Status","Year","Function_of_post","Organisation","Region_ITL1","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Project Delivery","UK Space Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","South West (England)","Heterosexual / straight","40","40","45360","50680"
"In post","2023","Project Delivery","UK Space Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Space Agency","South West (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Scotland","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","South East (England)","Heterosexual / straight","95","95","41980","37760"
"In post","2023","Project Delivery","UK Statistics Authority","South East (England)","LGBO","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","South East (England)","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Wales","Heterosexual / straight","100","95","42820","37760"
"In post","2023","Project Delivery","UK Statistics Authority","Wales","LGBO","10","10","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Wales","Undeclared","5","5","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","Wales","Unknown","20","20","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","UK Statistics Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","East of England","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","London","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","South West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","Wales","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","Yorkshire and The Humber","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Valuation Office Agency","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Vehicle Certification Agency","South West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Vehicle Certification Agency","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","West Midlands (England)","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","West Midlands (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Water Services Regulation Authority","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Welsh Revenue Authority","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Welsh Revenue Authority","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Welsh Revenue Authority","Wales","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Wilton Park","South East (England)","Heterosexual / straight","35","30","38480","31620"
"In post","2023","Project Delivery","Wilton Park","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Wilton Park","South East (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Project Delivery","Wilton Park","South East (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","East of England","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","East of England","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","London","Heterosexual / straight","30","30","56450","57040"
"In post","2023","Property","Cabinet Office (excl. agencies)","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","London","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","London","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North West (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","North West (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Scotland","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Scotland","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Scotland","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","South East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","South East (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","South West (England)","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","South West (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","South West (England)","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Wales","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Wales","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","West Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","West Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","West Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Property","Cabinet Office (excl. agencies)","Yorkshire and The Humber","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","East Midlands (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","East Midlands (England)","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","East Midlands (England)","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","London","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","London","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","London","Unknown","10","10","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","North East (England)","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Property","Central Civil Service Fast Stream","North East (England)","LGBO","[c]","[c]","[c]","[c]"
