"Status","Year","Age","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","50-59","Welsh Government","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Attorney General's Departments","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Cabinet Office","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","AO","25","[c]","21620","21690"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","EO","35","[c]","28140","28120"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department for Work and Pensions","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Department of Health and Social Care","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Estyn","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Foreign, Commonwealth and Development Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Revenue and Customs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","HM Treasury","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Outside London","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Defence","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","AO","15","[c]","21610","21780"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Ministry of Justice","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Northern Ireland Office","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Attorney General's Departments","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Justice","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care","Unknown","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Departments","Outside London","AO","35","[c]","20530","19560"
"New entrant CS","2023","16-19","Attorney General's Departments","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy","Outside London","AA","5","[c]","[c]","[c]"
