"Status","Year","Ethnicity","Organisation","Parent_department","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Centre for Environment, Fisheries and Aquaculture Science","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Charity Commission","Charity Commission","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","AO","85","[c]","21500","21380"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","EO","40","[c]","27880","25610"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","HEO","35","[c]","35150","35000"
"New entrant CS","2023","White","Companies House","Department for Business, Energy and Industrial Strategy","SEO","30","[c]","43890","43730"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","HEO","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Competition and Markets Authority","Competition and Markets Authority","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Criminal Injuries Compensation Authority","Ministry of Justice","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Commercial Service","Cabinet Office","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","AO","105","[c]","22200","22180"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","G7","30","[c]","52910","52360"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Office and Procurator Fiscal Service","Scottish Government","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","AO","295","[c]","21620","20980"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","EO","85","[c]","27320","26900"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","G7","75","[c]","51640","49050"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Crown Prosecution Service","Attorney General's Departments","SEO","100","[c]","39400","38760"
"New entrant CS","2023","White","Defence Electronics and Components Agency","Ministry of Defence","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","AO","240","[c]","21970","20750"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","EO","70","[c]","27340","26850"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","G7","45","[c]","57410","55500"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","HEO","260","[c]","33300","32500"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Equipment and Support","Ministry of Defence","SEO","190","[c]","43000","43400"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","AA","40","[c]","19290","19280"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","AO","40","[c]","21270","19430"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","EO","60","[c]","24320","24630"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","G7","95","[c]","50220","49260"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","HEO","230","[c]","28930","28360"
"New entrant CS","2023","White","Defence Science and Technology Laboratory","Ministry of Defence","SEO","75","[c]","39260","39890"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","EO","45","[c]","27320","28510"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","G7","20","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","HEO","95","[c]","33650","34410"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","SEO","45","[c]","42120","41060"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","EO","25","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","G7","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","HEO","45","[c]","35220","35040"
"New entrant CS","2023","White","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","EO","85","[c]","26120","25900"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","G7","35","[c]","52800","51360"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","HEO","70","[c]","32730","30330"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Education (excl. agencies)","Department for Education","SEO","55","[c]","39290","37590"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","AO","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","EO","75","[c]","26110","25920"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G6","30","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","G7","130","[c]","51800","50450"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","HEO","185","[c]","31690","30320"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SCS level","15","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","SEO","135","[c]","38850","37640"
"New entrant CS","2023","White","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","EO","65","[c]","27450","28140"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","G7","65","[c]","55680","55370"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","HEO","120","[c]","33580","35010"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for International Trade","Department for International Trade","SEO","175","[c]","41610","41790"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","White","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","AO","10","[c]","[c]","[c]"
