"Status","Year","Ethnicity","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Operational Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Other","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning Inspectors","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning Inspectors","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Policy","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Project Delivery","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Property","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Psychology","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Science and Engineering","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Security","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Social Research","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Other ethnicity","Statistics","London","G6","[c]","[c]","[c]","[c]"
