"Status","Year","Function_of_post","Profession_of_post","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Unknown","Finance","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Inspector of Education and Training","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Knowledge and Information Management","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Medicine","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Female","Heterosexual / straight","30","[c]","32860","34500"
"New entrant CS","2023","Unknown","Operational Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Male","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Operational Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Female","Heterosexual / straight","30","[c]","31360","27840"
"New entrant CS","2023","Unknown","Other","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Female","Unknown","35","[c]","25840","23490"
"New entrant CS","2023","Unknown","Other","Male","Heterosexual / straight","35","[c]","34220","28360"
"New entrant CS","2023","Unknown","Other","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Male","Unknown","150","[c]","23740","17660"
"New entrant CS","2023","Unknown","Other","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Other","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Planning Inspectors","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","Heterosexual / straight","50","[c]","35530","32460"
"New entrant CS","2023","Unknown","Policy","Female","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Female","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Male","Heterosexual / straight","35","[c]","33940","28760"
"New entrant CS","2023","Unknown","Policy","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Male","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Female","Heterosexual / straight","40","[c]","30930","29500"
"New entrant CS","2023","Unknown","Science and Engineering","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Female","Unknown","45","[c]","30000","28840"
"New entrant CS","2023","Unknown","Science and Engineering","Male","Heterosexual / straight","110","[c]","32380","30650"
"New entrant CS","2023","Unknown","Science and Engineering","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Male","Unknown","70","[c]","30370","28840"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Social Research","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Statistics","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
