"Status","Year","Parent_department","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Justice","Wiltshire","95","[c]","26020","23640"
"New entrant CS","2023","Ministry of Justice","Wirral","25","[c]","22420","22710"
"New entrant CS","2023","Ministry of Justice","Wolverhampton","30","[c]","23790","23640"
"New entrant CS","2023","Ministry of Justice","Worcestershire CC","200","[c]","26010","25830"
"New entrant CS","2023","Ministry of Justice","York","40","[c]","23030","21780"
"New entrant CS","2023","National Crime Agency","Bath and North East Somerset, North Somerset and South Gloucestershire","55","[c]","37020","36040"
"New entrant CS","2023","National Crime Agency","Bedford","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Belfast","25","[c]","35470","36040"
"New entrant CS","2023","National Crime Agency","Berkshire","15","[c]","39050","39630"
"New entrant CS","2023","National Crime Agency","Birmingham","45","[c]","36880","36040"
"New entrant CS","2023","National Crime Agency","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Chorley and West Lancashire","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Darlington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Heart of Essex","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Hertfordshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Lambeth","140","[c]","43240","36600"
"New entrant CS","2023","National Crime Agency","Leicestershire CC and Rutland","15","[c]","34400","32540"
"New entrant CS","2023","National Crime Agency","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Medway","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Merton, Kingston upon Thames and Sutton","10","[c]","37030","39630"
"New entrant CS","2023","National Crime Agency","Nottingham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Sheffield","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","South Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Sunderland","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Wakefield","15","[c]","40810","38640"
"New entrant CS","2023","National Crime Agency","Warrington","110","[c]","35650","34670"
"New entrant CS","2023","National Crime Agency","West Sussex (North East)","10","[c]","32100","29970"
"New entrant CS","2023","Northern Ireland Office","Belfast","5","[c]","[c]","[c]"
"New entrant CS","2023","Northern Ireland Office","Westminster","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Barnet","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Berkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Birmingham","25","[c]","34230","32800"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Blackpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Brighton and Hove","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bristol, City of","35","[c]","33480","32800"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Bromley","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Buckinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Calderdale and Kirklees","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cambridgeshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Camden and City of London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Central Bedfordshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Central Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire East","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Chorley and West Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Coventry","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Croydon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Devon CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Dumfries and Galloway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Durham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Cumbria","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Riding of Yorkshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Surrey","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","East Sussex CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Enfield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Gloucestershire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North East","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester North West","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South East","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Greater Manchester South West","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hackney and Newham","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Haringey and Islington","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hartlepool and Stockton-on-Tees","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Heart of Essex","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Herefordshire, County of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hertfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Isle of Wight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Kent Thames Gateway","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Kingston upon Hull, City of","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lambeth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Leeds","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Lincolnshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Liverpool","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Luton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Manchester","70","[c]","29220","26870"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Kent","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Mid Lancashire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Milton Keynes","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Hampshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Northamptonshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Nottinghamshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North Yorkshire CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","North and West Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Nottingham","10","[c]","28000","22490"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Oxfordshire CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Plymouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Portsmouth","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Sandwell","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Sefton","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Shropshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Solihull","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Somerset CC","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South Hampshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South Nottinghamshire","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","South and West Derbyshire","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Staffordshire CC","10","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Suffolk CC","5","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Sunderland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Telford and Wrekin","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Tyneside","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Wakefield","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Office for Standards in Education, Children's Services and Skills","Warrington","[c]","[c]","[c]","[c]"
