"Status","Year","Disability","Function_of_post","Profession_of_post","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared non-disabled","Project Delivery","Other","EO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Other","G6/G7","40","35","57660","56870"
"In post","2023","Declared non-disabled","Project Delivery","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Other","SEO/HEO","50","45","37940","38470"
"In post","2023","Declared non-disabled","Project Delivery","Planning","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Planning","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Policy","AA/AO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Policy","EO","45","40","30810","31350"
"In post","2023","Declared non-disabled","Project Delivery","Policy","G6/G7","575","555","65240","65230"
"In post","2023","Declared non-disabled","Project Delivery","Policy","SCS level","70","70","87900","84160"
"In post","2023","Declared non-disabled","Project Delivery","Policy","SEO/HEO","350","330","41480","42060"
"In post","2023","Declared non-disabled","Project Delivery","Policy","Unknown","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","AA/AO","130","125","23220","23200"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","EO","700","655","28070","28080"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","G6/G7","3445","3350","59250","57410"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","SCS level","315","305","92260","85000"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","SEO/HEO","5185","4970","38590","38790"
"In post","2023","Declared non-disabled","Project Delivery","Project Delivery","Unknown","360","350","47460","42620"
"In post","2023","Declared non-disabled","Project Delivery","Property","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","EO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","G6/G7","165","155","56710","55210"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","SCS level","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","SEO/HEO","215","205","38100","38200"
"In post","2023","Declared non-disabled","Project Delivery","Science and Engineering","Unknown","520","515","44770","43100"
"In post","2023","Declared non-disabled","Project Delivery","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Social Research","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Social Research","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Statistics","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Statistics","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tax","AA/AO","10","5","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tax","EO","110","100","29870","28130"
"In post","2023","Declared non-disabled","Project Delivery","Tax","G6/G7","30","30","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tax","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Tax","SEO/HEO","255","240","37600","35000"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","EO","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","G6/G7","55","55","60870","59180"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","SCS level","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Project Delivery","Unknown","SEO/HEO","85","85","38430","38460"
"In post","2023","Declared non-disabled","Property","Commercial","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Communications","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Communications","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Communications","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Digital, Data and Technology","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Finance","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Finance","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Finance","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Finance","SEO/HEO","30","30","36730","38380"
"In post","2023","Declared non-disabled","Property","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Human Resources","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Human Resources","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Internal Audit","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Operational Delivery","AA/AO","330","300","22740","22520"
"In post","2023","Declared non-disabled","Property","Operational Delivery","EO","125","120","27250","26890"
"In post","2023","Declared non-disabled","Property","Operational Delivery","G6/G7","140","140","59260","58070"
"In post","2023","Declared non-disabled","Property","Operational Delivery","SCS level","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Operational Delivery","SEO/HEO","270","265","38630","39020"
"In post","2023","Declared non-disabled","Property","Other","AA/AO","30","30","22020","22400"
"In post","2023","Declared non-disabled","Property","Other","EO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Other","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Other","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Policy","G6/G7","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Policy","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Policy","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Project Delivery","G6/G7","30","30","59600","60180"
"In post","2023","Declared non-disabled","Property","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Project Delivery","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Property","AA/AO","560","530","21360","21780"
"In post","2023","Declared non-disabled","Property","Property","EO","830","770","28290","27810"
"In post","2023","Declared non-disabled","Property","Property","G6/G7","845","820","58770","57990"
"In post","2023","Declared non-disabled","Property","Property","SCS level","50","50","90270","85410"
"In post","2023","Declared non-disabled","Property","Property","SEO/HEO","2115","2030","38850","38020"
"In post","2023","Declared non-disabled","Property","Property","Unknown","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Science and Engineering","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Science and Engineering","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Science and Engineering","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Science and Engineering","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Security","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Security","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Security","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","G6/G7","25","25","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Property","Unknown","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Commercial","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Digital, Data and Technology","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Digital, Data and Technology","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Digital, Data and Technology","G6/G7","30","30","65270","66610"
"In post","2023","Declared non-disabled","Security","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Digital, Data and Technology","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Finance","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Human Resources","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Human Resources","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Human Resources","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Human Resources","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Human Resources","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Intelligence Analysis","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Intelligence Analysis","EO","15","15","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Intelligence Analysis","G6/G7","45","45","60310","58970"
"In post","2023","Declared non-disabled","Security","Intelligence Analysis","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Intelligence Analysis","SEO/HEO","45","40","40180","39450"
"In post","2023","Declared non-disabled","Security","Knowledge and Information Management","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Knowledge and Information Management","EO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Knowledge and Information Management","G6/G7","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Knowledge and Information Management","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Knowledge and Information Management","SEO/HEO","20","20","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Legal","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Operational Delivery","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Operational Delivery","G6/G7","10","10","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Operational Delivery","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared non-disabled","Security","Other","G6/G7","[c]","[c]","[c]","[c]"
