"Status","Year","Age","Profession_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","30-39","Tax","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Tax","Outside London","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","London","Female","305","[c]","49820","54700"
"Leaver Dept.","2023","30-39","Unknown","London","Male","265","[c]","48760","54700"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Female","120","[c]","37260","34140"
"Leaver Dept.","2023","30-39","Unknown","Outside London","Male","105","[c]","36190","33020"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","30-39","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Female","35","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Commercial","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","London","Male","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","Female","45","[c]","43000","42990"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Outside London","Male","95","[c]","43710","41970"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Outside London","Female","45","[c]","41720","35310"
"Leaver Dept.","2023","40-49","Finance","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Female","70","[c]","36360","32410"
"Leaver Dept.","2023","40-49","Human Resources","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Intelligence Analysis","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","International Trade","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Knowledge and Information Management","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Medicine","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","London","Female","105","[c]","38250","32520"
"Leaver Dept.","2023","40-49","Operational Delivery","London","Male","80","[c]","45470","40300"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","Female","645","[c]","29140","27570"
"Leaver Dept.","2023","40-49","Operational Delivery","Outside London","Male","410","[c]","30860","28120"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Operational Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","Female","25","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Other","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Planning","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","London","Female","125","[c]","59550","58370"
"Leaver Dept.","2023","40-49","Policy","London","Male","90","[c]","59210","55720"
"Leaver Dept.","2023","40-49","Policy","Outside London","Female","60","[c]","40720","37590"
"Leaver Dept.","2023","40-49","Policy","Outside London","Male","50","[c]","45720","41570"
"Leaver Dept.","2023","40-49","Policy","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Policy","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","London","Female","30","[c]","54590","52640"
"Leaver Dept.","2023","40-49","Project Delivery","London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Female","60","[c]","43100","39710"
"Leaver Dept.","2023","40-49","Project Delivery","Outside London","Male","30","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Property","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Science and Engineering","Outside London","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Social Research","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Statistics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Tax","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","London","Female","135","[c]","56070","56220"
"Leaver Dept.","2023","40-49","Unknown","London","Male","110","[c]","64860","64500"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Female","95","[c]","39480","34010"
"Leaver Dept.","2023","40-49","Unknown","Outside London","Male","65","[c]","45990","45510"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","40-49","Veterinarian","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Female","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Outside London","Male","20","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Communications","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Corporate Finance","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Counter Fraud","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","Female","30","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Outside London","Male","40","[c]","42480","37580"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","London","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Economics","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Outside London","Female","30","[c]","46950","39590"
"Leaver Dept.","2023","50-59","Finance","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Geography","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","London","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Female","45","[c]","36060","34410"
"Leaver Dept.","2023","50-59","Human Resources","Outside London","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","50-59","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
