"Status","Year","Organisation","Region_ITL1","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Leeds","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","North Yorkshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","Sheffield","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","G7","25","[c]","50100","49400"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","HEO","35","[c]","30490","30320"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","SEO","15","[c]","37740","37300"
"New entrant CS","2023","Department for Environment, Food and Rural Affairs (excl. agencies)","Yorkshire and The Humber","York","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Nottingham","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East Midlands (England)","Nottingham","SEO","20","[c]","47930","46440"
"New entrant CS","2023","Department for International Trade","East of England","Cambridgeshire CC","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Cambridgeshire CC","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Cambridgeshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Cambridgeshire CC","SEO","20","[c]","45450","45190"
"New entrant CS","2023","Department for International Trade","East of England","Hertfordshire CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Hertfordshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Suffolk CC","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","East of England","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Westminster","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Westminster","EO","110","[c]","26930","29280"
"New entrant CS","2023","Department for International Trade","London","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Westminster","G7","40","[c]","59160","59640"
"New entrant CS","2023","Department for International Trade","London","Westminster","HEO","135","[c]","34950","35010"
"New entrant CS","2023","Department for International Trade","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","London","Westminster","SEO","50","[c]","42750","41550"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","EO","25","[c]","25450","25660"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","G7","15","[c]","51080","52000"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","HEO","30","[c]","31360","31440"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North East (England)","Darlington","SEO","30","[c]","38770","38050"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","EO","10","[c]","24840","24210"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","G7","15","[c]","51490","52520"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","North West (England)","Manchester","SEO","25","[c]","39010","39400"
"New entrant CS","2023","Department for International Trade","Northern Ireland","Belfast","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Northern Ireland","Belfast","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Northern Ireland","Belfast","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","City of Edinburgh","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","City of Edinburgh","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","City of Edinburgh","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Scotland","City of Edinburgh","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South East (England)","South Hampshire","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South East (England)","South Hampshire","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South East (England)","South Hampshire","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South East (England)","South Hampshire","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South East (England)","South Hampshire","SEO","20","[c]","42340","42780"
"New entrant CS","2023","Department for International Trade","South West (England)","Bristol, City of","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South West (England)","Bristol, City of","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South West (England)","Bristol, City of","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","South West (England)","Bristol, City of","HEO","10","[c]","31720","31800"
"New entrant CS","2023","Department for International Trade","South West (England)","Bristol, City of","SEO","25","[c]","42020","42480"
"New entrant CS","2023","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Wales","Cardiff and Vale of Glamorgan","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Birmingham","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Birmingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Birmingham","G7","10","[c]","49800","48110"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Birmingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","West Midlands (England)","Birmingham","SEO","35","[c]","38490","38200"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Leeds","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Leeds","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Leeds","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Leeds","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for International Trade","Yorkshire and The Humber","Leeds","SEO","30","[c]","42490","43540"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Nottingham","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Nottingham","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East Midlands (England)","Nottingham","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Cambridgeshire CC","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Cambridgeshire CC","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Hertfordshire CC","AA","10","[c]","18300","18300"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","East of England","Hertfordshire CC","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","AO","10","[c]","27040","26870"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","EO","15","[c]","28670","28850"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","G7","20","[c]","55170","54630"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","HEO","65","[c]","33230","33880"
"New entrant CS","2023","Department for Levelling Up, Housing and Communities (excl. agencies)","London","Westminster","SCS level","[c]","[c]","[c]","[c]"
