"Status","Year","Ethnicity","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Asian","Debt","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Debt","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Commercial","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","Heterosexual / straight","1400","1380","44580","41510"
"In post","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","LGBO","50","50","43230","41420"
"In post","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","Undeclared","85","85","43970","42000"
"In post","2023","Asian","Digital, Data & Technology","Digital, Data and Technology","Unknown","115","110","41810","37910"
"In post","2023","Asian","Digital, Data & Technology","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Geography","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Geography","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Geography","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Human Resources","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Intelligence Analysis","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Intelligence Analysis","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","International Trade","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","International Trade","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","International Trade","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","Heterosexual / straight","40","40","36060","35000"
"In post","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Knowledge and Information Management","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","Heterosexual / straight","50","45","38380","35000"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Property","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Science and Engineering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Social Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Social Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Social Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Statistics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Tax","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","Heterosexual / straight","85","85","45410","41870"
"In post","2023","Asian","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Digital, Data & Technology","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","Heterosexual / straight","50","45","39110","37080"
"In post","2023","Asian","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Commercial","Unknown","5","5","[c]","[c]"
"In post","2023","Asian","Finance","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Communications","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Communications","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Corporate Finance","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Economics","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Economics","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Finance","Heterosexual / straight","770","750","42640","39150"
"In post","2023","Asian","Finance","Finance","LGBO","10","10","[c]","[c]"
"In post","2023","Asian","Finance","Finance","Undeclared","45","45","41440","39800"
"In post","2023","Asian","Finance","Finance","Unknown","60","60","39840","37060"
"In post","2023","Asian","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Legal","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Medicine","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","Heterosexual / straight","80","75","32020","28130"
"In post","2023","Asian","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","Undeclared","10","5","[c]","[c]"
"In post","2023","Asian","Finance","Operational Delivery","Unknown","25","25","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Operational Research","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Other","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Planning","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Asian","Finance","Property","LGBO","[c]","[c]","[c]","[c]"
