"Status","Year","Age","Function_of_post","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Finance","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","AA/AO","AO","20","[c]","22600","22520"
"New entrant CS","2023","50-59","Finance","EO","EO","10","[c]","29040","28000"
"New entrant CS","2023","50-59","Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","G6/G7","G7","20","[c]","54370","53370"
"New entrant CS","2023","50-59","Finance","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Finance","SEO/HEO","HEO","15","[c]","34250","34170"
"New entrant CS","2023","50-59","Finance","SEO/HEO","SEO","30","[c]","43880","43100"
"New entrant CS","2023","50-59","Grants Management","AA/AO","AO","55","[c]","22090","22150"
"New entrant CS","2023","50-59","Grants Management","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Grants Management","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","AA/AO","AO","30","[c]","22130","22220"
"New entrant CS","2023","50-59","Human Resources","EO","EO","55","[c]","27710","27140"
"New entrant CS","2023","50-59","Human Resources","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","G6/G7","G7","30","[c]","53970","54440"
"New entrant CS","2023","50-59","Human Resources","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Human Resources","SEO/HEO","HEO","35","[c]","35330","33830"
"New entrant CS","2023","50-59","Human Resources","SEO/HEO","SEO","30","[c]","42470","41000"
"New entrant CS","2023","50-59","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Internal Audit","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","AA/AO","AO","35","[c]","21570","20980"
"New entrant CS","2023","50-59","Legal","EO","EO","20","[c]","27560","27650"
"New entrant CS","2023","50-59","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","G6/G7","G7","50","[c]","54040","53020"
"New entrant CS","2023","50-59","Legal","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Legal","SEO/HEO","SEO","10","[c]","39590","39660"
"New entrant CS","2023","50-59","No function","AA/AO","AA","545","[c]","22310","23230"
"New entrant CS","2023","50-59","No function","AA/AO","AO","1880","[c]","23550","22400"
"New entrant CS","2023","50-59","No function","EO","EO","1000","[c]","28440","26960"
"New entrant CS","2023","50-59","No function","G6/G7","G6","70","[c]","72040","68800"
"New entrant CS","2023","50-59","No function","G6/G7","G7","190","[c]","59270","55110"
"New entrant CS","2023","50-59","No function","SCS level","SCS level","40","[c]","112260","110000"
"New entrant CS","2023","50-59","No function","SEO/HEO","HEO","295","[c]","34670","33500"
"New entrant CS","2023","50-59","No function","SEO/HEO","SEO","305","[c]","43730","43250"
"New entrant CS","2023","50-59","No function","Unknown","Unknown","480","[c]","23710","23640"
"New entrant CS","2023","50-59","Project Delivery","AA/AO","AO","10","[c]","22010","22150"
"New entrant CS","2023","50-59","Project Delivery","EO","EO","20","[c]","26880","26160"
"New entrant CS","2023","50-59","Project Delivery","G6/G7","G6","20","[c]","67780","66800"
"New entrant CS","2023","50-59","Project Delivery","G6/G7","G7","40","[c]","51700","51640"
"New entrant CS","2023","50-59","Project Delivery","SCS level","SCS level","15","[c]","99820","1e+05"
"New entrant CS","2023","50-59","Project Delivery","SEO/HEO","HEO","35","[c]","33930","33830"
"New entrant CS","2023","50-59","Project Delivery","SEO/HEO","SEO","55","[c]","40760","41000"
"New entrant CS","2023","50-59","Project Delivery","Unknown","Unknown","25","[c]","49490","41000"
"New entrant CS","2023","50-59","Property","AA/AO","AA","15","[c]","20370","19770"
"New entrant CS","2023","50-59","Property","AA/AO","AO","30","[c]","22700","22520"
"New entrant CS","2023","50-59","Property","EO","EO","20","[c]","27000","27080"
"New entrant CS","2023","50-59","Property","G6/G7","G6","10","[c]","68860","69590"
"New entrant CS","2023","50-59","Property","G6/G7","G7","15","[c]","54530","55000"
"New entrant CS","2023","50-59","Property","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Property","SEO/HEO","HEO","30","[c]","34150","33830"
"New entrant CS","2023","50-59","Property","SEO/HEO","SEO","35","[c]","41930","41200"
"New entrant CS","2023","50-59","Security","AA/AO","AA","90","[c]","26550","27500"
"New entrant CS","2023","50-59","Security","AA/AO","AO","40","[c]","32830","30200"
"New entrant CS","2023","50-59","Security","EO","EO","35","[c]","26730","27080"
"New entrant CS","2023","50-59","Security","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Security","SEO/HEO","HEO","20","[c]","35850","32640"
"New entrant CS","2023","50-59","Security","SEO/HEO","SEO","10","[c]","47220","43320"
"New entrant CS","2023","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","AA/AO","AA","155","[c]","22490","22180"
"New entrant CS","2023","50-59","Unknown","AA/AO","AO","45","[c]","24340","25710"
"New entrant CS","2023","50-59","Unknown","EO","EO","180","[c]","29290","29100"
"New entrant CS","2023","50-59","Unknown","G6/G7","G6","25","[c]","74150","73790"
"New entrant CS","2023","50-59","Unknown","G6/G7","G7","55","[c]","56030","52940"
"New entrant CS","2023","50-59","Unknown","SCS level","SCS level","10","[c]","99980","94990"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","HEO","100","[c]","35040","34870"
"New entrant CS","2023","50-59","Unknown","SEO/HEO","SEO","65","[c]","43550","41700"
"New entrant CS","2023","50-59","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Analysis","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Communications","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","AA/AO","AO","10","[c]","22800","21690"
"New entrant CS","2023","60-64","Counter Fraud","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Counter Fraud","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Debt","AA/AO","AO","35","[c]","21990","21690"
"New entrant CS","2023","60-64","Debt","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","G6/G7","G7","15","[c]","54440","54490"
"New entrant CS","2023","60-64","Digital, Data & Technology","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Digital, Data & Technology","SEO/HEO","HEO","10","[c]","35230","35200"
"New entrant CS","2023","60-64","Digital, Data & Technology","SEO/HEO","SEO","20","[c]","42220","41780"
"New entrant CS","2023","60-64","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Grants Management","AA/AO","AO","25","[c]","21990","22150"
"New entrant CS","2023","60-64","Grants Management","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","EO","EO","15","[c]","29000","27140"
"New entrant CS","2023","60-64","Human Resources","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Human Resources","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Internal Audit","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Legal","G6/G7","G7","10","[c]","53250","52300"
"New entrant CS","2023","60-64","No function","AA/AO","AA","150","[c]","21870","23000"
"New entrant CS","2023","60-64","No function","AA/AO","AO","460","[c]","22990","22400"
"New entrant CS","2023","60-64","No function","EO","EO","195","[c]","29020","28120"
"New entrant CS","2023","60-64","No function","G6/G7","G6","15","[c]","71190","68970"
"New entrant CS","2023","60-64","No function","G6/G7","G7","35","[c]","56480","55370"
"New entrant CS","2023","60-64","No function","SCS level","SCS level","10","[c]","115290","119570"
"New entrant CS","2023","60-64","No function","SEO/HEO","HEO","65","[c]","35120","34300"
"New entrant CS","2023","60-64","No function","SEO/HEO","SEO","60","[c]","43050","42560"
"New entrant CS","2023","60-64","No function","Unknown","Unknown","105","[c]","24030","23640"
"New entrant CS","2023","60-64","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","SEO/HEO","SEO","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Project Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","AA/AO","AO","10","[c]","25200","22520"
"New entrant CS","2023","60-64","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Property","SEO/HEO","HEO","10","[c]","34730","34200"
"New entrant CS","2023","60-64","Property","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","AA/AO","AA","15","[c]","26240","27500"
"New entrant CS","2023","60-64","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Security","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","AA/AO","AA","35","[c]","22260","22180"
"New entrant CS","2023","60-64","Unknown","AA/AO","AO","15","[c]","24240","22150"
"New entrant CS","2023","60-64","Unknown","EO","EO","25","[c]","28950","29100"
"New entrant CS","2023","60-64","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","G6/G7","G7","15","[c]","55410","53440"
"New entrant CS","2023","60-64","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","HEO","20","[c]","34320","33850"
"New entrant CS","2023","60-64","Unknown","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Communications","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Counter Fraud","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Debt","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Digital, Data & Technology","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Finance","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Grants Management","AA/AO","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Human Resources","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Legal","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","AA/AO","AA","45","[c]","21750","22190"
"New entrant CS","2023","65+","No function","AA/AO","AO","150","[c]","22820","22400"
"New entrant CS","2023","65+","No function","EO","EO","40","[c]","28840","27610"
"New entrant CS","2023","65+","No function","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","G6/G7","G7","15","[c]","56200","57580"
"New entrant CS","2023","65+","No function","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","No function","SEO/HEO","HEO","15","[c]","34950","35640"
"New entrant CS","2023","65+","No function","SEO/HEO","SEO","35","[c]","43320","42340"
"New entrant CS","2023","65+","No function","Unknown","Unknown","20","[c]","26370","23640"
"New entrant CS","2023","65+","Project Delivery","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Project Delivery","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Property","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Security","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","AA/AO","AA","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","65+","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Unknown","Commercial","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
