"Status","Year","Ethnicity","Organisation","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","EO","130","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","G6/G7","75","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","SEO/HEO","200","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Treasury (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Treasury (excl. agencies)","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Treasury (excl. agencies)","G6/G7","75","[c]","57310","54130"
"Leaver Dept.","2023","White","HM Treasury (excl. agencies)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Treasury (excl. agencies)","SEO/HEO","75","[c]","35090","33820"
"Leaver Dept.","2023","White","Health and Safety Executive","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Health and Safety Executive","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Health and Safety Executive","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Health and Safety Executive","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Home Office","AA/AO","75","[c]","22730","22400"
"Leaver Dept.","2023","White","Home Office","EO","185","[c]","27020","26520"
"Leaver Dept.","2023","White","Home Office","G6/G7","110","[c]","62830","59290"
"Leaver Dept.","2023","White","Home Office","SCS level","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Home Office","SEO/HEO","220","[c]","38490","39190"
"Leaver Dept.","2023","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Institute for Apprenticeships and Technical Education","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Institute for Apprenticeships and Technical Education","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intellectual Property Office","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intellectual Property Office","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intellectual Property Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Intellectual Property Office","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal Aid Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal Aid Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Legal Aid Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Maritime and Coastguard Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Maritime and Coastguard Agency","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Maritime and Coastguard Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Maritime and Coastguard Agency","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicines and Healthcare Products Regulatory Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicines and Healthcare Products Regulatory Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Medicines and Healthcare Products Regulatory Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Met Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Met Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Ministry of Defence (excl. agencies)","AA/AO","120","[c]","22740","22220"
"Leaver Dept.","2023","White","Ministry of Defence (excl. agencies)","EO","60","[c]","27750","27140"
"Leaver Dept.","2023","White","Ministry of Defence (excl. agencies)","G6/G7","60","[c]","57610","57540"
"Leaver Dept.","2023","White","Ministry of Defence (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Ministry of Defence (excl. agencies)","SEO/HEO","175","[c]","39420","40000"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","EO","40","[c]","27470","27170"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","G6/G7","60","[c]","59890","59590"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","SEO/HEO","165","[c]","38490","37680"
"Leaver Dept.","2023","White","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Crime Agency","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Crime Agency","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Crime Agency","SEO/HEO","30","[c]","42660","42240"
"Leaver Dept.","2023","White","National Infrastructure Commission","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Infrastructure Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Records of Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Savings and Investments","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","National Savings and Investments","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Northern Ireland Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Budget Responsibility","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Budget Responsibility","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Standards in Education, Children's Services and Skills","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Standards in Education, Children's Services and Skills","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office for Standards in Education, Children's Services and Skills","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Gas and Electricity Markets","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Gas and Electricity Markets","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Gas and Electricity Markets","SEO/HEO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Qualifications and Examinations Regulation","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Public Guardian","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Planning Inspectorate","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Queen Elizabeth II Centre","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Registers of Scotland","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Revenue Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Revenue Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Royal Fleet Auxiliary","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Rural Payments Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Courts and Tribunals Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Forestry","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Government (excl. agencies)","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Prison Service","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Scottish Public Pensions Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Serious Fraud Office","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Social Security Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Standards and Testing Agency","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Student Awards Agency for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Submarine Delivery Agency","Unknown","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Teaching Regulation Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The Insolvency Service","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The National Archives","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Health Security Agency","SEO/HEO","30","[c]","36470","37060"
"Leaver Dept.","2023","White","UK Hydrographic Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Hydrographic Office","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Space Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","G6/G7","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Statistics Authority","SEO/HEO","95","[c]","34540","32670"
"Leaver Dept.","2023","White","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","EO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Valuation Office Agency","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Vehicle Certification Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Veterinary Medicines Directorate","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Water Services Regulation Authority","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Welsh Government (excl. agencies)","EO","15","[c]","[c]","[c]"
