"Status","Year","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Inner London - East","15","15","48840","54700"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Inner London - West","125","120","52850","56430"
"In post","2023","Cabinet Office (excl. agencies)","Communications","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Communications","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Inner London - East","10","10","51790","56430"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","West Central Scotland","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Counter Fraud","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","East Anglia","10","10","41180","38460"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","East Wales","15","15","46070","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Essex","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Gloucestershire, Wiltshire and Bath/Bristol area","65","60","52760","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Greater Manchester","90","90","48660","51290"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Hampshire and Isle of Wight","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - East","480","470","56390","56430"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Inner London - West","225","220","51690","54700"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Merseyside","10","10","38420","33980"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","North Yorkshire","40","40","43810","38050"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Northumberland, and Tyne and Wear","25","25","38440","33980"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","Unknown","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","West Central Scotland","30","30","43810","38460"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Digital, Data and Technology","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Inner London - East","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Inner London - West","15","15","66290","61110"
"In post","2023","Cabinet Office (excl. agencies)","Economics","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Economics","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Inner London - East","25","25","88820","76900"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Inner London - West","55","55","48520","41870"
"In post","2023","Cabinet Office (excl. agencies)","Finance","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","Northumberland, and Tyne and Wear","10","10","33190","28940"
"In post","2023","Cabinet Office (excl. agencies)","Finance","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","44730","39580"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Greater Manchester","75","70","41890","38460"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Hampshire and Isle of Wight","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Inner London - East","220","210","50030","44770"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Inner London - West","135","130","51430","56110"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","North Yorkshire","60","60","39720","38460"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Northumberland, and Tyne and Wear","230","210","25720","21720"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","South Yorkshire","25","25","45740","50990"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","Unknown","15","15","48980","45870"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","West Central Scotland","50","50","43210","38460"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","West Midlands","15","15","62630","51290"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Human Resources","West Yorkshire","25","20","47680","51290"
"In post","2023","Cabinet Office (excl. agencies)","Intelligence Analysis","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","Inner London - West","45","40","40610","35650"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","North Yorkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Knowledge and Information Management","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Legal","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Legal","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Legal","Inner London - West","60","60","83280","81600"
"In post","2023","Cabinet Office (excl. agencies)","Legal","North Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","East Anglia","15","15","50850","51290"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Greater Manchester","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Inner London - East","45","45","49510","56110"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Inner London - West","240","235","52460","56430"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","North Yorkshire","10","10","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","South Yorkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Policy","Unknown","10","10","45740","49700"
"In post","2023","Cabinet Office (excl. agencies)","Policy","West Central Scotland","20","20","43750","40510"
"In post","2023","Cabinet Office (excl. agencies)","Policy","West Yorkshire","5","5","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","Inner London - East","35","30","64420","61850"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","Inner London - West","20","20","63670","56430"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office (excl. agencies)","Project Delivery","North Yorkshire","[c]","[c]","[c]","[c]"
