"Status","Year","Age","Ethnicity","Organisation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","65+","Mixed","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Department for Work and Pensions (excl. agencies)","40","35","28280","28120"
"In post","2023","65+","Mixed","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Driver and Vehicle Standards Agency","5","5","[c]","[c]"
"In post","2023","65+","Mixed","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","HM Courts and Tribunals Service","10","5","[c]","[c]"
"In post","2023","65+","Mixed","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","HM Prison and Probation Service","20","15","[c]","[c]"
"In post","2023","65+","Mixed","HM Revenue and Customs (excl. agencies)","15","10","[c]","[c]"
"In post","2023","65+","Mixed","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Home Office","20","15","[c]","[c]"
"In post","2023","65+","Mixed","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Ministry of Defence (excl. agencies)","10","10","[c]","[c]"
"In post","2023","65+","Mixed","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","The Insolvency Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","The National Archives","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Transport Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Debt Management Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Export Finance","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Health Security Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Hydrographic Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Space Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Statistics Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","UK Supreme Court","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Valuation Office Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Vehicle Certification Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Veterinary Medicines Directorate","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Water Services Regulation Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Welsh Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Welsh Revenue Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Mixed","Wilton Park","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Accountant in Bankruptcy","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Advisory, Conciliation and Arbitration Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Animal and Plant Health Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Building Digital UK","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Cabinet Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Centre for Environment, Fisheries and Aquaculture Science","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Charity Commission","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Companies House","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Competition and Markets Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Criminal Injuries Compensation Authority","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Crown Commercial Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Crown Office and Procurator Fiscal Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Crown Prosecution Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Defence Electronics and Components Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Defence Equipment and Support","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Defence Science and Technology Laboratory","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Business, Energy and Industrial Strategy (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Digital, Culture, Media and Sport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Education (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Environment, Food and Rural Affairs (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for International Trade","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Levelling Up, Housing and Communities (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Transport (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department for Work and Pensions (excl. agencies)","15","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","Department of Health and Social Care (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Disclosure Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Driver and Vehicle Licensing Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Driver and Vehicle Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Education Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Education and Skills Funding Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Estyn","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","FCDO Services","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Food Standards Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Food Standards Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Foreign, Commonwealth and Development Office (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Forestry and Land Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Government Actuary's Department","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Government Commercial Organisation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Government Internal Audit Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Government Legal Department","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Government Property Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HM Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HM Land Registry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","HM Prison and Probation Service","5","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","HM Revenue and Customs (excl. agencies)","10","10","[c]","[c]"
"In post","2023","65+","Other ethnicity","HM Treasury (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Health and Safety Executive","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Home Office","10","5","[c]","[c]"
"In post","2023","65+","Other ethnicity","Intellectual Property Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Legal Aid Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Maritime and Coastguard Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Medicines and Healthcare Products Regulatory Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Met Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Ministry of Defence (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Ministry of Justice (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","National Crime Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","National Records of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","National Savings and Investments","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Northern Ireland Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office for Budget Responsibility","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office for Standards in Education, Children's Services and Skills","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office of Gas and Electricity Markets","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office of Qualifications and Examinations Regulation","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office of Rail and Road","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office of the Public Guardian","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Office of the Scottish Charity Regulator","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Planning Inspectorate","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Registers of Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Royal Fleet Auxiliary","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Rural Payments Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Courts and Tribunals Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Forestry","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Government (excl. agencies)","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Housing Regulator","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Prison Service","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Scottish Public Pensions Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Serious Fraud Office","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Social Security Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Student Awards Agency for Scotland","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Submarine Delivery Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","Teaching Regulation Agency","[c]","[c]","[c]","[c]"
"In post","2023","65+","Other ethnicity","The Insolvency Service","[c]","[c]","[c]","[c]"
