"Status","Year","Disability","Parent_department","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Essex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Highlands and Islands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - East","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Kent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Kent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","North Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Northumberland, and Tyne and Wear","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Outer London - East and North East","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Outer London - West and North West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Outer London - West and North West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Outer London - West and North West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","South Yorkshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Inner London - West","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Inner London - West","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Inner London - West","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Inner London - West","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Inner London - West","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Southern Scotland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Southern Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Southern Scotland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Southern Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Southern Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office","Surrey, East and West Sussex","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Derbyshire and Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Derbyshire and Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Derbyshire and Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Derbyshire and Nottinghamshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Devon","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Devon","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Devon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Devon","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Devon","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Dorset and Somerset","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Anglia","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Anglia","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Anglia","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Lancashire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Lancashire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Leicestershire, Rutland and Northamptonshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Leicestershire, Rutland and Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Leicestershire, Rutland and Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Merseyside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Merseyside","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Outer London - South","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Outer London - South","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Outer London - South","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Outer London - South","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Outer London - South","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Shropshire and Staffordshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Shropshire and Staffordshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Shropshire and Staffordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Tees Valley and Durham","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Tees Valley and Durham","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Tees Valley and Durham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Tees Valley and Durham","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","Tees Valley and Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Midlands","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Midlands","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Wales and The Valleys","AA/AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Wales and The Valleys","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Wales and The Valleys","G6/G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","HM Land Registry","West Wales and The Valleys","SEO/HEO","[c]","[c]","[c]","[c]"
