"Status","Year","Disability","Function_of_post","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Declared disabled","Unknown","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Science and Engineering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Science and Engineering","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","London","40","[c]","29990","28840"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Outside London","235","[c]","30230","29100"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared disabled","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Economics","London","100","[c]","34610","34110"
"New entrant CS","2023","Declared non-disabled","Analysis","Economics","Outside London","75","[c]","29380","27650"
"New entrant CS","2023","Declared non-disabled","Analysis","Economics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Operational Delivery","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Operational Research","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Operational Research","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Other","London","35","[c]","40520","35210"
"New entrant CS","2023","Declared non-disabled","Analysis","Other","Outside London","45","[c]","36450","34450"
"New entrant CS","2023","Declared non-disabled","Analysis","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Policy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Policy","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Science and Engineering","Outside London","45","[c]","29920","30350"
"New entrant CS","2023","Declared non-disabled","Analysis","Social Research","London","40","[c]","38300","39110"
"New entrant CS","2023","Declared non-disabled","Analysis","Social Research","Outside London","65","[c]","34120","31560"
"New entrant CS","2023","Declared non-disabled","Analysis","Statistics","London","55","[c]","32560","30920"
"New entrant CS","2023","Declared non-disabled","Analysis","Statistics","Outside London","95","[c]","32990","31800"
"New entrant CS","2023","Declared non-disabled","Analysis","Statistics","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Unknown","London","20","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Analysis","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Commercial","London","40","[c]","55060","39260"
"New entrant CS","2023","Declared non-disabled","Commercial","Commercial","Outside London","205","[c]","44020","36030"
"New entrant CS","2023","Declared non-disabled","Commercial","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Operational Delivery","London","30","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Policy","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Commercial","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Communications","London","85","[c]","38200","36000"
"New entrant CS","2023","Declared non-disabled","Communications","Communications","Outside London","135","[c]","36260","32960"
"New entrant CS","2023","Declared non-disabled","Communications","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Knowledge and Information Management","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Other","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Policy","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Communications","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Counter Fraud","London","55","[c]","31340","27220"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Counter Fraud","Outside London","295","[c]","26690","25610"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Intelligence Analysis","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Knowledge and Information Management","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Legal","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Operational Delivery","Outside London","35","[c]","29010","27650"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Other","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Counter Fraud","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","Operational Delivery","London","70","[c]","26920","26920"
"New entrant CS","2023","Declared non-disabled","Debt","Operational Delivery","Outside London","545","[c]","22640","22520"
"New entrant CS","2023","Declared non-disabled","Debt","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","Other","Outside London","275","[c]","21760","21690"
"New entrant CS","2023","Declared non-disabled","Debt","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","Tax","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Debt","Unknown","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Communications","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Counter Fraud","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","London","280","[c]","48930","43650"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Outside London","1075","[c]","39660","37680"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Declared non-disabled","Digital, Data & Technology","Knowledge and Information Management","London","5","[c]","[c]","[c]"
