"Status","Year","Ethnicity","Organisation","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Department of Health and Social Care (excl. agencies)","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Disclosure Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Licensing Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Licensing Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Licensing Agency","West Midlands","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Licensing Agency","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Licensing Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Driver and Vehicle Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Education and Skills Funding Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Estyn","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","FCDO Services","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","FCDO Services","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","FCDO Services","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Cheshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","East Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Essex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Kent","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Lincolnshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Northern Ireland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Outer London - East and North East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Outer London - West and North West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Agency","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Food Standards Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Inner London - West","10","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Overseas","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Foreign, Commonwealth and Development Office (excl. agencies)","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Forestry and Land Scotland","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Forestry and Land Scotland","Highlands and Islands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Forestry and Land Scotland","North Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Forestry and Land Scotland","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Forestry and Land Scotland","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Actuary's Department","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Actuary's Department","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","East Anglia","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Merseyside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","West Midlands","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Commercial Organisation","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Internal Audit Agency","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Internal Audit Agency","Devon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Mixed","Government Internal Audit Agency","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
