"Status","Year","Organisation","Region_ITL1","Responsibility_level_ungrouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","HEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","Teaching Regulation Agency","West Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","AO","Unknown","10","5","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","EO","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","HEO","Heterosexual / straight","20","15","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","SEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East Midlands (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","AO","Unknown","15","10","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","HEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","East of England","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","AA","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","London","AO","Heterosexual / straight","35","30","25700","25810"
"In post","2023","The Insolvency Service","London","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","AO","Unknown","25","25","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","EO","Unknown","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","G6","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","G6","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","G6","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","London","G7","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","G7","Unknown","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","London","HEO","Heterosexual / straight","55","55","37720","37440"
"In post","2023","The Insolvency Service","London","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","HEO","Undeclared","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","London","HEO","Unknown","25","20","[c]","[c]"
"In post","2023","The Insolvency Service","London","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","London","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","SEO","Heterosexual / straight","50","45","46790","46910"
"In post","2023","The Insolvency Service","London","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","London","SEO","Unknown","25","25","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","AO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","HEO","Unknown","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SEO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North East (England)","SEO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AA","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AA","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AA","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AO","Heterosexual / straight","30","30","22180","22180"
"In post","2023","The Insolvency Service","North West (England)","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","AO","Unknown","25","20","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","EO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","EO","Unknown","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G6","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G6","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","G7","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","HEO","Heterosexual / straight","50","50","34200","34180"
"In post","2023","The Insolvency Service","North West (England)","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","HEO","Undeclared","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","HEO","Unknown","20","20","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","SEO","Heterosexual / straight","45","45","43040","42460"
"In post","2023","The Insolvency Service","North West (England)","SEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","SEO","Undeclared","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","North West (England)","SEO","Unknown","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","AO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","AO","Unknown","15","10","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","EO","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","EO","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","HEO","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","HEO","Unknown","5","5","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","SEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","The Insolvency Service","Scotland","SEO","LGBO","[c]","[c]","[c]","[c]"
