"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Department for Work and Pensions","North East (England)","Sunderland","Male","40","[c]","25540","21690"
"Leaver CS","2023","Department for Work and Pensions","North East (England)","Tyneside","Female","215","[c]","27340","21690"
"Leaver CS","2023","Department for Work and Pensions","North East (England)","Tyneside","Male","210","[c]","33510","27890"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Blackburn with Darwen","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Blackburn with Darwen","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Blackpool","Female","170","[c]","28570","27570"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Blackpool","Male","145","[c]","33120","27570"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Cheshire East","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Cheshire East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Cheshire West and Chester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Cheshire West and Chester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Chorley and West Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Lancashire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Lancashire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Merseyside","Female","30","[c]","27660","27570"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","East Merseyside","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester North East","Female","80","[c]","23760","21500"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester North East","Male","35","[c]","24480","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester North West","Female","75","[c]","24190","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester North West","Male","30","[c]","24020","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester South East","Female","60","[c]","23770","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester South East","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester South West","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Greater Manchester South West","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Liverpool","Female","45","[c]","26750","28120"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Liverpool","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Manchester","Female","95","[c]","32230","28120"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Manchester","Male","90","[c]","40830","34970"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Mid Lancashire","Female","65","[c]","24010","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Mid Lancashire","Male","50","[c]","23220","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Sefton","Female","75","[c]","30330","28120"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Sefton","Male","55","[c]","37640","28120"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Warrington","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Warrington","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","West Cumbria","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","West Cumbria","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Wirral","Female","50","[c]","24450","21690"
"Leaver CS","2023","Department for Work and Pensions","North West (England)","Wirral","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Aberdeen City and Aberdeenshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Angus and Dundee City","Female","50","[c]","24110","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Angus and Dundee City","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","City of Edinburgh","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","City of Edinburgh","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","Female","65","[c]","24040","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Clackmannanshire and Fife","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Ayrshire and North Ayrshire mainland","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Falkirk","Female","50","[c]","25170","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Falkirk","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Glasgow City","Female","120","[c]","25470","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Glasgow City","Male","75","[c]","25330","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Na h-Eileanan Siar","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","North Lanarkshire","Female","60","[c]","23010","21690"
"Leaver CS","2023","Department for Work and Pensions","Scotland","North Lanarkshire","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Orkney Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Orkney Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Perth and Kinross, and Stirling","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Scottish Borders","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Scottish Borders","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Shetland Islands","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","Shetland Islands","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","South Ayrshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","South Ayrshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","South Lanarkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","South Lanarkshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","West Lothian","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","Scotland","West Lothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Berkshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Brighton and Hove","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Brighton and Hove","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Buckinghamshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Buckinghamshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Central Hampshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Central Hampshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Kent","Female","65","[c]","28390","29290"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Surrey","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Surrey","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Sussex CC","Female","65","[c]","25480","23910"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","East Sussex CC","Male","30","[c]","26030","21690"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Isle of Wight","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Isle of Wight","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Kent Thames Gateway","Female","30","[c]","28490","29290"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Kent Thames Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Medway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Department for Work and Pensions","South East (England)","Medway","Male","10","[c]","[c]","[c]"
