"Status","Year","Age","Function_of_post","Profession_of_post","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","40-49","Digital, Data & Technology","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Other","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Project Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Project Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Science and Engineering","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Security","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Security","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Digital, Data & Technology","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Corporate Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Corporate Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Corporate Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Finance","Heterosexual / straight","90","[c]","41460","35830"
"New entrant CS","2023","40-49","Finance","Finance","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Finance","Unknown","30","[c]","35600","34400"
"New entrant CS","2023","40-49","Finance","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Security","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Security","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Finance","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Finance","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Operational Delivery","Heterosexual / straight","50","[c]","23100","22150"
"New entrant CS","2023","40-49","Grants Management","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Operational Delivery","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Grants Management","Operational Delivery","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Heterosexual / straight","150","[c]","36680","33830"
"New entrant CS","2023","40-49","Human Resources","Human Resources","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Human Resources","Unknown","70","[c]","36000","31660"
"New entrant CS","2023","40-49","Human Resources","Operational Delivery","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Operational Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Human Resources","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Internal Audit","Internal Audit","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Legal","Heterosexual / straight","115","[c]","48670","50460"
"New entrant CS","2023","40-49","Legal","Legal","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Legal","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Legal","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Operational Delivery","Heterosexual / straight","50","[c]","23290","21120"
"New entrant CS","2023","40-49","Legal","Operational Delivery","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Operational Delivery","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Operational Delivery","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Other","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Property","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Property","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Legal","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Commercial","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Commercial","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Communications","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Communications","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Communications","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Counter Fraud","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Counter Fraud","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Digital, Data and Technology","Unknown","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Economics","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Economics","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Economics","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Finance","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Finance","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Finance","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Geography","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Geography","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Geography","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Human Resources","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Human Resources","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Inspector of Education and Training","Heterosexual / straight","105","[c]","64550","72470"
"New entrant CS","2023","40-49","No function","Inspector of Education and Training","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Inspector of Education and Training","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Intelligence Analysis","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","International Trade","Heterosexual / straight","50","[c]","40080","40260"
"New entrant CS","2023","40-49","No function","International Trade","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","International Trade","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","International Trade","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Knowledge and Information Management","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Knowledge and Information Management","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","Heterosexual / straight","30","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Medicine","Unknown","45","[c]","55730","43180"
"New entrant CS","2023","40-49","No function","Operational Delivery","Heterosexual / straight","2385","[c]","27250","24070"
"New entrant CS","2023","40-49","No function","Operational Delivery","LGBO","150","[c]","27060","24820"
"New entrant CS","2023","40-49","No function","Operational Delivery","Undeclared","120","[c]","26940","24630"
"New entrant CS","2023","40-49","No function","Operational Delivery","Unknown","1970","[c]","26660","25750"
"New entrant CS","2023","40-49","No function","Operational Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Operational Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Operational Research","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Other","Heterosexual / straight","75","[c]","29960","22490"
"New entrant CS","2023","40-49","No function","Other","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Other","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Other","Unknown","40","[c]","32670","28680"
"New entrant CS","2023","40-49","No function","Planning","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","Heterosexual / straight","25","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Planning Inspectors","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Policy","Heterosexual / straight","125","[c]","44890","40480"
"New entrant CS","2023","40-49","No function","Policy","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Policy","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Policy","Unknown","35","[c]","63010","44130"
"New entrant CS","2023","40-49","No function","Project Delivery","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Project Delivery","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Project Delivery","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Psychology","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Science and Engineering","Heterosexual / straight","95","[c]","41190","41160"
"New entrant CS","2023","40-49","No function","Science and Engineering","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Science and Engineering","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Science and Engineering","Unknown","35","[c]","38720","35000"
"New entrant CS","2023","40-49","No function","Social Research","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Social Research","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Social Research","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","Heterosexual / straight","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Tax","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Heterosexual / straight","45","[c]","37450","34390"
"New entrant CS","2023","40-49","No function","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Undeclared","15","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Unknown","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","40-49","No function","Veterinarian","Heterosexual / straight","10","[c]","[c]","[c]"
