"Status","Year","Region_ITL2","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","North Yorkshire CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","York","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","North Yorkshire","York","EO","20","[c]","25200","24610"
"Leaver Dept.","2023","North Yorkshire","York","G6/G7","30","[c]","55460","54050"
"Leaver Dept.","2023","North Yorkshire","York","SEO/HEO","55","[c]","35660","34170"
"Leaver Dept.","2023","North Yorkshire","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Antrim and Newtownabbey","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Ards and North Down","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Belfast","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland","Lisburn and Castlereagh","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Northumberland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","AA/AO","45","[c]","21620","21690"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","EO","30","[c]","27820","27570"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","SEO/HEO","15","[c]","33870","34170"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","AA/AO","185","[c]","21670","21690"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","EO","140","[c]","27020","27570"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","G6/G7","45","[c]","54460","51330"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","SEO/HEO","155","[c]","34730","34170"
"Leaver Dept.","2023","Northumberland, and Tyne and Wear","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","EO","15","[c]","31740","32520"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Bexley and Greenwich","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Bexley and Greenwich","EO","15","[c]","32480","32520"
"Leaver Dept.","2023","Outer London - East and North East","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Enfield","EO","10","[c]","31850","32160"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","AA/AO","10","[c]","25100","25610"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","EO","25","[c]","31680","32520"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - East and North East","Redbridge and Waltham Forest","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Bromley","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Croydon","AA/AO","50","[c]","25580","25630"
"Leaver Dept.","2023","Outer London - South","Croydon","EO","70","[c]","30290","29890"
"Leaver Dept.","2023","Outer London - South","Croydon","G6/G7","40","[c]","64310","61210"
"Leaver Dept.","2023","Outer London - South","Croydon","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Croydon","SEO/HEO","110","[c]","40000","40960"
"Leaver Dept.","2023","Outer London - South","Croydon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","EO","15","[c]","32740","32520"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - South","Merton, Kingston upon Thames and Sutton","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Brent","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Brent","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Brent","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Ealing","EO","10","[c]","32030","32520"
"Leaver Dept.","2023","Outer London - West and North West","Ealing","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","EO","35","[c]","30640","30100"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","SEO/HEO","10","[c]","38210","36180"
"Leaver Dept.","2023","Outer London - West and North West","Harrow and Hillingdon","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","EO","40","[c]","29800","29890"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","SEO/HEO","30","[c]","37860","36240"
"Leaver Dept.","2023","Outer London - West and North West","Hounslow and Richmond upon Thames","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","G6/G7","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Overseas","Overseas","SEO/HEO","20","[c]","42260","38990"
"Leaver Dept.","2023","Overseas","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Shropshire","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Shropshire","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","EO","25","[c]","27300","27570"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Staffordshire CC","SEO/HEO","25","[c]","39030","40580"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","AA/AO","55","[c]","21660","21690"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","EO","25","[c]","27360","28120"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Stoke-on-Trent","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Shropshire and Staffordshire","Telford and Wrekin","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","AA/AO","20","[c]","21460","21690"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","EO","20","[c]","27450","27570"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Barnsley, Doncaster and Rotherham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Sheffield","AA/AO","25","[c]","21990","22400"
"Leaver Dept.","2023","South Yorkshire","Sheffield","EO","75","[c]","27130","27470"
"Leaver Dept.","2023","South Yorkshire","Sheffield","G6/G7","35","[c]","55610","54130"
"Leaver Dept.","2023","South Yorkshire","Sheffield","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","South Yorkshire","Sheffield","SEO/HEO","100","[c]","36170","36050"
"Leaver Dept.","2023","South Yorkshire","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Dumfries and Galloway","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Dumfries and Galloway","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Dumfries and Galloway","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","EO","10","[c]","27730","27570"
"Leaver Dept.","2023","Southern Scotland","East Ayrshire and North Ayrshire mainland","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Scottish Borders","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","Scottish Borders","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Ayrshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Ayrshire","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","AA/AO","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","EO","25","[c]","27720","27840"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Southern Scotland","South Lanarkshire","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","Brighton and Hove","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Surrey","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Surrey","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","AA/AO","25","[c]","21730","21690"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","EO","15","[c]","27360","27570"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","East Sussex CC","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Surrey","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Surrey, East and West Sussex","West Sussex (South West)","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","G6/G7","20","[c]","53330","51640"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","SEO/HEO","40","[c]","34930","35960"
"Leaver Dept.","2023","Tees Valley and Durham","Darlington","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","AA/AO","70","[c]","22060","22400"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","EO","20","[c]","27400","27880"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","SEO/HEO","20","[c]","34080","33200"
"Leaver Dept.","2023","Tees Valley and Durham","Durham","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","EO","10","[c]","27940","28120"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","Hartlepool and Stockton-on-Tees","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Tees Valley and Durham","South Teesside","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","EO","40","[c]","28140","28120"
"Leaver Dept.","2023","Unknown","Unknown","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Unknown","SEO/HEO","75","[c]","33650","32000"
"Leaver Dept.","2023","Unknown","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","EO","15","[c]","27540","27570"
"Leaver Dept.","2023","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","AA/AO","150","[c]","21780","21710"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","EO","145","[c]","27090","27570"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","G6/G7","25","[c]","54770","52500"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","Glasgow City","SEO/HEO","100","[c]","35410","33610"
"Leaver Dept.","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","EO","20","[c]","27250","27570"
