"Status","Year","Age","Profession_of_post","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Counter Fraud","Outside London","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","G7","10","[c]","60280","60260"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","EO","25","[c]","27920","28100"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","G7","30","[c]","53040","51860"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","HEO","25","[c]","35430","34340"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Digital, Data and Technology","Outside London","SEO","30","[c]","41100","40250"
"Leaver CS","2023","60-64","Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Outside London","AO","15","[c]","22950","22740"
"Leaver CS","2023","60-64","Finance","Outside London","EO","15","[c]","27650","27740"
"Leaver CS","2023","60-64","Finance","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Outside London","G7","20","[c]","58440","59590"
"Leaver CS","2023","60-64","Finance","Outside London","HEO","25","[c]","35180","34300"
"Leaver CS","2023","60-64","Finance","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Outside London","SEO","25","[c]","44290","43370"
"Leaver CS","2023","60-64","Finance","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Finance","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Outside London","AO","70","[c]","22200","22220"
"Leaver CS","2023","60-64","Human Resources","Outside London","EO","50","[c]","29290","28490"
"Leaver CS","2023","60-64","Human Resources","Outside London","G7","15","[c]","59520","57930"
"Leaver CS","2023","60-64","Human Resources","Outside London","HEO","40","[c]","35380","34720"
"Leaver CS","2023","60-64","Human Resources","Outside London","SEO","15","[c]","44510","42920"
"Leaver CS","2023","60-64","Human Resources","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Human Resources","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Inspector of Education and Training","Outside London","G7","15","[c]","75050","77470"
"Leaver CS","2023","60-64","Inspector of Education and Training","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Intelligence Analysis","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Outside London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Internal Audit","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","International Trade","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Knowledge and Information Management","Outside London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","G7","10","[c]","61480","63500"
"Leaver CS","2023","60-64","Legal","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","G7","30","[c]","58160","56450"
"Leaver CS","2023","60-64","Legal","Outside London","HEO","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Legal","Outside London","SEO","20","[c]","45200","45250"
"Leaver CS","2023","60-64","Medicine","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","HEO","15","[c]","39710","40590"
"Leaver CS","2023","60-64","Medicine","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Outside London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Medicine","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","London","AO","55","[c]","25280","25540"
"Leaver CS","2023","60-64","Operational Delivery","London","EO","100","[c]","31090","31010"
"Leaver CS","2023","60-64","Operational Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","London","G7","25","[c]","57170","55440"
"Leaver CS","2023","60-64","Operational Delivery","London","HEO","50","[c]","36280","36380"
"Leaver CS","2023","60-64","Operational Delivery","London","SCS level","10","[c]","107060","103020"
"Leaver CS","2023","60-64","Operational Delivery","London","SEO","30","[c]","44490","43610"
"Leaver CS","2023","60-64","Operational Delivery","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","AA","180","[c]","20050","19680"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","AO","1175","[c]","21940","21690"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","EO","860","[c]","28410","28120"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","G6","25","[c]","68330","67370"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","G7","65","[c]","55640","54000"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","HEO","255","[c]","34790","34290"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","SCS level","20","[c]","104180","104040"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","SEO","135","[c]","42010","41000"
"Leaver CS","2023","60-64","Operational Delivery","Outside London","Unknown","180","[c]","57970","33380"
"Leaver CS","2023","60-64","Operational Delivery","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Delivery","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Operational Research","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Outside London","AA","25","[c]","19660","19500"
"Leaver CS","2023","60-64","Other","Outside London","AO","80","[c]","22040","21690"
"Leaver CS","2023","60-64","Other","Outside London","EO","30","[c]","28930","28120"
"Leaver CS","2023","60-64","Other","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Outside London","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Outside London","HEO","30","[c]","35420","35020"
"Leaver CS","2023","60-64","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Outside London","SEO","20","[c]","44110","44720"
"Leaver CS","2023","60-64","Other","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Other","Unknown","Unknown","30","[c]","46800","38420"
"Leaver CS","2023","60-64","Planning","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectors","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Planning Inspectors","Outside London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","London","EO","10","[c]","31370","30880"
"Leaver CS","2023","60-64","Policy","London","G6","20","[c]","71140","72000"
"Leaver CS","2023","60-64","Policy","London","G7","20","[c]","58500","58230"
"Leaver CS","2023","60-64","Policy","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","London","SCS level","15","[c]","99460","86420"
"Leaver CS","2023","60-64","Policy","London","SEO","15","[c]","45210","45180"
"Leaver CS","2023","60-64","Policy","Outside London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Outside London","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Outside London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Outside London","G7","15","[c]","54450","53210"
"Leaver CS","2023","60-64","Policy","Outside London","HEO","15","[c]","33980","34290"
"Leaver CS","2023","60-64","Policy","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Policy","Outside London","SEO","20","[c]","43390","41800"
"Leaver CS","2023","60-64","Project Delivery","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","London","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","Outside London","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","Outside London","G6","15","[c]","69900","68640"
"Leaver CS","2023","60-64","Project Delivery","Outside London","G7","35","[c]","54750","54540"
"Leaver CS","2023","60-64","Project Delivery","Outside London","HEO","20","[c]","34540","34170"
"Leaver CS","2023","60-64","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Project Delivery","Outside London","SEO","45","[c]","42470","42010"
"Leaver CS","2023","60-64","Project Delivery","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","London","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","London","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","London","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","London","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Property","Outside London","AO","5","[c]","[c]","[c]"
