"Status","Year","Profession_of_post","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Commercial","Sefton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sefton","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Sefton","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Sheffield","AA/AO","20","20","21670","21690"
"In post","2023","Commercial","Sheffield","EO","25","25","27270","28120"
"In post","2023","Commercial","Sheffield","G6/G7","75","70","60010","56000"
"In post","2023","Commercial","Sheffield","SCS level","5","5","[c]","[c]"
"In post","2023","Commercial","Sheffield","SEO/HEO","145","135","37060","38470"
"In post","2023","Commercial","Sheffield","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Shropshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Solihull","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Solihull","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","Somerset CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Somerset CC","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","Somerset CC","SEO/HEO","25","25","38370","35810"
"In post","2023","Commercial","South Ayrshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Hampshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","South Hampshire","SEO/HEO","10","10","36650","35800"
"In post","2023","Commercial","South Lanarkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","EO","5","5","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","G6/G7","35","35","61630","57670"
"In post","2023","Commercial","South Lanarkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Lanarkshire","SEO/HEO","20","20","40020","40590"
"In post","2023","Commercial","South Nottinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South Nottinghamshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","G6/G7","15","15","60530","55660"
"In post","2023","Commercial","South and West Derbyshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","South and West Derbyshire","SEO/HEO","10","10","39460","36380"
"In post","2023","Commercial","South and West Derbyshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Southampton","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Southampton","SEO/HEO","10","10","38480","40000"
"In post","2023","Commercial","Staffordshire CC","AA/AO","20","20","21780","21780"
"In post","2023","Commercial","Staffordshire CC","EO","40","40","26560","26350"
"In post","2023","Commercial","Staffordshire CC","G6/G7","15","15","68100","66790"
"In post","2023","Commercial","Staffordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Staffordshire CC","SEO/HEO","60","60","38590","35560"
"In post","2023","Commercial","Stoke-on-Trent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Stoke-on-Trent","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","G6/G7","10","10","56750","50020"
"In post","2023","Commercial","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Suffolk CC","SEO/HEO","15","15","38550","37310"
"In post","2023","Commercial","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Sunderland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swansea","AA/AO","45","40","21540","22500"
"In post","2023","Commercial","Swansea","EO","35","35","27260","26960"
"In post","2023","Commercial","Swansea","G6/G7","25","20","57800","53840"
"In post","2023","Commercial","Swansea","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swansea","SEO/HEO","100","95","37380","39430"
"In post","2023","Commercial","Swansea","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Swindon","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","G6/G7","15","15","64090","59290"
"In post","2023","Commercial","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Telford and Wrekin","SEO/HEO","15","15","40980","42330"
"In post","2023","Commercial","Torbay","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tower Hamlets","EO","10","10","29420","29530"
"In post","2023","Commercial","Tower Hamlets","G6/G7","50","50","64070","59440"
"In post","2023","Commercial","Tower Hamlets","SCS level","15","15","111480","107710"
"In post","2023","Commercial","Tower Hamlets","SEO/HEO","85","85","38300","35650"
"In post","2023","Commercial","Tyneside","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tyneside","EO","10","5","[c]","[c]"
"In post","2023","Commercial","Tyneside","G6/G7","35","35","61630","56000"
"In post","2023","Commercial","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Tyneside","SEO/HEO","60","55","36210","34970"
"In post","2023","Commercial","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wakefield","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Walsall","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Walsall","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wandsworth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warrington","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Warrington","SEO/HEO","20","20","36160","37500"
"In post","2023","Commercial","Warwickshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Cumbria","Unknown","15","15","39930","42620"
"In post","2023","Commercial","West Essex","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Kent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Lothian","AA/AO","5","5","[c]","[c]"
"In post","2023","Commercial","West Lothian","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Lothian","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","G6/G7","10","10","[c]","[c]"
"In post","2023","Commercial","West Surrey","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Surrey","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (North East)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (South West)","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","West Sussex (South West)","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Westminster","AA/AO","20","20","25690","25480"
"In post","2023","Commercial","Westminster","EO","65","65","30760","30950"
"In post","2023","Commercial","Westminster","G6/G7","645","635","66570","66270"
"In post","2023","Commercial","Westminster","SCS level","145","140","122010","118220"
"In post","2023","Commercial","Westminster","SEO/HEO","415","410","39820","40220"
"In post","2023","Commercial","Westminster","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wiltshire","AA/AO","15","15","22220","22220"
"In post","2023","Commercial","Wiltshire","EO","40","40","26580","27080"
"In post","2023","Commercial","Wiltshire","G6/G7","55","55","62410","57480"
"In post","2023","Commercial","Wiltshire","SCS level","10","10","116200","115850"
"In post","2023","Commercial","Wiltshire","SEO/HEO","125","115","37060","35800"
"In post","2023","Commercial","Wirral","AA/AO","15","15","21690","21690"
"In post","2023","Commercial","Wirral","EO","5","5","[c]","[c]"
"In post","2023","Commercial","Wirral","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wirral","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Commercial","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Wolverhampton","G6/G7","5","5","[c]","[c]"
"In post","2023","Commercial","Wolverhampton","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Worcestershire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","Worcestershire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Commercial","York","EO","5","5","[c]","[c]"
"In post","2023","Commercial","York","G6/G7","40","35","58840","56000"
"In post","2023","Commercial","York","SEO/HEO","35","35","35920","34260"
"In post","2023","Commercial","York","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Aberdeen City and Aberdeenshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Antrim and Newtownabbey","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ards and North Down","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Barnet","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Barnet","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Barnet","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Barnsley, Doncaster and Rotherham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","15","15","54880","52500"
"In post","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","35","30","36840","38790"
"In post","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Bedford","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Belfast","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Belfast","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Belfast","SEO/HEO","15","15","38620","38670"
"In post","2023","Communications","Berkshire","AA/AO","10","10","23050","22220"
"In post","2023","Communications","Berkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Berkshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Bexley and Greenwich","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Birmingham","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Birmingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Birmingham","G6/G7","10","10","59130","57550"
"In post","2023","Communications","Birmingham","SEO/HEO","25","25","39370","39690"
"In post","2023","Communications","Birmingham","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Blackpool","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Blackpool","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bournemouth, Christchurch and Poole","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bournemouth, Christchurch and Poole","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bradford","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Brighton and Hove","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Brighton and Hove","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bristol, City of","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bristol, City of","EO","15","15","27680","26930"
"In post","2023","Communications","Bristol, City of","G6/G7","15","15","59110","56870"
"In post","2023","Communications","Bristol, City of","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bristol, City of","SEO/HEO","50","50","36800","37300"
"In post","2023","Communications","Buckinghamshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Buckinghamshire","EO","10","10","30650","29470"
"In post","2023","Communications","Buckinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Buckinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Buckinghamshire","SEO/HEO","20","20","37910","36300"
"In post","2023","Communications","Cambridgeshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Camden and City of London","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","AA/AO","15","15","24740","25620"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","EO","30","30","29260","30610"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","G6/G7","35","35","58570","59480"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","SEO/HEO","125","120","40580","39690"
"In post","2023","Communications","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Bedfordshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Hampshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","Central Hampshire","EO","20","20","28010","27470"
"In post","2023","Communications","Central Hampshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","Central Hampshire","SEO/HEO","30","25","37670","36920"
"In post","2023","Communications","Central Valleys","EO","5","5","[c]","[c]"
"In post","2023","Communications","Central Valleys","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Valleys","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","Cheshire East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire East","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chorley and West Lancashire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","City of Edinburgh","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","City of Edinburgh","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","City of Edinburgh","G6/G7","15","10","62110","59590"
