"Status","Year","Parent_department","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Leeds","EO","100","95","27850","26900"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Leeds","G6/G7","285","265","56060","54340"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Leeds","SCS level","15","15","88730","86600"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Leeds","SEO/HEO","80","80","36560","35000"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","North Yorkshire CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","North and North East Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Sheffield","AA/AO","50","45","22590","22870"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Sheffield","EO","40","35","27790","27150"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Sheffield","G6/G7","45","40","56120","56450"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Sheffield","SEO/HEO","25","25","35810","35000"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Wakefield","AA/AO","15","10","22360","22870"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Wakefield","EO","15","15","27380","27400"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Wakefield","G6/G7","15","15","63980","60550"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","Wakefield","SEO/HEO","25","25","36040","38940"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","York","AA/AO","10","10","22700","22870"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","York","EO","35","35","27340","27150"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","York","G6/G7","60","55","61650","59740"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","York","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Attorney General's Departments","Yorkshire and The Humber","York","SEO/HEO","50","50","36340","38940"
"In post","2023","Cabinet Office","East Midlands (England)","East Derbyshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Leicester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Lincolnshire CC","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","North Northamptonshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","North Nottinghamshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Nottingham","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Nottingham","G6/G7","35","30","62950","56520"
"In post","2023","Cabinet Office","East Midlands (England)","Nottingham","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","Nottingham","SEO/HEO","35","35","33490","32960"
"In post","2023","Cabinet Office","East Midlands (England)","South Nottinghamshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","South and West Derbyshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East Midlands (England)","West Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Cambridgeshire CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Cambridgeshire CC","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Central Bedfordshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Essex Haven Gateway","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Hertfordshire CC","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Hertfordshire CC","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Norwich and East Norfolk","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Norwich and East Norfolk","EO","20","15","26710","26410"
"In post","2023","Cabinet Office","East of England","Norwich and East Norfolk","G6/G7","65","65","58920","56430"
"In post","2023","Cabinet Office","East of England","Norwich and East Norfolk","SCS level","10","10","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Norwich and East Norfolk","SEO/HEO","115","110","36960","39580"
"In post","2023","Cabinet Office","East of England","Peterborough","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Peterborough","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Peterborough","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Suffolk CC","G6/G7","5","5","[c]","[c]"
"In post","2023","Cabinet Office","East of England","Suffolk CC","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Camden and City of London","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Croydon","G6/G7","20","20","72060","70680"
"In post","2023","Cabinet Office","London","Croydon","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Croydon","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","London","Hackney and Newham","G6/G7","10","10","[c]","[c]"
"In post","2023","Cabinet Office","London","Hackney and Newham","SEO/HEO","30","30","30990","30130"
"In post","2023","Cabinet Office","London","Haringey and Islington","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Harrow and Hillingdon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Lambeth","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Merton, Kingston upon Thames and Sutton","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Redbridge and Waltham Forest","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","London","Tower Hamlets","AA/AO","10","10","[c]","[c]"
"In post","2023","Cabinet Office","London","Tower Hamlets","EO","85","80","28930","28370"
"In post","2023","Cabinet Office","London","Tower Hamlets","G6/G7","755","735","60640","58220"
"In post","2023","Cabinet Office","London","Tower Hamlets","SCS level","100","95","107580","1e+05"
"In post","2023","Cabinet Office","London","Tower Hamlets","SEO/HEO","380","375","37810","37460"
"In post","2023","Cabinet Office","London","Westminster","AA/AO","90","90","25280","25280"
"In post","2023","Cabinet Office","London","Westminster","EO","270","265","28780","28370"
"In post","2023","Cabinet Office","London","Westminster","G6/G7","1495","1475","62580","59220"
"In post","2023","Cabinet Office","London","Westminster","SCS level","425","415","101930","95000"
"In post","2023","Cabinet Office","London","Westminster","SEO/HEO","1900","1890","34390","32960"
"In post","2023","Cabinet Office","North East (England)","Darlington","G6/G7","10","10","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Darlington","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Durham","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Durham","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Northumberland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Tyneside","AA/AO","125","110","21720","21720"
"In post","2023","Cabinet Office","North East (England)","Tyneside","EO","80","75","25340","24860"
"In post","2023","Cabinet Office","North East (England)","Tyneside","G6/G7","45","45","59430","56000"
"In post","2023","Cabinet Office","North East (England)","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North East (England)","Tyneside","SEO/HEO","145","140","33670","33020"
"In post","2023","Cabinet Office","North West (England)","Blackpool","G6/G7","30","30","64500","66090"
"In post","2023","Cabinet Office","North West (England)","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Blackpool","SEO/HEO","15","15","34930","38050"
"In post","2023","Cabinet Office","North West (England)","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Cumbria","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Merseyside","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","East Merseyside","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester North West","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester North West","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South East","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","EO","5","5","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","G6/G7","60","60","60090","56000"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Greater Manchester South West","SEO/HEO","95","95","34340","33020"
"In post","2023","Cabinet Office","North West (England)","Lancaster and Wyre","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Lancaster and Wyre","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Cabinet Office","North West (England)","Liverpool","AA/AO","15","15","21590","21830"
"In post","2023","Cabinet Office","North West (England)","Liverpool","EO","60","60","26440","26410"
"In post","2023","Cabinet Office","North West (England)","Liverpool","G6/G7","130","130","58220","56000"
"In post","2023","Cabinet Office","North West (England)","Liverpool","SCS level","15","15","91870","85090"
"In post","2023","Cabinet Office","North West (England)","Liverpool","SEO/HEO","255","250","36180","35320"
"In post","2023","Cabinet Office","North West (England)","Manchester","AA/AO","[c]","[c]","[c]","[c]"
