"Status","Year","Age","Disability","Function_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","16-19","Declared non-disabled","Human Resources","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Human Resources","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Essex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Inner London - West","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Legal","West Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Bedfordshire and Hertfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Cheshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Cornwall and Isles of Scilly","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Cumbria","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Derbyshire and Nottinghamshire","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Dorset and Somerset","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","East Anglia","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","East Wales","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","East Yorkshire and Northern Lincolnshire","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Eastern Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Essex","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Gloucestershire, Wiltshire and Bath/Bristol area","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Greater Manchester","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Hampshire and Isle of Wight","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Inner London - West","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Kent","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Lancashire","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Leicestershire, Rutland and Northamptonshire","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Lincolnshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Merseyside","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","North Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Northern Ireland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Northumberland, and Tyne and Wear","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Outer London - East and North East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Outer London - West and North West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Shropshire and Staffordshire","20","20","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","South Yorkshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Southern Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Surrey, East and West Sussex","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Tees Valley and Durham","10","10","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","West Central Scotland","10","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","West Midlands","15","15","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","No function","West Wales and The Valleys","50","45","20990","21690"
"In post","2023","16-19","Declared non-disabled","No function","West Yorkshire","25","25","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Cumbria","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Devon","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Project Delivery","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Berkshire, Buckinghamshire and Oxfordshire","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","East Yorkshire and Northern Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Lancashire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Property","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Devon","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","East Wales","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Greater Manchester","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Highlands and Islands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Lincolnshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","North Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Southern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","West Central Scotland","5","5","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Declared non-disabled","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Counter Fraud","Kent","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Legal","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Legal","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","East Anglia","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Merseyside","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","No function","West Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Property","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Undeclared","Unknown","West Central Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","East Wales","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Gloucestershire, Wiltshire and Bath/Bristol area","10","10","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Inner London - East","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Inner London - West","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Outer London - South","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","South Yorkshire","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","Tees Valley and Durham","5","5","[c]","[c]"
"In post","2023","16-19","Unknown","Analysis","West Midlands","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Eastern Scotland","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"In post","2023","16-19","Unknown","Commercial","Merseyside","[c]","[c]","[c]","[c]"
