"Status","Year","Age","Ethnicity","Parent_department","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Outside London","325","[c]","32860","27500"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Overseas","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","London","60","[c]","29520","27640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Outside London","445","[c]","25110","23640"
"New entrant CS","2023","50-59","Unknown","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","National Crime Agency","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office for Standards in Education, Children's Services and Skills","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Outside London","365","[c]","32500","29100"
"New entrant CS","2023","50-59","Unknown","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","The National Archives","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","UK Statistics Authority","Outside London","30","[c]","[c]","[c]"
"New entrant CS","2023","50-59","Unknown","Welsh Government","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Attorney General's Departments","London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Attorney General's Departments","Outside London","45","[c]","36060","38280"
"New entrant CS","2023","50-59","White","Cabinet Office","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Cabinet Office","Outside London","60","[c]","52290","51290"
"New entrant CS","2023","50-59","White","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Charity Commission","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Competition and Markets Authority","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Competition and Markets Authority","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Business, Energy and Industrial Strategy","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Business, Energy and Industrial Strategy","Outside London","75","[c]","36630","34870"
"New entrant CS","2023","50-59","White","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Digital, Culture, Media and Sport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Education","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Education","Outside London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Environment, Food and Rural Affairs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Environment, Food and Rural Affairs","Outside London","150","[c]","32640","25920"
"New entrant CS","2023","50-59","White","Department for International Trade","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for International Trade","Outside London","85","[c]","46640","43310"
"New entrant CS","2023","50-59","White","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Levelling Up, Housing and Communities","Outside London","25","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Transport","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Transport","Outside London","140","[c]","27930","26780"
"New entrant CS","2023","50-59","White","Department for Work and Pensions","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department for Work and Pensions","Outside London","350","[c]","29960","21690"
"New entrant CS","2023","50-59","White","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department of Health and Social Care","London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Department of Health and Social Care","Outside London","60","[c]","54710","48250"
"New entrant CS","2023","50-59","White","Estyn","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Food Standards Agency","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Land Registry","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Land Registry","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Revenue and Customs","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Revenue and Customs","Outside London","250","[c]","31860","22520"
"New entrant CS","2023","50-59","White","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Treasury","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","HM Treasury","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Home Office","London","35","[c]","35190","29750"
"New entrant CS","2023","50-59","White","Home Office","Outside London","205","[c]","26680","25750"
"New entrant CS","2023","50-59","White","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Ministry of Defence","London","20","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Ministry of Defence","Outside London","655","[c]","35020","32970"
"New entrant CS","2023","50-59","White","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Ministry of Justice","London","35","[c]","32710","28400"
"New entrant CS","2023","50-59","White","Ministry of Justice","Outside London","855","[c]","24850","23640"
"New entrant CS","2023","50-59","White","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","National Crime Agency","London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","National Crime Agency","Outside London","70","[c]","39100","38310"
"New entrant CS","2023","50-59","White","National Crime Agency","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","National Crime Agency","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Northern Ireland Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office for Standards in Education, Children's Services and Skills","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office for Standards in Education, Children's Services and Skills","Outside London","70","[c]","57730","52750"
"New entrant CS","2023","50-59","White","Office of Gas and Electricity Markets","London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of Gas and Electricity Markets","Outside London","15","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of Qualifications and Examinations Regulation","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of Rail and Road","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of Rail and Road","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of the Secretary of State for Scotland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Office of the Secretary of State for Wales","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Scottish Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Scottish Government","Outside London","250","[c]","32820","29100"
"New entrant CS","2023","50-59","White","Scottish Government","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","The National Archives","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","The National Archives","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","UK Export Finance","London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","UK Statistics Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","UK Statistics Authority","Outside London","125","[c]","27430","21200"
"New entrant CS","2023","50-59","White","Water Services Regulation Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Water Services Regulation Authority","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Welsh Government","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","50-59","White","Welsh Government","Outside London","30","[c]","39990","36590"
"New entrant CS","2023","60-64","Asian","Attorney General's Departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Attorney General's Departments","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Cabinet Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Cabinet Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Chancellor's other departments","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Charity Commission","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Charity Commission","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Competition and Markets Authority","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Business, Energy and Industrial Strategy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Business, Energy and Industrial Strategy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Digital, Culture, Media and Sport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Education","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Environment, Food and Rural Affairs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Environment, Food and Rural Affairs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for International Trade","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Levelling Up, Housing and Communities","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Transport","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department for Work and Pensions","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Department of Health and Social Care","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Food Standards Agency","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Foreign, Commonwealth and Development Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","HM Land Registry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","HM Revenue and Customs","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","HM Treasury","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Home Office","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Defence","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Asian","Ministry of Justice","Outside London","[c]","[c]","[c]","[c]"
