"Status","Year","Profession_of_post","Region_ITL1","Region_ITL2","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","SEO/HEO","45","40","37160","36300"
"In post","2023","Communications","South East (England)","Berkshire, Buckinghamshire and Oxfordshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","AA/AO","15","15","22350","22220"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","EO","40","35","27840","27470"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","G6/G7","20","20","55970","54440"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","SEO/HEO","90","85","36500","35650"
"In post","2023","Communications","South East (England)","Hampshire and Isle of Wight","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Kent","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Kent","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Communications","South East (England)","Surrey, East and West Sussex","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Surrey, East and West Sussex","G6/G7","10","10","[c]","[c]"
"In post","2023","Communications","South East (England)","Surrey, East and West Sussex","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South East (England)","Surrey, East and West Sussex","SEO/HEO","10","10","39430","39820"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","AA/AO","10","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Cornwall and Isles of Scilly","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon","EO","10","10","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Devon","SEO/HEO","35","35","35950","36150"
"In post","2023","Communications","South West (England)","Dorset and Somerset","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset and Somerset","EO","15","15","28160","27470"
"In post","2023","Communications","South West (England)","Dorset and Somerset","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Dorset and Somerset","SEO/HEO","20","15","37720","35990"
"In post","2023","Communications","South West (England)","Dorset and Somerset","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","AA/AO","10","5","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","35","30","27620","27470"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","45","40","56090","55250"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","125","120","36390","37300"
"In post","2023","Communications","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","Unknown","5","5","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Unknown","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","East Wales","AA/AO","20","15","24370","25620"
"In post","2023","Communications","Wales","East Wales","EO","45","40","28740","28300"
"In post","2023","Communications","Wales","East Wales","G6/G7","65","60","58080","57860"
"In post","2023","Communications","Wales","East Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Wales","East Wales","SEO/HEO","180","170","39180","39690"
"In post","2023","Communications","Wales","West Wales and The Valleys","AA/AO","15","15","22290","22500"
"In post","2023","Communications","Wales","West Wales and The Valleys","EO","40","40","27640","27260"
"In post","2023","Communications","Wales","West Wales and The Valleys","G6/G7","10","10","58180","57750"
"In post","2023","Communications","Wales","West Wales and The Valleys","SEO/HEO","50","45","37410","34850"
"In post","2023","Communications","Wales","West Wales and The Valleys","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Herefordshire, Worcestershire and Warwickshire","SEO/HEO","10","10","36910","37500"
"In post","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","AA/AO","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","EO","15","15","27900","27470"
"In post","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","G6/G7","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","Shropshire and Staffordshire","SEO/HEO","30","30","36490","34300"
"In post","2023","Communications","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","West Midlands","EO","5","5","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","West Midlands","G6/G7","30","25","55800","54380"
"In post","2023","Communications","West Midlands (England)","West Midlands","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","West Midlands (England)","West Midlands","SEO/HEO","55","55","37730","37680"
"In post","2023","Communications","West Midlands (England)","West Midlands","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","East Yorkshire and Northern Lincolnshire","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire","SEO/HEO","10","10","35840","37300"
"In post","2023","Communications","Yorkshire and The Humber","North Yorkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","South Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","South Yorkshire","EO","5","5","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","South Yorkshire","G6/G7","15","15","54820","52060"
"In post","2023","Communications","Yorkshire and The Humber","South Yorkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","South Yorkshire","SEO/HEO","60","55","39610","39730"
"In post","2023","Communications","Yorkshire and The Humber","West Yorkshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","West Yorkshire","EO","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Yorkshire and The Humber","West Yorkshire","G6/G7","25","25","58810","57970"
"In post","2023","Communications","Yorkshire and The Humber","West Yorkshire","SEO/HEO","50","45","40620","40790"
"In post","2023","Corporate Finance","London","Inner London - East","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - East","G6/G7","5","5","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - East","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - West","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - West","G6/G7","20","20","80230","74400"
"In post","2023","Corporate Finance","London","Inner London - West","SCS level","5","5","[c]","[c]"
"In post","2023","Corporate Finance","London","Inner London - West","SEO/HEO","25","20","39830","38070"
"In post","2023","Corporate Finance","North West (England)","Greater Manchester","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Northern Ireland","Northern Ireland","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","West Central Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","Scotland","West Central Scotland","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Hampshire and Isle of Wight","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South East (England)","Hampshire and Isle of Wight","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Dorset and Somerset","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Dorset and Somerset","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Dorset and Somerset","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","EO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","South West (England)","Gloucestershire, Wiltshire and Bath/Bristol area","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","West Midlands","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","West Midlands","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Corporate Finance","West Midlands (England)","West Midlands","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","AA/AO","40","35","21700","21690"
"In post","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","EO","205","185","28090","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","G6/G7","15","15","63620","63850"
"In post","2023","Counter Fraud","East Midlands (England)","Derbyshire and Nottinghamshire","SEO/HEO","155","150","36360","34970"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","AA/AO","10","10","22530","21690"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","EO","65","60","28410","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Leicestershire, Rutland and Northamptonshire","SEO/HEO","10","10","34410","34170"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire","EO","30","25","28090","28120"
"In post","2023","Counter Fraud","East Midlands (England)","Lincolnshire","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","AA/AO","20","15","23500","23140"
"In post","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","EO","70","65","30520","31280"
"In post","2023","Counter Fraud","East of England","Bedfordshire and Hertfordshire","SEO/HEO","15","15","36690","37520"
"In post","2023","Counter Fraud","East of England","East Anglia","AA/AO","50","45","22270","22520"
