"Status","Year","Age","Disability","Parent_department","Region_ITL1","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Environment, Food and Rural Affairs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for International Trade","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Transport","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","North West (England)","10","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","Scotland","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department for Work and Pensions","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Department of Health and Social Care","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Food Standards Agency","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Food Standards Agency","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Foreign, Commonwealth and Development Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Land Registry","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Land Registry","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Land Registry","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Land Registry","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Revenue and Customs","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Treasury","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Treasury","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","HM Treasury","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Home Office","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","East Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","East of England","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Northern Ireland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Overseas","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","South West (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Wales","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","West Midlands (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Defence","Yorkshire and The Humber","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","East Midlands (England)","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","East of England","5","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","North East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","North West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","Scotland","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","South East (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","South West (England)","[c]","[c]","[c]","[c]"
"New entrant CS","2023","60-64","Declared disabled","Ministry of Justice","Unknown","[c]","[c]","[c]","[c]"
