"Status","Year","Region_ITL1","Region_ITL3","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","EO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","Heterosexual / straight","45","[c]","57410","54660"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","G6/G7","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","Heterosexual / straight","80","[c]","37120","37590"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","SEO/HEO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Unknown","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Sheffield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","Heterosexual / straight","50","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","LGBO","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","Undeclared","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","AA/AO","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Unknown","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","Wakefield","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","Heterosexual / straight","40","[c]","21330","21380"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","Heterosexual / straight","30","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","EO","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","Heterosexual / straight","40","[c]","36810","35550"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","Undeclared","5","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","Heterosexual / straight","20","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Yorkshire and The Humber","York","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Derby","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","East Derbyshire","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicester","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Leicestershire CC and Rutland","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","EO","Heterosexual / straight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Lincolnshire CC","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","AA/AO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Northamptonshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","EO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","North Nottinghamshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","Heterosexual / straight","15","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","AA/AO","Unknown","20","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","Heterosexual / straight","40","[c]","27050","27570"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","EO","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SCS level","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","Heterosexual / straight","35","[c]","36390","36940"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","SEO/HEO","Unknown","25","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","Nottingham","Unknown","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","AA/AO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","G6/G7","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South Nottinghamshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","EO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","SEO/HEO","Heterosexual / straight","5","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","South and West Derbyshire","SEO/HEO","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","East Midlands (England)","West Northamptonshire","EO","LGBO","[c]","[c]","[c]","[c]"
