"Status","Year","Age","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","60-64","UK Hydrographic Office","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","UK Statistics Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","60-64","Valuation Office Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Cabinet Office (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Office and Procurator Fiscal Service","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Crown Prosecution Service","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Business, Energy and Industrial Strategy (excl. agencies)","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Education (excl. agencies)","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Levelling Up, Housing and Communities (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Department for Work and Pensions (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Driver and Vehicle Licensing Agency","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Government Commercial Organisation","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Courts and Tribunals Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Prison and Probation Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","HM Revenue and Customs (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Home Office","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Institute for Apprenticeships and Technical Education","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Ministry of Defence (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","Rural Payments Agency","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","65+","UK Statistics Authority","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Accountant in Bankruptcy","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Advisory, Conciliation and Arbitration Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Operational Delivery","Outside London","15","[c]","23670","22150"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Animal and Plant Health Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Attorney General's Office","Legal","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Building Digital UK","Project Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Cabinet Office (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Office and Procurator Fiscal Service","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Operational Delivery","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Crown Prosecution Service","Operational Delivery","Outside London","40","[c]","20890","19560"
"New entrant CS","2023","16-19","Defence Equipment and Support","Commercial","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Finance","Outside London","15","[c]","19460","19460"
"New entrant CS","2023","16-19","Defence Equipment and Support","Operational Delivery","Outside London","15","[c]","19060","18280"
"New entrant CS","2023","16-19","Defence Equipment and Support","Other","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Equipment and Support","Science and Engineering","Outside London","30","[c]","18520","18280"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Other","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Defence Science and Technology Laboratory","Science and Engineering","Outside London","20","[c]","22160","23340"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Business, Energy and Industrial Strategy (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Digital, Culture, Media and Sport (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Education (excl. agencies)","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Environment, Food and Rural Affairs (excl. agencies)","Property","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","International Trade","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Social Research","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for International Trade","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Levelling Up, Housing and Communities (excl. agencies)","Statistics","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Transport (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Digital, Data and Technology","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Knowledge and Information Management","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Operational Delivery","Outside London","30","[c]","22250","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Other","Outside London","10","[c]","21650","21690"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Policy","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Policy","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department for Work and Pensions (excl. agencies)","Unknown","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care (excl. agencies)","Unknown","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Department of Health and Social Care (excl. agencies)","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Disclosure Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Licensing Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Licensing Agency","Operational Delivery","Outside London","60","[c]","20900","22500"
"New entrant CS","2023","16-19","Driver and Vehicle Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Driver and Vehicle Standards Agency","Operational Delivery","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Education Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","Operational Delivery","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Courts and Tribunals Service","Operational Delivery","Outside London","25","[c]","21700","21780"
"New entrant CS","2023","16-19","HM Land Registry","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Land Registry","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Operational Delivery","London","10","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Operational Delivery","Outside London","285","[c]","25890","24070"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Prison and Probation Service","Psychology","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","16-19","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
