"Status","Year","Function_of_post","Organisation","Profession_of_post","Region_ITL2","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Security","Department for Education (excl. agencies)","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Education (excl. agencies)","Security","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for Education (excl. agencies)","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Department for International Trade","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Driver and Vehicle Licensing Agency","Security","West Wales and The Valleys","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Driver and Vehicle Standards Agency","Knowledge and Information Management","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","FCDO Services","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Government Actuary's Department","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Government Legal Department","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Prison and Probation Service","Security","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","Surrey, East and West Sussex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","HM Revenue and Customs (excl. agencies)","Security","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","Security","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","Security","Outer London - South","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Home Office","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Cheshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Dorset and Somerset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","East Anglia","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Hampshire and Isle of Wight","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Herefordshire, Worcestershire and Warwickshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Lincolnshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Northern Ireland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Shropshire and Staffordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","Southern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","West Central Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Ministry of Defence (excl. agencies)","Security","West Wales and The Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","National Crime Agency","Security","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Northern Ireland Office","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","Serious Fraud Office","Security","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","The Insolvency Service","Security","West Midlands","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","UK Statistics Authority","Security","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Security","UK Statistics Authority","Security","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Science and Engineering","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Science and Engineering","Inner London - East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Science and Engineering","Inner London - West","20","[c]","31240","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Science and Engineering","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Bedfordshire and Hertfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Berkshire, Buckinghamshire and Oxfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","East Wales","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Eastern Scotland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Greater Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Inner London - East","25","[c]","31320","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Inner London - West","185","[c]","31850","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","North Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Northumberland, and Tyne and Wear","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","West Central Scotland","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","West Midlands","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","West Yorkshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Policy","East Wales","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Policy","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Policy","Tees Valley and Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Other","Gloucestershire, Wiltshire and Bath/Bristol area","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Other","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Science and Technology Laboratory","Science and Engineering","Hampshire and Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for International Trade","Unknown","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Other","Inner London - West","15","[c]","53190","54610"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Devon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Greater Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Inner London - West","50","[c]","46750","39150"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Merseyside","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","South Yorkshire","10","[c]","36550","34880"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Policy","West Yorkshire","15","[c]","37860","38470"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department for Work and Pensions (excl. agencies)","Unknown","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Commercial","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Communications","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Finance","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Finance","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","Inner London - West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Human Resources","West Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Knowledge and Information Management","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Other","Inner London - West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Derbyshire and Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","East Anglia","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Gloucestershire, Wiltshire and Bath/Bristol area","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Inner London - West","245","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Leicestershire, Rutland and Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Northumberland, and Tyne and Wear","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","South Yorkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Department of Health and Social Care (excl. agencies)","Unknown","West Midlands","[c]","[c]","[c]","[c]"
