"Status","Year","Age","Region_ITL1","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Northern Ireland","AA/AO","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Northern Ireland","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","SEO/HEO","HEO","20","[c]","45840","44220"
"Leaver CS","2023","40-49","Overseas","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scotland","AA/AO","AA","35","[c]","22560","22180"
"Leaver CS","2023","40-49","Scotland","AA/AO","AO","195","[c]","23540","21750"
"Leaver CS","2023","40-49","Scotland","EO","EO","100","[c]","29730","28120"
"Leaver CS","2023","40-49","Scotland","G6/G7","G6","25","[c]","73770","75980"
"Leaver CS","2023","40-49","Scotland","G6/G7","G7","35","[c]","58800","58850"
"Leaver CS","2023","40-49","Scotland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Scotland","SEO/HEO","HEO","60","[c]","36030","34730"
"Leaver CS","2023","40-49","Scotland","SEO/HEO","SEO","45","[c]","46350","43490"
"Leaver CS","2023","40-49","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","South East (England)","AA/AO","AA","45","[c]","21640","21000"
"Leaver CS","2023","40-49","South East (England)","AA/AO","AO","195","[c]","23330","21840"
"Leaver CS","2023","40-49","South East (England)","EO","EO","200","[c]","28020","27570"
"Leaver CS","2023","40-49","South East (England)","G6/G7","G6","15","[c]","71170","67060"
"Leaver CS","2023","40-49","South East (England)","G6/G7","G7","55","[c]","56130","54440"
"Leaver CS","2023","40-49","South East (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","South East (England)","SEO/HEO","HEO","75","[c]","33620","33080"
"Leaver CS","2023","40-49","South East (England)","SEO/HEO","SEO","60","[c]","41410","40540"
"Leaver CS","2023","40-49","South East (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","South West (England)","AA/AO","AA","20","[c]","21680","21060"
"Leaver CS","2023","40-49","South West (England)","AA/AO","AO","110","[c]","22930","21690"
"Leaver CS","2023","40-49","South West (England)","EO","EO","135","[c]","28110","27570"
"Leaver CS","2023","40-49","South West (England)","G6/G7","G6","30","[c]","74330","72000"
"Leaver CS","2023","40-49","South West (England)","G6/G7","G7","95","[c]","53470","52030"
"Leaver CS","2023","40-49","South West (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","South West (England)","SEO/HEO","HEO","80","[c]","33630","33290"
"Leaver CS","2023","40-49","South West (England)","SEO/HEO","SEO","115","[c]","41920","41660"
"Leaver CS","2023","40-49","South West (England)","Unknown","Unknown","40","[c]","41330","42130"
"Leaver CS","2023","40-49","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","34880","33710"
"Leaver CS","2023","40-49","Wales","AA/AO","AA","20","[c]","18750","19000"
"Leaver CS","2023","40-49","Wales","AA/AO","AO","155","[c]","22020","21780"
"Leaver CS","2023","40-49","Wales","EO","EO","80","[c]","27770","27570"
"Leaver CS","2023","40-49","Wales","G6/G7","G6","15","[c]","66300","64310"
"Leaver CS","2023","40-49","Wales","G6/G7","G7","25","[c]","56240","55400"
"Leaver CS","2023","40-49","Wales","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wales","SEO/HEO","HEO","40","[c]","33840","33190"
"Leaver CS","2023","40-49","Wales","SEO/HEO","SEO","35","[c]","42970","40650"
"Leaver CS","2023","40-49","Wales","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Midlands (England)","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Midlands (England)","AA/AO","AO","160","[c]","22320","21690"
"Leaver CS","2023","40-49","West Midlands (England)","EO","EO","105","[c]","27660","27570"
"Leaver CS","2023","40-49","West Midlands (England)","G6/G7","G6","20","[c]","75420","70980"
"Leaver CS","2023","40-49","West Midlands (England)","G6/G7","G7","45","[c]","54910","51460"
"Leaver CS","2023","40-49","West Midlands (England)","SCS level","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Midlands (England)","SEO/HEO","HEO","45","[c]","35090","33570"
"Leaver CS","2023","40-49","West Midlands (England)","SEO/HEO","SEO","55","[c]","42610","39820"
"Leaver CS","2023","40-49","West Midlands (England)","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","AA/AO","AA","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","AA/AO","AO","105","[c]","23770","21690"
"Leaver CS","2023","40-49","Yorkshire and The Humber","EO","EO","100","[c]","27510","27570"
"Leaver CS","2023","40-49","Yorkshire and The Humber","G6/G7","G6","35","[c]","65850","63350"
"Leaver CS","2023","40-49","Yorkshire and The Humber","G6/G7","G7","65","[c]","55920","53840"
"Leaver CS","2023","40-49","Yorkshire and The Humber","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Yorkshire and The Humber","SEO/HEO","HEO","35","[c]","32130","31280"
"Leaver CS","2023","40-49","Yorkshire and The Humber","SEO/HEO","SEO","60","[c]","40240","38760"
"Leaver CS","2023","40-49","Yorkshire and The Humber","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","AA/AO","AA","35","[c]","20190","19770"
"Leaver CS","2023","50-59","East Midlands (England)","AA/AO","AO","130","[c]","22080","21730"
"Leaver CS","2023","50-59","East Midlands (England)","EO","EO","135","[c]","27820","27570"
"Leaver CS","2023","50-59","East Midlands (England)","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","G6/G7","G7","30","[c]","56540","56450"
"Leaver CS","2023","50-59","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East Midlands (England)","SEO/HEO","HEO","45","[c]","33970","33840"
"Leaver CS","2023","50-59","East Midlands (England)","SEO/HEO","SEO","45","[c]","41750","40020"
"Leaver CS","2023","50-59","East Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","AA/AO","AA","30","[c]","21230","19770"
"Leaver CS","2023","50-59","East of England","AA/AO","AO","125","[c]","22890","22220"
"Leaver CS","2023","50-59","East of England","EO","EO","160","[c]","28830","28390"
"Leaver CS","2023","50-59","East of England","G6/G7","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","G6/G7","G7","30","[c]","56350","53610"
"Leaver CS","2023","50-59","East of England","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","East of England","SEO/HEO","HEO","55","[c]","35560","34320"
"Leaver CS","2023","50-59","East of England","SEO/HEO","SEO","55","[c]","44020","41340"
"Leaver CS","2023","50-59","East of England","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","London","AA/AO","AA","30","[c]","22830","22730"
"Leaver CS","2023","50-59","London","AA/AO","AO","155","[c]","25500","25480"
"Leaver CS","2023","50-59","London","EO","EO","265","[c]","30570","30780"
"Leaver CS","2023","50-59","London","G6/G7","G6","150","[c]","71440","69920"
"Leaver CS","2023","50-59","London","G6/G7","G7","215","[c]","58830","57680"
"Leaver CS","2023","50-59","London","SCS level","SCS level","135","[c]","108870","97090"
"Leaver CS","2023","50-59","London","SEO/HEO","HEO","160","[c]","36270","35690"
"Leaver CS","2023","50-59","London","SEO/HEO","SEO","165","[c]","43900","43370"
"Leaver CS","2023","50-59","London","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","AA/AO","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","AA/AO","AO","205","[c]","21630","21690"
"Leaver CS","2023","50-59","North East (England)","EO","EO","100","[c]","27530","27730"
"Leaver CS","2023","50-59","North East (England)","G6/G7","G6","15","[c]","68170","66340"
"Leaver CS","2023","50-59","North East (England)","G6/G7","G7","35","[c]","54950","54740"
"Leaver CS","2023","50-59","North East (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North East (England)","SEO/HEO","HEO","55","[c]","33060","33020"
"Leaver CS","2023","50-59","North East (England)","SEO/HEO","SEO","45","[c]","42180","39660"
"Leaver CS","2023","50-59","North East (England)","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","AA/AO","AA","35","[c]","20500","19930"
"Leaver CS","2023","50-59","North West (England)","AA/AO","AO","390","[c]","22000","21690"
"Leaver CS","2023","50-59","North West (England)","EO","EO","250","[c]","27540","27570"
"Leaver CS","2023","50-59","North West (England)","G6/G7","G6","30","[c]","70540","68800"
"Leaver CS","2023","50-59","North West (England)","G6/G7","G7","75","[c]","58070","56180"
"Leaver CS","2023","50-59","North West (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","North West (England)","SEO/HEO","HEO","100","[c]","34610","34170"
"Leaver CS","2023","50-59","North West (England)","SEO/HEO","SEO","90","[c]","42070","40770"
"Leaver CS","2023","50-59","North West (England)","Unknown","Unknown","50","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","AA/AO","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","AA/AO","AO","15","[c]","26700","22970"
"Leaver CS","2023","50-59","Northern Ireland","EO","EO","20","[c]","28480","26750"
"Leaver CS","2023","50-59","Northern Ireland","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Northern Ireland","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","G6/G7","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","SEO/HEO","HEO","15","[c]","48260","48140"
"Leaver CS","2023","50-59","Overseas","SEO/HEO","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Overseas","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scotland","AA/AO","AA","55","[c]","22480","22180"
"Leaver CS","2023","50-59","Scotland","AA/AO","AO","230","[c]","24470","21690"
"Leaver CS","2023","50-59","Scotland","EO","EO","210","[c]","30920","28120"
"Leaver CS","2023","50-59","Scotland","G6/G7","G6","35","[c]","75020","79110"
"Leaver CS","2023","50-59","Scotland","G6/G7","G7","40","[c]","58890","57260"
"Leaver CS","2023","50-59","Scotland","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Scotland","SEO/HEO","HEO","80","[c]","39190","38330"
"Leaver CS","2023","50-59","Scotland","SEO/HEO","SEO","70","[c]","46700","48640"
"Leaver CS","2023","50-59","Scotland","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","South East (England)","AA/AO","AA","90","[c]","21030","20150"
"Leaver CS","2023","50-59","South East (England)","AA/AO","AO","300","[c]","23120","21260"
"Leaver CS","2023","50-59","South East (England)","EO","EO","275","[c]","28360","27570"
"Leaver CS","2023","50-59","South East (England)","G6/G7","G6","25","[c]","73440","68260"
"Leaver CS","2023","50-59","South East (England)","G6/G7","G7","60","[c]","56210","54540"
"Leaver CS","2023","50-59","South East (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","South East (England)","SEO/HEO","HEO","85","[c]","34840","33750"
"Leaver CS","2023","50-59","South East (England)","SEO/HEO","SEO","85","[c]","42100","41480"
"Leaver CS","2023","50-59","South East (England)","Unknown","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","South West (England)","AA/AO","AA","35","[c]","21680","20340"
"Leaver CS","2023","50-59","South West (England)","AA/AO","AO","175","[c]","23420","21780"
"Leaver CS","2023","50-59","South West (England)","EO","EO","180","[c]","28270","27570"
"Leaver CS","2023","50-59","South West (England)","G6/G7","G6","30","[c]","70610","67220"
"Leaver CS","2023","50-59","South West (England)","G6/G7","G7","85","[c]","56530","55110"
"Leaver CS","2023","50-59","South West (England)","SCS level","SCS level","15","[c]","114200","114940"
"Leaver CS","2023","50-59","South West (England)","SEO/HEO","HEO","95","[c]","34080","34060"
"Leaver CS","2023","50-59","South West (England)","SEO/HEO","SEO","150","[c]","43030","42480"
"Leaver CS","2023","50-59","South West (England)","Unknown","Unknown","50","[c]","52450","49220"
"Leaver CS","2023","50-59","Unknown","AA/AO","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","AA/AO","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","EO","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","G6/G7","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Unknown","Unknown","Unknown","35","[c]","41820","41480"
"Leaver CS","2023","50-59","Wales","AA/AO","AA","25","[c]","20430","19000"
"Leaver CS","2023","50-59","Wales","AA/AO","AO","170","[c]","21820","21690"
"Leaver CS","2023","50-59","Wales","EO","EO","100","[c]","27530","27570"
"Leaver CS","2023","50-59","Wales","G6/G7","G6","15","[c]","68450","67940"
"Leaver CS","2023","50-59","Wales","G6/G7","G7","30","[c]","56900","56900"
"Leaver CS","2023","50-59","Wales","SCS level","SCS level","10","[c]","85540","79860"
"Leaver CS","2023","50-59","Wales","SEO/HEO","HEO","45","[c]","34690","34260"
"Leaver CS","2023","50-59","Wales","SEO/HEO","SEO","60","[c]","43240","42180"
"Leaver CS","2023","50-59","Wales","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","AA/AO","AA","30","[c]","20170","19930"
"Leaver CS","2023","50-59","West Midlands (England)","AA/AO","AO","200","[c]","22200","21690"
"Leaver CS","2023","50-59","West Midlands (England)","EO","EO","160","[c]","27910","27570"
"Leaver CS","2023","50-59","West Midlands (England)","G6/G7","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","G6/G7","G7","40","[c]","58380","56350"
"Leaver CS","2023","50-59","West Midlands (England)","SCS level","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","West Midlands (England)","SEO/HEO","HEO","45","[c]","35880","34300"
"Leaver CS","2023","50-59","West Midlands (England)","SEO/HEO","SEO","55","[c]","43960","41730"
"Leaver CS","2023","50-59","West Midlands (England)","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Yorkshire and The Humber","AA/AO","AA","30","[c]","20940","20340"
"Leaver CS","2023","50-59","Yorkshire and The Humber","AA/AO","AO","145","[c]","23110","21690"
"Leaver CS","2023","50-59","Yorkshire and The Humber","EO","EO","175","[c]","27800","27570"
"Leaver CS","2023","50-59","Yorkshire and The Humber","G6/G7","G6","40","[c]","68230","65810"
"Leaver CS","2023","50-59","Yorkshire and The Humber","G6/G7","G7","55","[c]","57240","54740"
"Leaver CS","2023","50-59","Yorkshire and The Humber","SCS level","SCS level","15","[c]","96920","90000"
"Leaver CS","2023","50-59","Yorkshire and The Humber","SEO/HEO","HEO","85","[c]","33540","33710"
"Leaver CS","2023","50-59","Yorkshire and The Humber","SEO/HEO","SEO","60","[c]","41600","40150"
"Leaver CS","2023","50-59","Yorkshire and The Humber","Unknown","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","AA/AO","AA","20","[c]","20760","20750"
"Leaver CS","2023","60-64","East Midlands (England)","AA/AO","AO","85","[c]","21810","21690"
"Leaver CS","2023","60-64","East Midlands (England)","EO","EO","75","[c]","27680","27570"
"Leaver CS","2023","60-64","East Midlands (England)","G6/G7","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","G6/G7","G7","20","[c]","58290","56450"
"Leaver CS","2023","60-64","East Midlands (England)","SCS level","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East Midlands (England)","SEO/HEO","HEO","30","[c]","35800","34990"
"Leaver CS","2023","60-64","East Midlands (England)","SEO/HEO","SEO","30","[c]","42190","41590"
"Leaver CS","2023","60-64","East Midlands (England)","Unknown","Unknown","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","East of England","AA/AO","AA","20","[c]","20040","19640"
"Leaver CS","2023","60-64","East of England","AA/AO","AO","70","[c]","25340","22400"
"Leaver CS","2023","60-64","East of England","EO","EO","95","[c]","28800","28650"
