"Status","Year","Ethnicity","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Mixed","Department for International Trade","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Scotland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Scotland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Scotland","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Wales","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East of England","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East of England","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East of England","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North East (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Northern Ireland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Scotland","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South East (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South East (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","South West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Wales","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Wales","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Wales","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","East of England","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North East (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North East (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North East (England)","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","North West (England)","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Northern Ireland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Northern Ireland","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","Scotland","HEO","[c]","[c]","[c]","[c]"
