"Status","Year","Ethnicity","Organisation","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","White","Food Standards Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Economics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Operational Delivery","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Operational Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Policy","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Policy","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Science and Engineering","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Science and Engineering","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Social Research","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Statistics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Agency","Veterinarian","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Food Standards Scotland","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Foreign, Commonwealth and Development Office (excl. agencies)","Unknown","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Forestry and Land Scotland","Unknown","Outside London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","Other","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Actuary's Department","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Unknown","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Unknown","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Commercial Organisation","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Commercial","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Internal Audit Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Legal","London","40","[c]","61400","58860"
"Leaver Dept.","2023","White","Government Legal Department","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Operational Delivery","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Operational Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Other","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Legal Department","Security","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Other","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Property","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","Government Property Agency","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Digital, Data and Technology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Digital, Data and Technology","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Human Resources","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Legal","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Legal","Outside London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Operational Delivery","London","40","[c]","36060","29660"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Operational Delivery","Outside London","210","[c]","24080","21780"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Project Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Property","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Courts and Tribunals Service","Statistics","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Crown Prosecution Service Inspectorate","Legal","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Crown Prosecution Service Inspectorate","Operational Delivery","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Human Resources","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Operational Delivery","London","45","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Operational Delivery","Outside London","330","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Policy","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Policy","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Psychology","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Psychology","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Security","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Security","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Unknown","London","15","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Prison and Probation Service","Unknown","Outside London","70","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Commercial","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Communications","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Communications","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Counter Fraud","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Counter Fraud","Outside London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","London","5","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Digital, Data and Technology","Outside London","25","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Economics","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Economics","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Finance","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Finance","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Human Resources","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Human Resources","Outside London","20","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Intelligence Analysis","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Internal Audit","London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Internal Audit","Outside London","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Legal","London","10","[c]","[c]","[c]"
"Leaver Dept.","2023","White","HM Revenue and Customs (excl. agencies)","Legal","Outside London","25","[c]","[c]","[c]"
