"Status","Year","Disability","Region_ITL3","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Undeclared","Barking & Dagenham and Havering","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Barking & Dagenham and Havering","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnet","AA/AO","45","40","24500","24780"
"In post","2023","Undeclared","Barnet","EO","50","50","31210","32090"
"In post","2023","Undeclared","Barnet","G6/G7","120","115","61330","58470"
"In post","2023","Undeclared","Barnet","SCS level","20","20","[c]","[c]"
"In post","2023","Undeclared","Barnet","SEO/HEO","120","115","41850","41480"
"In post","2023","Undeclared","Barnet","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","AA/AO","95","85","26970","25340"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","EO","65","60","33160","28480"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","SEO/HEO","45","40","41250","40660"
"In post","2023","Undeclared","Barnsley, Doncaster and Rotherham","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","AA/AO","85","80","26140","25340"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","65","60","29540","28090"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","G6/G7","170","165","58340","56180"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO/HEO","390","375","39280","41000"
"In post","2023","Undeclared","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","100","95","46130","42710"
"In post","2023","Undeclared","Bedford","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Bedford","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Bedford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bedford","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Bedford","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Belfast","AA/AO","35","30","22520","22520"
"In post","2023","Undeclared","Belfast","EO","20","20","[c]","[c]"
"In post","2023","Undeclared","Belfast","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Belfast","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Belfast","SEO/HEO","55","50","36410","35000"
"In post","2023","Undeclared","Berkshire","AA/AO","70","65","31810","27210"
"In post","2023","Undeclared","Berkshire","EO","55","50","34940","31280"
"In post","2023","Undeclared","Berkshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Berkshire","SEO/HEO","45","40","39580","37300"
"In post","2023","Undeclared","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bexley and Greenwich","AA/AO","95","85","30440","28130"
"In post","2023","Undeclared","Bexley and Greenwich","EO","45","45","36660","38530"
"In post","2023","Undeclared","Bexley and Greenwich","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bexley and Greenwich","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Undeclared","Bexley and Greenwich","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Birmingham","AA/AO","190","175","22630","21780"
"In post","2023","Undeclared","Birmingham","EO","180","165","27830","28120"
"In post","2023","Undeclared","Birmingham","G6/G7","105","100","59050","57970"
"In post","2023","Undeclared","Birmingham","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Birmingham","SEO/HEO","210","205","36990","35000"
"In post","2023","Undeclared","Birmingham","Unknown","25","20","[c]","[c]"
"In post","2023","Undeclared","Blackburn with Darwen","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Blackburn with Darwen","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Blackburn with Darwen","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Blackburn with Darwen","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Blackpool","AA/AO","65","60","21640","21690"
"In post","2023","Undeclared","Blackpool","EO","105","95","28030","28120"
"In post","2023","Undeclared","Blackpool","G6/G7","25","25","[c]","[c]"
"In post","2023","Undeclared","Blackpool","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Blackpool","SEO/HEO","60","55","37030","38470"
"In post","2023","Undeclared","Blackpool","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Bournemouth, Christchurch and Poole","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Bournemouth, Christchurch and Poole","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Bournemouth, Christchurch and Poole","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bournemouth, Christchurch and Poole","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bournemouth, Christchurch and Poole","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Bradford","AA/AO","70","60","22120","22520"
"In post","2023","Undeclared","Bradford","EO","30","30","28170","28120"
"In post","2023","Undeclared","Bradford","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bradford","SEO/HEO","10","10","[c]","[c]"
"In post","2023","Undeclared","Bradford","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Breckland and South Norfolk","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Breckland and South Norfolk","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Breckland and South Norfolk","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Breckland and South Norfolk","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Breckland and South Norfolk","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Brent","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Brent","EO","10","5","[c]","[c]"
"In post","2023","Undeclared","Brent","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Brent","SEO/HEO","15","15","[c]","[c]"
"In post","2023","Undeclared","Brent","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bridgend and Neath Port Talbot","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Bridgend and Neath Port Talbot","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bridgend and Neath Port Talbot","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bridgend and Neath Port Talbot","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bridgend and Neath Port Talbot","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","AA/AO","10","10","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","EO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Brighton and Hove","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Bristol, City of","AA/AO","80","70","23170","22080"
"In post","2023","Undeclared","Bristol, City of","EO","90","80","27880","28120"
"In post","2023","Undeclared","Bristol, City of","G6/G7","105","100","57720","56430"
"In post","2023","Undeclared","Bristol, City of","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Bristol, City of","SEO/HEO","165","155","37650","36990"
"In post","2023","Undeclared","Bristol, City of","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Bromley","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Bromley","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Bromley","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Bromley","SEO/HEO","5","5","[c]","[c]"
"In post","2023","Undeclared","Bromley","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Buckinghamshire","AA/AO","55","45","28850","25340"
"In post","2023","Undeclared","Buckinghamshire","EO","40","35","32400","34170"
"In post","2023","Undeclared","Buckinghamshire","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Buckinghamshire","SEO/HEO","55","50","41560","40660"
"In post","2023","Undeclared","Buckinghamshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Caithness and Sutherland, and Ross and Cromarty","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","EO","30","25","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Calderdale and Kirklees","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cambridgeshire CC","AA/AO","170","145","28710","28880"
"In post","2023","Undeclared","Cambridgeshire CC","EO","70","65","32540","29680"
"In post","2023","Undeclared","Cambridgeshire CC","G6/G7","30","25","[c]","[c]"
"In post","2023","Undeclared","Cambridgeshire CC","SCS level","10","10","[c]","[c]"
"In post","2023","Undeclared","Cambridgeshire CC","SEO/HEO","130","125","39830","38180"
"In post","2023","Undeclared","Cambridgeshire CC","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Camden and City of London","AA/AO","60","55","24830","25480"
"In post","2023","Undeclared","Camden and City of London","EO","25","25","[c]","[c]"
"In post","2023","Undeclared","Camden and City of London","G6/G7","10","10","[c]","[c]"
"In post","2023","Undeclared","Camden and City of London","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Camden and City of London","SEO/HEO","25","25","[c]","[c]"
"In post","2023","Undeclared","Camden and City of London","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","AA/AO","140","120","24070","22520"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","EO","105","100","28860","28130"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","G6/G7","55","55","62320","63300"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","SCS level","5","5","[c]","[c]"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","SEO/HEO","180","165","39240","38030"
"In post","2023","Undeclared","Cardiff and Vale of Glamorgan","Unknown","15","15","[c]","[c]"
"In post","2023","Undeclared","Causeway Coast and Glens","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Causeway Coast and Glens","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Bedfordshire","AA/AO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Bedfordshire","EO","5","5","[c]","[c]"
"In post","2023","Undeclared","Central Bedfordshire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Bedfordshire","SEO/HEO","25","20","[c]","[c]"
"In post","2023","Undeclared","Central Hampshire","AA/AO","65","65","25110","22220"
"In post","2023","Undeclared","Central Hampshire","EO","45","40","29180","28300"
"In post","2023","Undeclared","Central Hampshire","G6/G7","15","15","[c]","[c]"
"In post","2023","Undeclared","Central Hampshire","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Hampshire","SEO/HEO","90","85","38700","36920"
"In post","2023","Undeclared","Central Hampshire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Valleys","AA/AO","20","20","[c]","[c]"
"In post","2023","Undeclared","Central Valleys","EO","70","65","28200","28120"
"In post","2023","Undeclared","Central Valleys","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Central Valleys","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Central Valleys","SEO/HEO","30","30","[c]","[c]"
"In post","2023","Undeclared","Central Valleys","Unknown","10","10","[c]","[c]"
"In post","2023","Undeclared","Cheshire East","AA/AO","35","30","25340","22220"
"In post","2023","Undeclared","Cheshire East","EO","15","15","[c]","[c]"
"In post","2023","Undeclared","Cheshire East","G6/G7","5","5","[c]","[c]"
"In post","2023","Undeclared","Cheshire East","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cheshire East","SEO/HEO","30","25","[c]","[c]"
"In post","2023","Undeclared","Cheshire East","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Cheshire West and Chester","AA/AO","5","5","[c]","[c]"
"In post","2023","Undeclared","Cheshire West and Chester","EO","10","10","[c]","[c]"
"In post","2023","Undeclared","Cheshire West and Chester","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cheshire West and Chester","SEO/HEO","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Cheshire West and Chester","Unknown","5","5","[c]","[c]"
"In post","2023","Undeclared","Chorley and West Lancashire","AA/AO","75","65","30280","32920"
"In post","2023","Undeclared","Chorley and West Lancashire","EO","50","40","33410","34170"
"In post","2023","Undeclared","Chorley and West Lancashire","G6/G7","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","Chorley and West Lancashire","SEO/HEO","35","35","39630","39720"
"In post","2023","Undeclared","Chorley and West Lancashire","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Undeclared","City of Edinburgh","AA/AO","60","55","23360","22520"
