"Status","Year","Age","Region_ITL3","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","40-49","Southampton","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southampton","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southampton","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southend-on-Sea","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southend-on-Sea","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Southend-on-Sea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","AO","30","[c]","21610","21690"
"Leaver CS","2023","40-49","Staffordshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Staffordshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Stoke-on-Trent","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Stoke-on-Trent","AO","15","[c]","21560","21690"
"Leaver CS","2023","40-49","Stoke-on-Trent","EO","15","[c]","27870","28120"
"Leaver CS","2023","40-49","Stoke-on-Trent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Stoke-on-Trent","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","AO","25","[c]","20930","20970"
"Leaver CS","2023","40-49","Suffolk CC","EO","20","[c]","28390","27570"
"Leaver CS","2023","40-49","Suffolk CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Suffolk CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Sunderland","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swansea","AA","15","[c]","18690","19000"
"Leaver CS","2023","40-49","Swansea","AO","55","[c]","22360","22500"
"Leaver CS","2023","40-49","Swansea","EO","10","[c]","27820","27420"
"Leaver CS","2023","40-49","Swansea","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swansea","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swansea","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swansea","SEO","10","[c]","42550","40780"
"Leaver CS","2023","40-49","Swansea","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swindon","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swindon","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swindon","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swindon","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Swindon","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Telford and Wrekin","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Thurrock","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Torbay","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tower Hamlets","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tower Hamlets","EO","20","[c]","29630","29660"
"Leaver CS","2023","40-49","Tower Hamlets","G6","45","[c]","71760","68710"
"Leaver CS","2023","40-49","Tower Hamlets","G7","55","[c]","59260","56430"
"Leaver CS","2023","40-49","Tower Hamlets","HEO","15","[c]","35050","34410"
"Leaver CS","2023","40-49","Tower Hamlets","SCS level","30","[c]","99120","99920"
"Leaver CS","2023","40-49","Tower Hamlets","SEO","25","[c]","43900","43650"
"Leaver CS","2023","40-49","Tower Hamlets","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","AO","55","[c]","21630","21690"
"Leaver CS","2023","40-49","Tyneside","EO","35","[c]","26810","27570"
"Leaver CS","2023","40-49","Tyneside","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","G7","20","[c]","54320","54980"
"Leaver CS","2023","40-49","Tyneside","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Tyneside","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","30","[c]","34880","33710"
"Leaver CS","2023","40-49","Wakefield","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wakefield","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Walsall","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Walsall","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Walsall","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Walsall","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wandsworth","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warrington","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Warwickshire CC","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Cumbria","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Cumbria","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Cumbria","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Cumbria","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Essex","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Essex","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Essex","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Essex","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Essex","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Kent","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Kent","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Kent","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Kent","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Kent","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Lothian","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Lothian","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Lothian","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Northamptonshire","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Surrey","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (North East)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (North East)","EO","15","[c]","26890","26880"
"Leaver CS","2023","40-49","West Sussex (North East)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (North East)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (North East)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (North East)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","West Sussex (South West)","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Westminster","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Westminster","AO","20","[c]","24760","25480"
"Leaver CS","2023","40-49","Westminster","EO","45","[c]","28870","28360"
"Leaver CS","2023","40-49","Westminster","G6","175","[c]","69330","67780"
"Leaver CS","2023","40-49","Westminster","G7","240","[c]","56920","55610"
"Leaver CS","2023","40-49","Westminster","HEO","80","[c]","35010","34660"
"Leaver CS","2023","40-49","Westminster","SCS level","130","[c]","92930","86150"
"Leaver CS","2023","40-49","Westminster","SEO","115","[c]","43530","43560"
"Leaver CS","2023","40-49","Westminster","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wiltshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wiltshire","AO","15","[c]","23510","21630"
"Leaver CS","2023","40-49","Wiltshire","EO","20","[c]","28270","27570"
"Leaver CS","2023","40-49","Wiltshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wiltshire","G7","30","[c]","50710","49260"
"Leaver CS","2023","40-49","Wiltshire","HEO","20","[c]","33120","33270"
"Leaver CS","2023","40-49","Wiltshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wiltshire","SEO","20","[c]","40720","40000"
"Leaver CS","2023","40-49","Wiltshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wirral","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wirral","AO","10","[c]","21950","21690"
"Leaver CS","2023","40-49","Wirral","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wirral","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wirral","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Wolverhampton","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Worcestershire CC","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Worcestershire CC","AO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Worcestershire CC","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Worcestershire CC","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Worcestershire CC","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","York","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","EO","10","[c]","30370","30440"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Aberdeen City and Aberdeenshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Angus and Dundee City","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Angus and Dundee City","AO","10","[c]","21910","21500"
"Leaver CS","2023","50-59","Angus and Dundee City","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Angus and Dundee City","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Angus and Dundee City","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Antrim and Newtownabbey","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Antrim and Newtownabbey","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ards and North Down","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ards and North Down","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Ards and North Down","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barking & Dagenham and Havering","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barking & Dagenham and Havering","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barking & Dagenham and Havering","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnet","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","AO","25","[c]","21500","21590"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Barnsley, Doncaster and Rotherham","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","AO","20","[c]","25860","22400"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","EO","25","[c]","28590","27570"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G6","10","[c]","71410","71510"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","G7","30","[c]","56910","56810"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","HEO","20","[c]","34120","33820"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","SEO","65","[c]","43310","42870"
"Leaver CS","2023","50-59","Bath and North East Somerset, North Somerset and South Gloucestershire","Unknown","15","[c]","56350","56570"
"Leaver CS","2023","50-59","Bedford","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bedford","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Belfast","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","EO","15","[c]","33080","29800"
"Leaver CS","2023","50-59","Berkshire","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Berkshire","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bexley and Greenwich","AA","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bexley and Greenwich","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bexley and Greenwich","EO","15","[c]","31020","31060"
"Leaver CS","2023","50-59","Bexley and Greenwich","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Bexley and Greenwich","SEO","[c]","[c]","[c]","[c]"
