"Status","Year","Organisation","Region_ITL1","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","HM Prison and Probation Service","London","Redbridge and Waltham Forest","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Redbridge and Waltham Forest","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Tower Hamlets","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Tower Hamlets","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Wandsworth","Female","75","[c]","31540","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Wandsworth","Male","60","[c]","32990","33800"
"New entrant CS","2023","HM Prison and Probation Service","London","Westminster","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","London","Westminster","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Darlington","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Darlington","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Durham","Female","210","[c]","26780","28880"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Durham","Male","220","[c]","28390","28880"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Hartlepool and Stockton-on-Tees","Female","100","[c]","25050","23640"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Hartlepool and Stockton-on-Tees","Male","65","[c]","26940","28880"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Northumberland","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Northumberland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","South Teesside","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","South Teesside","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Sunderland","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Sunderland","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Tyneside","Female","75","[c]","23270","23640"
"New entrant CS","2023","HM Prison and Probation Service","North East (England)","Tyneside","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackburn with Darwen","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackpool","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Blackpool","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire East","Female","80","[c]","26300","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire East","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","Female","120","[c]","26320","24930"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Chorley and West Lancashire","Male","105","[c]","27960","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Cumbria","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Cumbria","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Lancashire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Lancashire","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Merseyside","Female","35","[c]","23910","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","East Merseyside","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North East","Female","65","[c]","24110","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North East","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North West","Female","65","[c]","25810","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester North West","Male","65","[c]","27580","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South East","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South East","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South West","Female","55","[c]","23000","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Greater Manchester South West","Male","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","Female","55","[c]","25700","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Lancaster and Wyre","Male","40","[c]","27120","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Liverpool","Female","90","[c]","23880","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Liverpool","Male","50","[c]","26310","26270"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Manchester","Female","125","[c]","24220","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Manchester","Male","80","[c]","26290","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Mid Lancashire","Female","75","[c]","24680","23640"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Mid Lancashire","Male","55","[c]","26330","24070"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Sefton","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Sefton","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Warrington","Female","75","[c]","26880","26840"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Warrington","Male","55","[c]","27890","28880"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","West Cumbria","Female","30","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","West Cumbria","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Wirral","Female","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","North West (England)","Wirral","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Berkshire","Female","40","[c]","23110","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Berkshire","Male","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Brighton and Hove","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Brighton and Hove","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Buckinghamshire","Female","60","[c]","26550","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Buckinghamshire","Male","55","[c]","29370","32380"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Central Hampshire","Female","60","[c]","28090","30880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Central Hampshire","Male","65","[c]","29670","30880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Kent","Female","35","[c]","22760","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Kent","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Surrey","Female","65","[c]","30080","31310"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Surrey","Male","60","[c]","32230","34110"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Sussex CC","Female","65","[c]","26060","24270"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","East Sussex CC","Male","60","[c]","26430","28880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Isle of Wight","Female","35","[c]","24720","23230"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Isle of Wight","Male","55","[c]","26580","24070"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","Female","90","[c]","25780","24070"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Kent Thames Gateway","Male","75","[c]","28570","30880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Medway","Female","90","[c]","27070","28880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Medway","Male","80","[c]","27960","28880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Mid Kent","Female","65","[c]","24650","23640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Mid Kent","Male","55","[c]","27780","28880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Milton Keynes","Female","50","[c]","26610","24070"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Milton Keynes","Male","45","[c]","30000","32380"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","North Hampshire","Female","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","North Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Oxfordshire CC","Female","55","[c]","26050","24230"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Oxfordshire CC","Male","75","[c]","28830","30880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Portsmouth","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Portsmouth","Male","10","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","South Hampshire","Female","40","[c]","20930","19090"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","South Hampshire","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Southampton","Female","25","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","Southampton","Male","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Kent","Female","5","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Kent","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Surrey","Female","80","[c]","27170","27640"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Surrey","Male","45","[c]","27460","29880"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Sussex (North East)","Female","15","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Sussex (South West)","Female","30","[c]","25110","24070"
"New entrant CS","2023","HM Prison and Probation Service","South East (England)","West Sussex (South West)","Male","20","[c]","[c]","[c]"
"New entrant CS","2023","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","60","[c]","25170","23640"
"New entrant CS","2023","HM Prison and Probation Service","South West (England)","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","40","[c]","27520","28680"
