"Status","Year","Age","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Wolverhampton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Worcestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Worcestershire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","York","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","York","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Aberdeen City and Aberdeenshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Aberdeen City and Aberdeenshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Angus and Dundee City","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Angus and Dundee City","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barking & Dagenham and Havering","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barking & Dagenham and Havering","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barnet","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barnsley, Doncaster and Rotherham","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Barnsley, Doncaster and Rotherham","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","45","[c]","41840","41720"
"Leaver CS","2023","65+","Bedford","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bedford","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Belfast","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Belfast","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Berkshire","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Berkshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bexley and Greenwich","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bexley and Greenwich","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Birmingham","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Birmingham","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Blackburn with Darwen","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Blackburn with Darwen","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Blackpool","Female","35","[c]","27180","27570"
"Leaver CS","2023","65+","Blackpool","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bournemouth, Christchurch and Poole","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bournemouth, Christchurch and Poole","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bradford","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bradford","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Breckland and South Norfolk","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Breckland and South Norfolk","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Brent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Brent","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bridgend and Neath Port Talbot","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bridgend and Neath Port Talbot","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Brighton and Hove","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Brighton and Hove","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bristol, City of","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bristol, City of","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bromley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Bromley","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Buckinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Buckinghamshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Caithness and Sutherland, and Ross and Cromarty","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Caithness and Sutherland, and Ross and Cromarty","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Calderdale and Kirklees","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Calderdale and Kirklees","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cambridgeshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cambridgeshire CC","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Camden and City of London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Camden and City of London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cardiff and Vale of Glamorgan","Female","50","[c]","32480","24630"
"Leaver CS","2023","65+","Cardiff and Vale of Glamorgan","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Causeway Coast and Glens","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Causeway Coast and Glens","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Central Bedfordshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Central Bedfordshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Central Hampshire","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Central Hampshire","Male","35","[c]","36210","31440"
"Leaver CS","2023","65+","Central Valleys","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Central Valleys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire East","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire East","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire West and Chester","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cheshire West and Chester","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Chorley and West Lancashire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Chorley and West Lancashire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","City of Edinburgh","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","City of Edinburgh","Male","65","[c]","36480","33520"
"Leaver CS","2023","65+","Clackmannanshire and Fife","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Clackmannanshire and Fife","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Conwy and Denbighshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Conwy and Denbighshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Cornwall and Isles of Scilly","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Coventry","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Coventry","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Croydon","Female","60","[c]","36250","30410"
"Leaver CS","2023","65+","Croydon","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Darlington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Darlington","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Derby","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Derby","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Devon CC","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Devon CC","Male","45","[c]","30780","27500"
"Leaver CS","2023","65+","Dorset","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dorset","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dudley","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dudley","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dumfries and Galloway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Dumfries and Galloway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Durham","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Durham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ealing","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Ealing","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Ayrshire and North Ayrshire mainland","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Ayrshire and North Ayrshire mainland","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Cumbria","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Cumbria","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Derbyshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Derbyshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Kent","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Kent","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Merseyside","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Merseyside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Riding of Yorkshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Riding of Yorkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Surrey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Sussex CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","East Sussex CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Enfield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Enfield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex Haven Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex Haven Gateway","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex Thames Gateway","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Essex Thames Gateway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Falkirk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Falkirk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Flintshire and Wrexham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Flintshire and Wrexham","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Glasgow City","Female","70","[c]","27890","22400"
"Leaver CS","2023","65+","Glasgow City","Male","45","[c]","31080","27570"
"Leaver CS","2023","65+","Gloucestershire CC","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gloucestershire CC","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester North East","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester North East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester North West","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester North West","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester South East","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester South East","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester South West","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Greater Manchester South West","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gwent Valleys","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gwent Valleys","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gwynedd","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Gwynedd","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hackney and Newham","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hackney and Newham","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","65+","Haringey and Islington","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Haringey and Islington","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Harrow and Hillingdon","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","Harrow and Hillingdon","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hartlepool and Stockton-on-Tees","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hartlepool and Stockton-on-Tees","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Heart of Essex","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Heart of Essex","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Herefordshire, County of","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Herefordshire, County of","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hertfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hertfordshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hounslow and Richmond upon Thames","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Hounslow and Richmond upon Thames","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inverclyde, East Renfrewshire, and Renfrewshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Inverness and Nairn, Moray, and Badenoch and Strathspey","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Isle of Wight","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Isle of Wight","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kensington & Chelsea and Hammersmith & Fulham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kent Thames Gateway","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kent Thames Gateway","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kingston upon Hull, City of","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Kingston upon Hull, City of","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lambeth","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lambeth","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lancaster and Wyre","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lancaster and Wyre","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leeds","Female","40","[c]","30160","27740"
"Leaver CS","2023","65+","Leeds","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicester","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire CC and Rutland","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Leicestershire CC and Rutland","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lewisham and Southwark","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lewisham and Southwark","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lincolnshire CC","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lincolnshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Liverpool","Female","60","[c]","24310","22400"
"Leaver CS","2023","65+","Liverpool","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Lochaber, Skye and Lochalsh, Arran and Cumbrae, and Argyll and Bute","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Luton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Luton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Manchester","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Manchester","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medway","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Medway","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Merton, Kingston upon Thames and Sutton","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mid Kent","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mid Kent","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mid Lancashire","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Mid Lancashire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","65+","Milton Keynes","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Milton Keynes","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Monmouthshire and Newport","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Monmouthshire and Newport","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Newry, Mourne and Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Newry, Mourne and Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Hampshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Hampshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Lanarkshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Lanarkshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Northamptonshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Northamptonshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Nottinghamshire","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Nottinghamshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","North Yorkshire CC","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","North and North East Lincolnshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North and North East Lincolnshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","North and West Norfolk","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","North and West Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northumberland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Northumberland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Norwich and East Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Norwich and East Norfolk","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","65+","Nottingham","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","65+","Nottingham","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","65+","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","65+","Oxfordshire CC","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","65+","Oxfordshire CC","Male","15","[c]","[c]","[c]"
