"Status","Year","Disability","Function_of_post","Parent_department","Profession_of_post","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared non-disabled","Internal Audit","Department for Business, Energy and Industrial Strategy","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","Department for Transport","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","Foreign, Commonwealth and Development Office","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HM Land Registry","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HM Revenue and Customs","Internal Audit","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","HM Treasury","Internal Audit","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","Ministry of Defence","Internal Audit","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","UK Export Finance","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Internal Audit","UK Statistics Authority","Internal Audit","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Legal","295","[c]","56340","55290"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Operational Delivery","145","[c]","25720","24480"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Attorney General's Departments","Property","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Cabinet Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Competition and Markets Authority","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Department for Business, Energy and Industrial Strategy","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Department for Education","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Department for Transport","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Department for Work and Pensions","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Department of Health and Social Care","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Food Standards Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Foreign, Commonwealth and Development Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HM Land Registry","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HM Revenue and Customs","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HM Revenue and Customs","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HM Revenue and Customs","Tax","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","HM Treasury","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Ministry of Defence","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Ministry of Justice","Legal","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","National Crime Agency","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Office for Standards in Education, Children's Services and Skills","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Office of Gas and Electricity Markets","Legal","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Office of Qualifications and Examinations Regulation","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Office of Rail and Road","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Scottish Government","Legal","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","The National Archives","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","UK Export Finance","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","UK Supreme Court","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","UK Supreme Court","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","Legal","Water Services Regulation Authority","Legal","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Attorney General's Departments","Counter Fraud","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Attorney General's Departments","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Attorney General's Departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Cabinet Office","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Cabinet Office","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Cabinet Office","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Cabinet Office","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Cabinet Office","Unknown","95","[c]","47140","39980"
"Leaver CS","2023","Declared non-disabled","No function","Chancellor's other departments","Human Resources","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Chancellor's other departments","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Chancellor's other departments","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Chancellor's other departments","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Charity Commission","Operational Delivery","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Charity Commission","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Digital, Data and Technology","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Economics","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Intelligence Analysis","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Operational Delivery","110","[c]","32830","28390"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Operational Research","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Policy","275","[c]","49390","53380"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Project Delivery","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Science and Engineering","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Security","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Business, Energy and Industrial Strategy","Statistics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Policy","85","[c]","44190","37060"
"Leaver CS","2023","Declared non-disabled","No function","Department for Digital, Culture, Media and Sport","Science and Engineering","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Education","Operational Delivery","55","[c]","47570","41440"
"Leaver CS","2023","Declared non-disabled","No function","Department for Education","Policy","45","[c]","49050","50990"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Economics","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Operational Delivery","120","[c]","28190","25920"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Other","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Policy","205","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Science and Engineering","35","[c]","31650","29080"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Environment, Food and Rural Affairs","Veterinarian","35","[c]","45480","41210"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Communications","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","International Trade","45","[c]","47840","41910"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Operational Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Other","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Policy","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for International Trade","Project Delivery","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Corporate Finance","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Knowledge and Information Management","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Operational Delivery","45","[c]","34610","32410"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Other","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Planning","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Planning Inspectors","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Policy","100","[c]","48650","48200"
"Leaver CS","2023","Declared non-disabled","No function","Department for Levelling Up, Housing and Communities","Psychology","[c]","[c]","[c]","[c]"
