"Status","Year","Age","Profession_of_post","Responsibility_level_grouped","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Planning","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","G6/G7","Heterosexual / straight","20","20","[c]","[c]"
"In post","2023","50-59","Planning","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","SEO/HEO","Heterosexual / straight","15","15","[c]","[c]"
"In post","2023","50-59","Planning","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","G6/G7","Heterosexual / straight","115","105","62340","60050"
"In post","2023","50-59","Planning Inspectors","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","G6/G7","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","G6/G7","Unknown","10","5","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","SEO/HEO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Planning Inspectors","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Policy","AA/AO","Heterosexual / straight","115","110","25030","25410"
"In post","2023","50-59","Policy","AA/AO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Policy","AA/AO","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Policy","AA/AO","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Policy","EO","Heterosexual / straight","360","350","29870","30160"
"In post","2023","50-59","Policy","EO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Policy","EO","Undeclared","45","45","29530","29660"
"In post","2023","50-59","Policy","EO","Unknown","65","60","30210","29680"
"In post","2023","50-59","Policy","G6/G7","Heterosexual / straight","1790","1745","61490","60120"
"In post","2023","50-59","Policy","G6/G7","LGBO","125","120","61400","60800"
"In post","2023","50-59","Policy","G6/G7","Undeclared","230","225","62620","62160"
"In post","2023","50-59","Policy","G6/G7","Unknown","305","295","62300","61020"
"In post","2023","50-59","Policy","SCS level","Heterosexual / straight","440","435","91010","81720"
"In post","2023","50-59","Policy","SCS level","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Policy","SCS level","Undeclared","30","30","83630","82210"
"In post","2023","50-59","Policy","SCS level","Unknown","70","65","100630","95000"
"In post","2023","50-59","Policy","SEO/HEO","Heterosexual / straight","1645","1600","39530","39260"
"In post","2023","50-59","Policy","SEO/HEO","LGBO","85","80","40360","39690"
"In post","2023","50-59","Policy","SEO/HEO","Undeclared","240","230","40520","39790"
"In post","2023","50-59","Policy","SEO/HEO","Unknown","230","225","40050","39830"
"In post","2023","50-59","Policy","Unknown","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Policy","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Policy","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Policy","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","AA/AO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","AA/AO","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","AA/AO","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Project Delivery","EO","Heterosexual / straight","230","215","28380","28120"
"In post","2023","50-59","Project Delivery","EO","LGBO","10","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","EO","Undeclared","25","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","EO","Unknown","35","35","28890","28120"
"In post","2023","50-59","Project Delivery","G6/G7","Heterosexual / straight","1575","1545","60130","57970"
"In post","2023","50-59","Project Delivery","G6/G7","LGBO","40","40","62070","60310"
"In post","2023","50-59","Project Delivery","G6/G7","Undeclared","180","175","61380","59400"
"In post","2023","50-59","Project Delivery","G6/G7","Unknown","215","215","61370","57970"
"In post","2023","50-59","Project Delivery","SCS level","Heterosexual / straight","165","160","93260","86250"
"In post","2023","50-59","Project Delivery","SCS level","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Project Delivery","SCS level","Undeclared","20","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","SCS level","Unknown","20","20","[c]","[c]"
"In post","2023","50-59","Project Delivery","SEO/HEO","Heterosexual / straight","1825","1770","39140","39450"
"In post","2023","50-59","Project Delivery","SEO/HEO","LGBO","50","50","39040","38210"
"In post","2023","50-59","Project Delivery","SEO/HEO","Undeclared","255","250","39660","39820"
"In post","2023","50-59","Project Delivery","SEO/HEO","Unknown","285","275","39650","39520"
"In post","2023","50-59","Project Delivery","Unknown","Heterosexual / straight","120","120","54570","55180"
"In post","2023","50-59","Project Delivery","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Undeclared","15","15","[c]","[c]"
"In post","2023","50-59","Project Delivery","Unknown","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Property","AA/AO","Heterosexual / straight","220","210","20890","19770"
"In post","2023","50-59","Property","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","AA/AO","Undeclared","30","30","22300","22350"
"In post","2023","50-59","Property","AA/AO","Unknown","70","65","21660","22160"
"In post","2023","50-59","Property","EO","Heterosexual / straight","300","285","28380","27810"
"In post","2023","50-59","Property","EO","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Property","EO","Undeclared","45","40","29240","27810"
"In post","2023","50-59","Property","EO","Unknown","70","65","28650","27810"
"In post","2023","50-59","Property","G6/G7","Heterosexual / straight","430","425","59830","58970"
"In post","2023","50-59","Property","G6/G7","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Property","G6/G7","Undeclared","55","55","59260","57970"
"In post","2023","50-59","Property","G6/G7","Unknown","55","55","59210","57970"
"In post","2023","50-59","Property","SCS level","Heterosexual / straight","35","35","89890","85000"
"In post","2023","50-59","Property","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","SCS level","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Property","SEO/HEO","Heterosexual / straight","815","795","39330","38470"
"In post","2023","50-59","Property","SEO/HEO","LGBO","25","25","[c]","[c]"
"In post","2023","50-59","Property","SEO/HEO","Undeclared","125","125","39910","39000"
"In post","2023","50-59","Property","SEO/HEO","Unknown","130","125","40070","39340"
"In post","2023","50-59","Property","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Property","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","AA/AO","Heterosexual / straight","15","10","[c]","[c]"
"In post","2023","50-59","Psychology","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","AA/AO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","EO","Heterosexual / straight","40","40","28750","28480"
"In post","2023","50-59","Psychology","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","G6/G7","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","50-59","Psychology","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","G6/G7","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","G6/G7","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","SCS level","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","SEO/HEO","Heterosexual / straight","55","50","42530","40830"
"In post","2023","50-59","Psychology","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","SEO/HEO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Psychology","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Psychology","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","AA/AO","Heterosexual / straight","150","150","23140","23430"
"In post","2023","50-59","Science and Engineering","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","AA/AO","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Science and Engineering","AA/AO","Unknown","25","25","[c]","[c]"
"In post","2023","50-59","Science and Engineering","EO","Heterosexual / straight","170","170","27480","26810"
"In post","2023","50-59","Science and Engineering","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","EO","Undeclared","70","65","29620","30060"
"In post","2023","50-59","Science and Engineering","EO","Unknown","30","30","27330","26810"
"In post","2023","50-59","Science and Engineering","G6/G7","Heterosexual / straight","710","695","58460","57290"
"In post","2023","50-59","Science and Engineering","G6/G7","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Science and Engineering","G6/G7","Undeclared","120","115","60030","59340"
"In post","2023","50-59","Science and Engineering","G6/G7","Unknown","255","245","58080","58730"
"In post","2023","50-59","Science and Engineering","SCS level","Heterosexual / straight","25","25","[c]","[c]"
"In post","2023","50-59","Science and Engineering","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","SCS level","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Science and Engineering","SEO/HEO","Heterosexual / straight","1010","980","40680","41000"
"In post","2023","50-59","Science and Engineering","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Science and Engineering","SEO/HEO","Undeclared","215","205","40910","41660"
"In post","2023","50-59","Science and Engineering","SEO/HEO","Unknown","165","160","39670","39890"
"In post","2023","50-59","Science and Engineering","Unknown","Heterosexual / straight","110","110","58480","52510"
"In post","2023","50-59","Science and Engineering","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Science and Engineering","Unknown","Undeclared","25","25","[c]","[c]"
"In post","2023","50-59","Science and Engineering","Unknown","Unknown","10","10","[c]","[c]"
"In post","2023","50-59","Security","AA/AO","Heterosexual / straight","1375","1360","28180","22220"
"In post","2023","50-59","Security","AA/AO","LGBO","20","20","[c]","[c]"
"In post","2023","50-59","Security","AA/AO","Undeclared","185","180","31760","26400"
"In post","2023","50-59","Security","AA/AO","Unknown","210","205","29690","27500"
"In post","2023","50-59","Security","EO","Heterosexual / straight","340","335","35190","29890"
"In post","2023","50-59","Security","EO","LGBO","5","5","[c]","[c]"
"In post","2023","50-59","Security","EO","Undeclared","55","55","39490","45720"
"In post","2023","50-59","Security","EO","Unknown","45","45","34340","31510"
"In post","2023","50-59","Security","G6/G7","Heterosexual / straight","195","195","62110","59650"
"In post","2023","50-59","Security","G6/G7","LGBO","10","10","[c]","[c]"
"In post","2023","50-59","Security","G6/G7","Undeclared","30","30","60280","58880"
"In post","2023","50-59","Security","G6/G7","Unknown","45","45","64280","65100"
"In post","2023","50-59","Security","SCS level","Heterosexual / straight","30","30","[c]","[c]"
"In post","2023","50-59","Security","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","SCS level","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","SCS level","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","SEO/HEO","Heterosexual / straight","565","550","41690","38790"
"In post","2023","50-59","Security","SEO/HEO","LGBO","15","15","[c]","[c]"
"In post","2023","50-59","Security","SEO/HEO","Undeclared","90","90","42200","39480"
"In post","2023","50-59","Security","SEO/HEO","Unknown","85","80","40030","38980"
"In post","2023","50-59","Security","Unknown","Heterosexual / straight","10","10","[c]","[c]"
"In post","2023","50-59","Security","Unknown","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Unknown","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Security","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","EO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","G6/G7","Heterosexual / straight","55","50","62370","61930"
"In post","2023","50-59","Social Research","G6/G7","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","G6/G7","Undeclared","5","5","[c]","[c]"
"In post","2023","50-59","Social Research","G6/G7","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Social Research","SCS level","Heterosexual / straight","5","5","[c]","[c]"
"In post","2023","50-59","Social Research","SCS level","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","SEO/HEO","Heterosexual / straight","40","35","40300","40180"
"In post","2023","50-59","Social Research","SEO/HEO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Social Research","SEO/HEO","Undeclared","10","5","[c]","[c]"
"In post","2023","50-59","Social Research","SEO/HEO","Unknown","5","5","[c]","[c]"
"In post","2023","50-59","Statistics","AA/AO","Heterosexual / straight","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","AA/AO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","EO","Heterosexual / straight","25","20","[c]","[c]"
"In post","2023","50-59","Statistics","EO","LGBO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","EO","Undeclared","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","EO","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Statistics","G6/G7","Heterosexual / straight","105","105","62380","63210"
