"Status","Year","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Unknown","Warrington","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Lothian","15","[c]","47300","31940"
"Leaver CS","2023","Unknown","West Northamptonshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Surrey","20","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","West Sussex (South West)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Westminster","1190","[c]","50500","43750"
"Leaver CS","2023","Unknown","Wiltshire","5","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wirral","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","Worcestershire CC","10","[c]","[c]","[c]"
"Leaver CS","2023","Unknown","York","55","[c]","32090","29200"
"Leaver CS","2023","Veterinarian","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Devon CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","East Cumbria","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Gwynedd","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Leicestershire CC and Rutland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Shropshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South Nottinghamshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South West Wales","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","West Surrey","5","[c]","[c]","[c]"
"Leaver CS","2023","Veterinarian","Westminster","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","38070","37750"
"Leaver Dept.","2023","Commercial","Birmingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Buckinghamshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cambridgeshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Central Hampshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","East Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Glasgow City","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Greater Manchester South West","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Heart of Essex","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Leeds","15","[c]","37520","36870"
"Leaver Dept.","2023","Commercial","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Liverpool","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Manchester","20","[c]","38610","39090"
"Leaver Dept.","2023","Commercial","Monmouthshire and Newport","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Northumberland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Overseas","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Peterborough","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Plymouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sefton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Sheffield","15","[c]","37660","39710"
"Leaver Dept.","2023","Commercial","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Swansea","15","[c]","34500","31660"
"Leaver Dept.","2023","Commercial","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tower Hamlets","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Tyneside","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Cumbria","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","Westminster","40","[c]","37310","33110"
"Leaver Dept.","2023","Commercial","Wiltshire","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Commercial","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bath and North East Somerset, North Somerset and South Gloucestershire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Birmingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Breckland and South Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Bristol, City of","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Cardiff and Vale of Glamorgan","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Coventry","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Dorset","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Essex Haven Gateway","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Greater Manchester South West","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Gwent Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hackney and Newham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Manchester","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Norwich and East Norfolk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Nottingham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Sheffield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Shropshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","South Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tower Hamlets","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Tyneside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warrington","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Warwickshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","Westminster","160","[c]","41700","38160"
"Leaver Dept.","2023","Communications","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Communications","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Glasgow City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Swindon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Corporate Finance","Westminster","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barking & Dagenham and Havering","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bexley and Greenwich","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackburn with Darwen","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Blackpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bournemouth, Christchurch and Poole","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bradford","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Brent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bridgend and Neath Port Talbot","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Bristol, City of","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cardiff and Vale of Glamorgan","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Central Valleys","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Croydon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Devon CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Dudley","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Ayrshire and North Ayrshire mainland","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Kent","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Merseyside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Enfield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Falkirk","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Glasgow City","10","[c]","24380","22400"
"Leaver Dept.","2023","Counter Fraud","Gloucestershire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester North East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Greater Manchester South East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hackney and Newham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Harrow and Hillingdon","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hertfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Hounslow and Richmond upon Thames","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inverclyde, East Renfrewshire, and Renfrewshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Inverness and Nairn, Moray, and Badenoch and Strathspey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Isle of Wight","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lambeth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Leeds","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Lincolnshire CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Liverpool","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Manchester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Mid Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Monmouthshire and Newport","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Lanarkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Nottingham","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Redbridge and Waltham Forest","10","[c]","29260","25610"
"Leaver Dept.","2023","Counter Fraud","Sheffield","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Somerset CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South Teesside","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","South and West Derbyshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Southampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Stoke-on-Trent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Swansea","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tower Hamlets","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Tyneside","15","[c]","29770","28120"
"Leaver Dept.","2023","Counter Fraud","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wakefield","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wandsworth","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","West Surrey","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Westminster","15","[c]","45450","39980"
"Leaver Dept.","2023","Counter Fraud","Wirral","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Wolverhampton","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","York","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Angus and Dundee City","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Barnet","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Barnsley, Doncaster and Rotherham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Bath and North East Somerset, North Somerset and South Gloucestershire","20","[c]","43300","44330"
"Leaver Dept.","2023","Digital, Data and Technology","Belfast","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Berkshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Birmingham","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Blackpool","15","[c]","37500","38470"
"Leaver Dept.","2023","Digital, Data and Technology","Bristol, City of","20","[c]","43510","37590"
"Leaver Dept.","2023","Digital, Data and Technology","Cambridgeshire CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Cardiff and Vale of Glamorgan","20","[c]","43030","42990"
"Leaver Dept.","2023","Digital, Data and Technology","Central Bedfordshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Central Hampshire","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Cheshire East","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Cheshire West and Chester","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","City of Edinburgh","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Coventry","20","[c]","41330","37660"
"Leaver Dept.","2023","Digital, Data and Technology","Croydon","30","[c]","54850","47700"
"Leaver Dept.","2023","Digital, Data and Technology","Darlington","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Devon CC","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Durham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Kent","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","East Sussex CC","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Flintshire and Wrexham","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data and Technology","Glasgow City","10","[c]","34660","33790"
"Leaver Dept.","2023","Digital, Data and Technology","Greater Manchester North East","[c]","[c]","[c]","[c]"
