"Status","Year","Age","Parent_department","Responsibility_level_grouped","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","30-39","Office for Standards in Education, Children's Services and Skills","SEO/HEO","SEO","55","[c]","48430","47750"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","EO","EO","40","[c]","27050","26630"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","G6/G7","G6","15","[c]","74880","72000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","G6/G7","G7","40","[c]","53190","51500"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","HEO","30","[c]","36680","36000"
"New entrant CS","2023","30-39","Office of Gas and Electricity Markets","SEO/HEO","SEO","25","[c]","40870","40000"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Qualifications and Examinations Regulation","SEO/HEO","SEO","10","[c]","40190","40000"
"New entrant CS","2023","30-39","Office of Rail and Road","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of Rail and Road","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Scotland","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Office of the Secretary of State for Wales","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","AA/AO","AA","270","[c]","22440","22180"
"New entrant CS","2023","30-39","Scottish Government","AA/AO","AO","190","[c]","24730","24710"
"New entrant CS","2023","30-39","Scottish Government","EO","EO","340","[c]","29590","29100"
"New entrant CS","2023","30-39","Scottish Government","G6/G7","G6","10","[c]","71920","69730"
"New entrant CS","2023","30-39","Scottish Government","G6/G7","G7","80","[c]","55060","52360"
"New entrant CS","2023","30-39","Scottish Government","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Scottish Government","SEO/HEO","HEO","205","[c]","34720","33520"
"New entrant CS","2023","30-39","Scottish Government","SEO/HEO","SEO","140","[c]","43790","41640"
"New entrant CS","2023","30-39","The National Archives","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","The National Archives","SEO/HEO","HEO","15","[c]","32710","32130"
"New entrant CS","2023","30-39","The National Archives","SEO/HEO","SEO","10","[c]","41750","41820"
"New entrant CS","2023","30-39","UK Export Finance","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","G6/G7","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Export Finance","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","AA/AO","AO","55","[c]","21500","21200"
"New entrant CS","2023","30-39","UK Statistics Authority","EO","EO","40","[c]","25020","24840"
"New entrant CS","2023","30-39","UK Statistics Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","G6/G7","G7","30","[c]","53390","51260"
"New entrant CS","2023","30-39","UK Statistics Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Statistics Authority","SEO/HEO","HEO","65","[c]","31770","31060"
"New entrant CS","2023","30-39","UK Statistics Authority","SEO/HEO","SEO","50","[c]","38380","37760"
"New entrant CS","2023","30-39","UK Supreme Court","SEO/HEO","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","UK Supreme Court","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Water Services Regulation Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","AA/AO","AO","15","[c]","22320","22150"
"New entrant CS","2023","30-39","Welsh Government","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","30-39","Welsh Government","G6/G7","G7","20","[c]","54610","53440"
"New entrant CS","2023","30-39","Welsh Government","SEO/HEO","HEO","20","[c]","33960","32460"
"New entrant CS","2023","30-39","Welsh Government","SEO/HEO","SEO","20","[c]","43320","41700"
"New entrant CS","2023","40-49","Attorney General's Departments","AA/AO","AO","40","[c]","21050","20980"
"New entrant CS","2023","40-49","Attorney General's Departments","EO","EO","20","[c]","27630","26900"
"New entrant CS","2023","40-49","Attorney General's Departments","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","G6/G7","G7","50","[c]","54210","54100"
"New entrant CS","2023","40-49","Attorney General's Departments","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Attorney General's Departments","SEO/HEO","SEO","35","[c]","39580","38760"
"New entrant CS","2023","40-49","Cabinet Office","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Cabinet Office","EO","EO","10","[c]","25190","24330"
"New entrant CS","2023","40-49","Cabinet Office","G6/G7","G6","20","[c]","75730","72300"
"New entrant CS","2023","40-49","Cabinet Office","G6/G7","G7","55","[c]","59730","56430"
"New entrant CS","2023","40-49","Cabinet Office","SCS level","SCS level","15","[c]","112510","108680"
"New entrant CS","2023","40-49","Cabinet Office","SEO/HEO","HEO","25","[c]","32640","32640"
"New entrant CS","2023","40-49","Cabinet Office","SEO/HEO","SEO","25","[c]","39510","38460"
"New entrant CS","2023","40-49","Chancellor's other departments","EO","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Chancellor's other departments","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Charity Commission","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Competition and Markets Authority","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","AA/AO","AO","25","[c]","21420","21380"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","EO","EO","40","[c]","27000","25610"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","G6/G7","G7","30","[c]","52380","51230"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SCS level","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","HEO","50","[c]","33950","32560"
"New entrant CS","2023","40-49","Department for Business, Energy and Industrial Strategy","SEO/HEO","SEO","50","[c]","42570","41410"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Digital, Culture, Media and Sport","SEO/HEO","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","EO","EO","10","[c]","26630","25900"
"New entrant CS","2023","40-49","Department for Education","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","G6/G7","G7","25","[c]","52440","51360"
"New entrant CS","2023","40-49","Department for Education","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Education","SEO/HEO","HEO","25","[c]","32570","30330"
"New entrant CS","2023","40-49","Department for Education","SEO/HEO","SEO","35","[c]","38890","37590"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","AA/AO","AO","120","[c]","22290","22150"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","EO","EO","35","[c]","26310","25920"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","G6/G7","G6","20","[c]","63800","64110"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","G6/G7","G7","50","[c]","50930","49400"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","SCS level","SCS level","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","SEO/HEO","HEO","35","[c]","31240","30320"
"New entrant CS","2023","40-49","Department for Environment, Food and Rural Affairs","SEO/HEO","SEO","55","[c]","38640","37300"
"New entrant CS","2023","40-49","Department for International Trade","EO","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","G6/G7","G7","25","[c]","54180","54010"
"New entrant CS","2023","40-49","Department for International Trade","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for International Trade","SEO/HEO","HEO","20","[c]","32320","31440"
"New entrant CS","2023","40-49","Department for International Trade","SEO/HEO","SEO","55","[c]","41410","41910"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","AA/AO","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","EO","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","G6/G7","G6","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","G6/G7","G7","35","[c]","45630","43740"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","SEO/HEO","HEO","10","[c]","32910","32240"
"New entrant CS","2023","40-49","Department for Levelling Up, Housing and Communities","SEO/HEO","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","AA/AO","AA","10","[c]","19000","19000"
"New entrant CS","2023","40-49","Department for Transport","AA/AO","AO","135","[c]","24080","22500"
"New entrant CS","2023","40-49","Department for Transport","EO","EO","95","[c]","27410","26780"
"New entrant CS","2023","40-49","Department for Transport","G6/G7","G6","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","G6/G7","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Transport","SEO/HEO","HEO","15","[c]","32040","31660"
"New entrant CS","2023","40-49","Department for Transport","SEO/HEO","SEO","25","[c]","42060","43160"
"New entrant CS","2023","40-49","Department for Work and Pensions","AA/AO","AO","300","[c]","21950","21690"
"New entrant CS","2023","40-49","Department for Work and Pensions","EO","EO","180","[c]","28330","28120"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6/G7","G6","15","[c]","71460","70970"
"New entrant CS","2023","40-49","Department for Work and Pensions","G6/G7","G7","60","[c]","55760","55630"
"New entrant CS","2023","40-49","Department for Work and Pensions","SCS level","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO/HEO","HEO","70","[c]","35160","34170"
"New entrant CS","2023","40-49","Department for Work and Pensions","SEO/HEO","SEO","80","[c]","42450","40260"
"New entrant CS","2023","40-49","Department of Health and Social Care","AA/AO","AO","15","[c]","23370","24490"
"New entrant CS","2023","40-49","Department of Health and Social Care","EO","EO","25","[c]","26760","27690"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6/G7","G6","25","[c]","68330","66290"
"New entrant CS","2023","40-49","Department of Health and Social Care","G6/G7","G7","65","[c]","53240","53400"
"New entrant CS","2023","40-49","Department of Health and Social Care","SCS level","SCS level","20","[c]","87800","85430"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO/HEO","HEO","45","[c]","33560","33500"
"New entrant CS","2023","40-49","Department of Health and Social Care","SEO/HEO","SEO","50","[c]","40950","41190"
"New entrant CS","2023","40-49","Estyn","AA/AO","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","G6/G7","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Estyn","SEO/HEO","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","EO","EO","15","[c]","26440","26910"
"New entrant CS","2023","40-49","Food Standards Agency","G6/G7","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","SEO/HEO","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","40-49","Food Standards Agency","SEO/HEO","SEO","15","[c]","39560","38100"
"New entrant CS","2023","40-49","Foreign, Commonwealth and Development Office","EO","EO","[c]","[c]","[c]","[c]"
