"Status","Year","Age","Function_of_post","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Finance","Outside London","Male","50","[c]","44280","41900"
"Leaver CS","2023","30-39","Finance","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Finance","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Grants Management","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Grants Management","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","London","Female","45","[c]","49460","52020"
"Leaver CS","2023","30-39","Human Resources","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","Outside London","Female","130","[c]","29840","26870"
"Leaver CS","2023","30-39","Human Resources","Outside London","Male","65","[c]","34560","32450"
"Leaver CS","2023","30-39","Human Resources","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Human Resources","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","London","Female","65","[c]","50690","52790"
"Leaver CS","2023","30-39","Legal","London","Male","60","[c]","54480","52790"
"Leaver CS","2023","30-39","Legal","Outside London","Female","40","[c]","40150","38760"
"Leaver CS","2023","30-39","Legal","Outside London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","London","Female","830","[c]","41150","36120"
"Leaver CS","2023","30-39","No function","London","Male","715","[c]","44200","40880"
"Leaver CS","2023","30-39","No function","Outside London","Female","2325","[c]","28400","26960"
"Leaver CS","2023","30-39","No function","Outside London","Male","2075","[c]","29750","27570"
"Leaver CS","2023","30-39","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","No function","Unknown","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Project Delivery","London","Female","40","[c]","47670","43650"
"Leaver CS","2023","30-39","Project Delivery","London","Male","50","[c]","49140","53030"
"Leaver CS","2023","30-39","Project Delivery","Outside London","Female","80","[c]","40170","39460"
"Leaver CS","2023","30-39","Project Delivery","Outside London","Male","130","[c]","40080","39820"
"Leaver CS","2023","30-39","Property","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Outside London","Male","55","[c]","33920","30020"
"Leaver CS","2023","30-39","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Outside London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Outside London","Male","100","[c]","31240","28750"
"Leaver CS","2023","30-39","Security","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Security","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","Female","125","[c]","46170","42080"
"Leaver CS","2023","30-39","Unknown","London","Male","85","[c]","51660","53360"
"Leaver CS","2023","30-39","Unknown","Outside London","Female","190","[c]","35900","33520"
"Leaver CS","2023","30-39","Unknown","Outside London","Male","165","[c]","36830","33940"
"Leaver CS","2023","30-39","Unknown","Overseas","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Male","45","[c]","39600","37760"
"Leaver CS","2023","40-49","Analysis","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Analysis","Outside London","Male","45","[c]","45980","43450"
"Leaver CS","2023","40-49","Commercial","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Outside London","Female","35","[c]","57660","56140"
"Leaver CS","2023","40-49","Commercial","Outside London","Male","40","[c]","53720","43700"
"Leaver CS","2023","40-49","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","London","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Communications","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Counter Fraud","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Debt","Outside London","Female","60","[c]","22270","21690"
"Leaver CS","2023","40-49","Debt","Outside London","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Digital, Data & Technology","London","Female","55","[c]","53970","56430"
"Leaver CS","2023","40-49","Digital, Data & Technology","London","Male","85","[c]","61750","59930"
"Leaver CS","2023","40-49","Digital, Data & Technology","Outside London","Female","85","[c]","44700","40800"
"Leaver CS","2023","40-49","Digital, Data & Technology","Outside London","Male","200","[c]","48740","47130"
"Leaver CS","2023","40-49","Finance","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Outside London","Female","45","[c]","38450","33800"
"Leaver CS","2023","40-49","Finance","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Finance","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","Outside London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Grants Management","Outside London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Outside London","Female","95","[c]","35540","32410"
"Leaver CS","2023","40-49","Human Resources","Outside London","Male","55","[c]","35380","30900"
"Leaver CS","2023","40-49","Human Resources","Overseas","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Overseas","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Internal Audit","Outside London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","London","Female","55","[c]","57580","55720"
"Leaver CS","2023","40-49","Legal","London","Male","45","[c]","63720","65650"
"Leaver CS","2023","40-49","Legal","Outside London","Female","60","[c]","42070","40800"
"Leaver CS","2023","40-49","Legal","Outside London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Legal","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","London","Female","540","[c]","43910","36440"
"Leaver CS","2023","40-49","No function","London","Male","380","[c]","50140","43750"
"Leaver CS","2023","40-49","No function","Outside London","Female","1905","[c]","29670","27570"
"Leaver CS","2023","40-49","No function","Outside London","Male","1405","[c]","31950","27570"
"Leaver CS","2023","40-49","No function","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Unknown","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","No function","Unknown","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Outside London","Female","75","[c]","43610","41000"
"Leaver CS","2023","40-49","Project Delivery","Outside London","Male","90","[c]","49020","47960"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Project Delivery","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Outside London","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Property","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Security","Outside London","Female","30","[c]","34770","34320"
"Leaver CS","2023","40-49","Security","Outside London","Male","70","[c]","31670","27500"
"Leaver CS","2023","40-49","Unknown","London","Female","80","[c]","58870","55600"
"Leaver CS","2023","40-49","Unknown","London","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","Female","145","[c]","40540","36330"
"Leaver CS","2023","40-49","Unknown","Outside London","Male","100","[c]","46440","40070"
"Leaver CS","2023","40-49","Unknown","Overseas","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","London","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Outside London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Analysis","Outside London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","London","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","Female","35","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Outside London","Male","35","[c]","57580","44430"
"Leaver CS","2023","50-59","Commercial","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Commercial","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","London","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Outside London","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Communications","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","London","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","Female","75","[c]","27390","27570"
"Leaver CS","2023","50-59","Counter Fraud","Outside London","Male","80","[c]","27900","28120"
"Leaver CS","2023","50-59","Debt","London","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","London","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Outside London","Female","95","[c]","22460","21690"
"Leaver CS","2023","50-59","Debt","Outside London","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Debt","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","London","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","London","Male","45","[c]","57280","58500"
"Leaver CS","2023","50-59","Digital, Data & Technology","Outside London","Female","90","[c]","42370","40670"
"Leaver CS","2023","50-59","Digital, Data & Technology","Outside London","Male","180","[c]","46670","43290"
"Leaver CS","2023","50-59","Digital, Data & Technology","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Digital, Data & Technology","Overseas","Male","[c]","[c]","[c]","[c]"
