"Status","Year","Age","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","60-64","Charity Commission","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","AO","10","[c]","22900","23240"
"Leaver CS","2023","60-64","Companies House","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Companies House","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Competition and Markets Authority","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Criminal Injuries Compensation Authority","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Commercial Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Commercial Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Office and Procurator Fiscal Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","AO","10","[c]","22860","22870"
"Leaver CS","2023","60-64","Crown Prosecution Service","EO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","G7","30","[c]","58650","56450"
"Leaver CS","2023","60-64","Crown Prosecution Service","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Crown Prosecution Service","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Electronics and Components Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Equipment and Support","AO","20","[c]","23460","22750"
"Leaver CS","2023","60-64","Defence Equipment and Support","EO","15","[c]","30780","31780"
"Leaver CS","2023","60-64","Defence Equipment and Support","G6","10","[c]","75780","74280"
"Leaver CS","2023","60-64","Defence Equipment and Support","G7","20","[c]","56730","56530"
"Leaver CS","2023","60-64","Defence Equipment and Support","HEO","35","[c]","35000","35090"
"Leaver CS","2023","60-64","Defence Equipment and Support","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Equipment and Support","SEO","35","[c]","44730","43400"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Defence Science and Technology Laboratory","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Business, Energy and Industrial Strategy (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Digital, Culture, Media and Sport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","G7","15","[c]","56910","57440"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Education (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Environment, Food and Rural Affairs (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for International Trade","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Levelling Up, Housing and Communities (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Transport (excl. agencies)","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","AO","520","[c]","21700","21690"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","EO","610","[c]","28350","28120"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","G6","15","[c]","67650","66860"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","G7","35","[c]","53410","50950"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","HEO","105","[c]","34910","34290"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department for Work and Pensions (excl. agencies)","SEO","60","[c]","39470","38470"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Department of Health and Social Care (excl. agencies)","SEO","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Disclosure Scotland","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","AA","15","[c]","18780","19000"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","AO","15","[c]","22170","22170"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Licensing Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","AO","15","[c]","25400","24170"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","EO","40","[c]","28250","27450"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Driver and Vehicle Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education Scotland","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education and Skills Funding Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Education and Skills Funding Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","FCDO Services","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Food Standards Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","HEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Foreign, Commonwealth and Development Office (excl. agencies)","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Forestry and Land Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Actuary's Department","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Actuary's Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Commercial Organisation","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Internal Audit Agency","SEO","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Legal Department","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Property Agency","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","Government Property Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","AA","40","[c]","19970","19930"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","AO","95","[c]","22020","21780"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","EO","25","[c]","26680","25830"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","HEO","15","[c]","31990","31270"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Courts and Tribunals Service","SEO","25","[c]","44180","44780"
"Leaver CS","2023","60-64","HM Land Registry","AO","15","[c]","23670","23390"
"Leaver CS","2023","60-64","HM Land Registry","EO","25","[c]","28260","28080"
"Leaver CS","2023","60-64","HM Land Registry","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","HEO","25","[c]","35030","34850"
"Leaver CS","2023","60-64","HM Land Registry","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Land Registry","SEO","10","[c]","43490","41680"
"Leaver CS","2023","60-64","HM Prison and Probation Service","AA","90","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","AO","170","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","EO","50","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","HEO","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Prison and Probation Service","Unknown","220","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","AO","260","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","EO","155","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","G6","40","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","G7","70","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","HEO","155","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Revenue and Customs (excl. agencies)","SEO","100","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","60-64","HM Treasury (excl. agencies)","G7","[c]","[c]","[c]","[c]"
