"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Finance","Department for Transport","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","AO","15","[c]","21640","21690"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","HEO","25","[c]","34300","34170"
"New entrant CS","2023","Finance","Department for Work and Pensions","Outside London","SEO","15","[c]","38770","38470"
"New entrant CS","2023","Finance","Department for Work and Pensions","Unknown","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","EO","10","[c]","28580","28770"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Department of Health and Social Care","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Estyn","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Food Standards Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Land Registry","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","AO","90","[c]","22520","22520"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","EO","15","[c]","27720","27650"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","HEO","20","[c]","34400","34400"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Revenue and Customs","Outside London","SEO","10","[c]","41970","41780"
"New entrant CS","2023","Finance","HM Treasury","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","HM Treasury","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Outside London","EO","10","[c]","25840","25880"
"New entrant CS","2023","Finance","Home Office","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Home Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","London","EO","10","[c]","30360","30950"
"New entrant CS","2023","Finance","Ministry of Defence","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","AO","60","[c]","22140","22220"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","EO","60","[c]","27370","27080"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","HEO","25","[c]","34450","33830"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","SEO","15","[c]","43350","43270"
"New entrant CS","2023","Finance","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Overseas","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Defence","Overseas","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Outside London","SEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Ministry of Justice","Unknown","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","National Crime Agency","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Northern Ireland Office","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office for Standards in Education, Children's Services and Skills","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","G6","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Gas and Electricity Markets","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Qualifications and Examinations Regulation","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Office of the Secretary of State for Scotland","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","AA","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Scottish Government","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Export Finance","London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Outside London","AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","UK Statistics Authority","Outside London","SEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Finance","Water Services Regulation Authority","Outside London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","London","HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","AO","345","[c]","22010","22150"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","EO","45","[c]","25270","25920"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Grants Management","Department for Environment, Food and Rural Affairs","Outside London","HEO","10","[c]","[c]","[c]"
