"Status","Year","Parent_department","Region_ITL2","Region_ITL3","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department of Health and Social Care","Greater Manchester","Greater Manchester South West","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Greater Manchester","Manchester","Outside London","45","[c]","30660","23980"
"New entrant CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","Central Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","North Hampshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","Portsmouth","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","South Hampshire","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Hampshire and Isle of Wight","Southampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Herefordshire, County of","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Herefordshire, Worcestershire and Warwickshire","Warwickshire CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Highlands and Islands","Na h-Eileanan Siar","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - East","Hackney and Newham","London","10","[c]","42710","40880"
"New entrant CS","2023","Department of Health and Social Care","Inner London - East","Haringey and Islington","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - East","Lambeth","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - East","Lewisham and Southwark","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - East","Tower Hamlets","London","175","[c]","40880","33500"
"New entrant CS","2023","Department of Health and Social Care","Inner London - West","Camden and City of London","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - West","Kensington & Chelsea and Hammersmith & Fulham","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - West","Wandsworth","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Inner London - West","Westminster","London","350","[c]","42270","34190"
"New entrant CS","2023","Department of Health and Social Care","Kent","East Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Kent","Medway","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Kent","Mid Kent","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Kent","West Kent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lancashire","Blackpool","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lancashire","Chorley and West Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lancashire","East Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lancashire","Lancaster and Wyre","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lancashire","Mid Lancashire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","North Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Leicestershire, Rutland and Northamptonshire","West Northamptonshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Lincolnshire","Lincolnshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Merseyside","East Merseyside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Merseyside","Liverpool","Outside London","10","[c]","36350","33000"
"New entrant CS","2023","Department of Health and Social Care","Merseyside","Sefton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Merseyside","Wirral","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Eastern Scotland","Aberdeen City and Aberdeenshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Yorkshire","North Yorkshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","North Yorkshire","York","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northern Ireland","Belfast","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northern Ireland","Derry City and Strabane","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northern Ireland","Mid and East Antrim","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northumberland, and Tyne and Wear","Northumberland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northumberland, and Tyne and Wear","Sunderland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Northumberland, and Tyne and Wear","Tyneside","Outside London","25","[c]","53010","37590"
"New entrant CS","2023","Department of Health and Social Care","Outer London - East and North East","Barking & Dagenham and Havering","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - East and North East","Bexley and Greenwich","London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - East and North East","Enfield","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - East and North East","Redbridge and Waltham Forest","London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - South","Bromley","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - South","Croydon","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - South","Merton, Kingston upon Thames and Sutton","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - West and North West","Barnet","London","125","[c]","36290","32980"
"New entrant CS","2023","Department of Health and Social Care","Outer London - West and North West","Brent","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - West and North West","Ealing","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Outer London - West and North West","Harrow and Hillingdon","London","10","[c]","85570","94480"
"New entrant CS","2023","Department of Health and Social Care","Outer London - West and North West","Hounslow and Richmond upon Thames","London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Shropshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Staffordshire CC","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Stoke-on-Trent","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Shropshire and Staffordshire","Telford and Wrekin","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Yorkshire","Barnsley, Doncaster and Rotherham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","South Yorkshire","Sheffield","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southern Scotland","East Ayrshire and North Ayrshire mainland","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southern Scotland","South Ayrshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Southern Scotland","South Lanarkshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","Brighton and Hove","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","East Surrey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","East Sussex CC","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","West Surrey","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Surrey, East and West Sussex","West Sussex (North East)","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Tees Valley and Durham","Darlington","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Tees Valley and Durham","Durham","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Tees Valley and Durham","South Teesside","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Central Scotland","Glasgow City","Outside London","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Central Scotland","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands","Birmingham","Outside London","35","[c]","43140","33710"
"New entrant CS","2023","Department of Health and Social Care","West Midlands","Coventry","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands","Dudley","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands","Solihull","Outside London","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Midlands","Wolverhampton","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Wales and The Valleys","Bridgend and Neath Port Talbot","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Wales and The Valleys","Isle of Anglesey","Outside London","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","West Wales and The Valleys","South West Wales","Outside London","[c]","[c]","[c]","[c]"
