"Status","Year","Disability","Organisation","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Government Legal Department","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Legal Department","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Government Property Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Courts and Tribunals Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Outside London","AA/AO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Prison and Probation Service","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","AA/AO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Revenue and Customs (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","London","SEO/HEO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","HM Treasury (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Health and Safety Executive","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Health and Safety Executive","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Health and Safety Executive","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Home Office","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal Aid Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Maritime and Coastguard Agency","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Defence (excl. agencies)","Overseas","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Ministry of Justice (excl. agencies)","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Infrastructure Commission","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Infrastructure Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","National Savings and Investments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office for Budget Responsibility","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Qualifications and Examinations Regulation","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of Rail and Road","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Office of the Public Guardian","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Registers of Scotland","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Rural Payments Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Courts and Tribunals Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government (excl. agencies)","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Scottish Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","The Insolvency Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Export Finance","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Health Security Agency","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Hydrographic Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Space Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Space Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","UK Statistics Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Vehicle Certification Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Vehicle Certification Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government (excl. agencies)","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Welsh Government (excl. agencies)","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Advisory, Conciliation and Arbitration Service","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Animal and Plant Health Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Attorney General's Office","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Building Digital UK","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Building Digital UK","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","London","EO","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","London","G6/G7","70","[c]","58830","56430"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","London","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","London","SEO/HEO","70","[c]","38210","36970"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Outside London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Cabinet Office (excl. agencies)","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","London","SEO/HEO","380","[c]","31850","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Outside London","SEO/HEO","100","[c]","31810","32000"
"Leaver Dept.","2023","Unknown","Central Civil Service Fast Stream","Unknown","SEO/HEO","35","[c]","31080","32000"
"Leaver Dept.","2023","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Centre for Environment, Fisheries and Aquaculture Science","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Companies House","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Companies House","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Companies House","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Competition and Markets Authority","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Criminal Injuries Compensation Authority","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Criminal Injuries Compensation Authority","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Criminal Injuries Compensation Authority","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Commercial Service","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Outside London","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Crown Prosecution Service","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Equipment and Support","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Unknown","Defence Equipment and Support","Outside London","G6/G7","[c]","[c]","[c]","[c]"
