"Status","Year","Organisation","Region_london","Sex","Sexual_orientation","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Female","Unknown","25","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Male","Unknown","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Defence (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Female","Heterosexual / straight","110","[c]","37260","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Female","Unknown","110","[c]","34710","29660"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Male","Heterosexual / straight","75","[c]","43790","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Male","LGBO","15","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Male","Unknown","65","[c]","37990","35410"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","Heterosexual / straight","135","[c]","33440","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","LGBO","30","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Female","Unknown","65","[c]","30970","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","Heterosexual / straight","85","[c]","36570","31270"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Male","Unknown","55","[c]","38690","37680"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Ministry of Justice (excl. agencies)","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Female","Heterosexual / straight","70","[c]","39520","34340"
"New entrant CS","2023","National Crime Agency","London","Female","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Female","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Male","Heterosexual / straight","45","[c]","43920","39630"
"New entrant CS","2023","National Crime Agency","London","Male","LGBO","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Male","Undeclared","5","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Male","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Female","Heterosexual / straight","130","[c]","35660","35350"
"New entrant CS","2023","National Crime Agency","Outside London","Female","LGBO","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Female","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Female","Unknown","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Male","Heterosexual / straight","160","[c]","37100","36040"
"New entrant CS","2023","National Crime Agency","Outside London","Male","LGBO","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Male","Undeclared","10","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Male","Unknown","20","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Overseas","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Crime Agency","Unknown","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Male","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Infrastructure Commission","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Female","Heterosexual / straight","5","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Female","Unknown","35","[c]","33210","29100"
"New entrant CS","2023","National Records of Scotland","Outside London","Male","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Male","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Male","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Male","Unknown","30","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Unknown","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Records of Scotland","Outside London","Unknown","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Female","Heterosexual / straight","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Female","LGBO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Female","Undeclared","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Female","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Male","Heterosexual / straight","10","[c]","[c]","[c]"
"New entrant CS","2023","National Savings and Investments","London","Male","LGBO","[c]","[c]","[c]","[c]"
