"Status","Year","Ethnicity","Profession_of_post","Responsibility_level_grouped","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Undeclared","Communications","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Communications","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Corporate Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","EO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Counter Fraud","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","G6/G7","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Digital, Data and Technology","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Economics","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO/HEO","Female","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Finance","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Geography","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Human Resources","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inspector of Education and Training","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Inspector of Education and Training","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Intelligence Analysis","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Internal Audit","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","International Trade","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Knowledge and Information Management","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Legal","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Medicine","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","AA/AO","Female","35","[c]","22150","21780"
"Leaver Dept.","2023","Undeclared","Operational Delivery","AA/AO","Male","35","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","EO","Female","35","[c]","28330","28120"
"Leaver Dept.","2023","Undeclared","Operational Delivery","EO","Male","35","[c]","28840","27570"
"Leaver Dept.","2023","Undeclared","Operational Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","SEO/HEO","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Operational Research","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Other","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Planning","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","G6/G7","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","G6/G7","Male","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SEO/HEO","Female","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Policy","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO/HEO","Female","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","SEO/HEO","Male","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Project Delivery","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SCS level","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SCS level","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Property","SEO/HEO","Male","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Psychology","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","SEO/HEO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Science and Engineering","SEO/HEO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","AA/AO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","AA/AO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","EO","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6/G7","Female","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","G6/G7","Male","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Undeclared","Security","SEO/HEO","Female","[c]","[c]","[c]","[c]"
