"Status","Year","Age","Disability","Region_london","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","30-39","Declared non-disabled","London","SEO","265","[c]","42640","42210"
"Leaver CS","2023","30-39","Declared non-disabled","London","Unknown","35","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","AA","170","[c]","20630","19930"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","AO","1315","[c]","22460","21780"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","EO","840","[c]","27730","27570"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","G6","60","[c]","68480","67000"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","G7","205","[c]","53630","52450"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","HEO","430","[c]","33430","33000"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","SEO","435","[c]","41150","40640"
"Leaver CS","2023","30-39","Declared non-disabled","Outside London","Unknown","215","[c]","38360","38170"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","EO","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","EO","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","SEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","AO","105","[c]","22550","21780"
"Leaver CS","2023","30-39","Undeclared","Outside London","EO","65","[c]","27790","27570"
"Leaver CS","2023","30-39","Undeclared","Outside London","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","G7","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Undeclared","Outside London","SEO","45","[c]","40530","40000"
"Leaver CS","2023","30-39","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","AA","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","AO","95","[c]","25160","25480"
"Leaver CS","2023","30-39","Unknown","London","EO","110","[c]","30360","30090"
"Leaver CS","2023","30-39","Unknown","London","G6","85","[c]","68420","66530"
"Leaver CS","2023","30-39","Unknown","London","G7","215","[c]","56780","55350"
"Leaver CS","2023","30-39","Unknown","London","HEO","120","[c]","35080","34480"
"Leaver CS","2023","30-39","Unknown","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","London","SEO","145","[c]","42130","41870"
"Leaver CS","2023","30-39","Unknown","London","Unknown","15","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outside London","AA","135","[c]","22230","22180"
"Leaver CS","2023","30-39","Unknown","Outside London","AO","720","[c]","23470","22400"
"Leaver CS","2023","30-39","Unknown","Outside London","EO","370","[c]","28710","27570"
"Leaver CS","2023","30-39","Unknown","Outside London","G6","40","[c]","68650","66270"
"Leaver CS","2023","30-39","Unknown","Outside London","G7","155","[c]","54160","51570"
"Leaver CS","2023","30-39","Unknown","Outside London","HEO","210","[c]","34450","33520"
"Leaver CS","2023","30-39","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Outside London","SEO","195","[c]","40580","39890"
"Leaver CS","2023","30-39","Unknown","Outside London","Unknown","105","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","G7","5","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","AO","10","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","30-39","Unknown","Unknown","Unknown","50","[c]","40080","38090"
"Leaver CS","2023","40-49","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","AO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","EO","35","[c]","31480","31060"
"Leaver CS","2023","40-49","Declared disabled","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","SCS level","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","London","Unknown","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","AA","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","AO","185","[c]","22760","21690"
"Leaver CS","2023","40-49","Declared disabled","Outside London","EO","155","[c]","27810","27570"
"Leaver CS","2023","40-49","Declared disabled","Outside London","G6","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","G7","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","HEO","55","[c]","33410","33230"
"Leaver CS","2023","40-49","Declared disabled","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Outside London","SEO","50","[c]","42990","41520"
"Leaver CS","2023","40-49","Declared disabled","Outside London","Unknown","45","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","London","AA","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","London","AO","75","[c]","25170","25480"
"Leaver CS","2023","40-49","Declared non-disabled","London","EO","145","[c]","30500","31060"
"Leaver CS","2023","40-49","Declared non-disabled","London","G6","140","[c]","70770","68710"
"Leaver CS","2023","40-49","Declared non-disabled","London","G7","200","[c]","57290","56110"
"Leaver CS","2023","40-49","Declared non-disabled","London","HEO","95","[c]","35390","35410"
"Leaver CS","2023","40-49","Declared non-disabled","London","SCS level","100","[c]","92220","86950"
"Leaver CS","2023","40-49","Declared non-disabled","London","SEO","125","[c]","43550","43630"
"Leaver CS","2023","40-49","Declared non-disabled","London","Unknown","25","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","AA","135","[c]","20990","20750"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","AO","885","[c]","22190","21690"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","EO","730","[c]","27990","27570"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","G6","95","[c]","69860","66940"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","G7","225","[c]","56150","55000"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","HEO","300","[c]","33760","33250"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","SCS level","35","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","SEO","295","[c]","42600","41460"
"Leaver CS","2023","40-49","Declared non-disabled","Outside London","Unknown","130","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","G7","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","HEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","SEO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Declared non-disabled","Unknown","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","AO","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","EO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","G6","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","HEO","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","SEO","15","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","AA","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","AO","80","[c]","23720","21690"
"Leaver CS","2023","40-49","Undeclared","Outside London","EO","45","[c]","27830","27570"
"Leaver CS","2023","40-49","Undeclared","Outside London","G6","5","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","HEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","SEO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Undeclared","Outside London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","AO","30","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","London","EO","50","[c]","30360","30100"
"Leaver CS","2023","40-49","Unknown","London","G6","75","[c]","71330","68130"
"Leaver CS","2023","40-49","Unknown","London","G7","110","[c]","58560","56140"
"Leaver CS","2023","40-49","Unknown","London","HEO","55","[c]","35860","34260"
"Leaver CS","2023","40-49","Unknown","London","SCS level","50","[c]","100950","95230"
"Leaver CS","2023","40-49","Unknown","London","SEO","60","[c]","43250","41870"
"Leaver CS","2023","40-49","Unknown","London","Unknown","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","AA","85","[c]","22070","22180"
"Leaver CS","2023","40-49","Unknown","Outside London","AO","370","[c]","23710","22400"
"Leaver CS","2023","40-49","Unknown","Outside London","EO","205","[c]","28370","27140"
"Leaver CS","2023","40-49","Unknown","Outside London","G6","55","[c]","72400","70550"
"Leaver CS","2023","40-49","Unknown","Outside London","G7","160","[c]","55340","54260"
"Leaver CS","2023","40-49","Unknown","Outside London","HEO","115","[c]","34510","33470"
"Leaver CS","2023","40-49","Unknown","Outside London","SCS level","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Outside London","SEO","130","[c]","41570","40000"
"Leaver CS","2023","40-49","Unknown","Outside London","Unknown","80","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","G6","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","G7","10","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Overseas","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","AO","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","SCS level","[c]","[c]","[c]","[c]"
"Leaver CS","2023","40-49","Unknown","Unknown","Unknown","30","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","AA","[c]","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","AO","25","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","EO","40","[c]","31260","31060"
"Leaver CS","2023","50-59","Declared disabled","London","G6","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","G7","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","HEO","20","[c]","[c]","[c]"
"Leaver CS","2023","50-59","Declared disabled","London","SCS level","10","[c]","[c]","[c]"
