"Status","Year","Function_of_post","Parent_department","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Cabinet Office","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Transport","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","AA/AO","10","[c]","25190","25610"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","EO","15","[c]","32410","32520"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","AA/AO","25","[c]","21700","21690"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","EO","85","[c]","28510","28120"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Outside London","SEO/HEO","25","[c]","35530","34170"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Department for Work and Pensions","Unknown","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","Food Standards Agency","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","EO","25","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","EO","50","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Counter Fraud","HM Revenue and Customs","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","AA/AO","45","[c]","21620","21690"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","EO","15","[c]","27860","28120"
"Leaver Dept.","2023","Debt","Department for Work and Pensions","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","AA/AO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","AA/AO","115","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Debt","HM Revenue and Customs","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Attorney General's Departments","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","G6/G7","25","[c]","59800","56430"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","London","SEO/HEO","40","[c]","34180","32960"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","G6/G7","10","[c]","54780","51960"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Outside London","SEO/HEO","30","[c]","32180","32000"
"Leaver Dept.","2023","Digital, Data & Technology","Cabinet Office","Unknown","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Charity Commission","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Competition and Markets Authority","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Business, Energy and Industrial Strategy","Outside London","SEO/HEO","15","[c]","41620","42990"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Digital, Culture, Media and Sport","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","G6/G7","15","[c]","53330","51640"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Education","Outside London","SEO/HEO","40","[c]","35440","37590"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Environment, Food and Rural Affairs","Outside London","SEO/HEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for International Trade","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Levelling Up, Housing and Communities","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Transport","Outside London","SEO/HEO","15","[c]","37650","33350"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","London","SEO/HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","EO","15","[c]","27900","28120"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","G6/G7","25","[c]","57230","55860"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Outside London","SEO/HEO","55","[c]","36080","36010"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department for Work and Pensions","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Department of Health and Social Care","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Food Standards Agency","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","London","SEO/HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","G6/G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Revenue and Customs","Outside London","SEO/HEO","30","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","HM Treasury","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","SEO/HEO","15","[c]","42530","44520"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Outside London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Home Office","Outside London","SEO/HEO","10","[c]","36970","35800"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","London","G6/G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","London","SEO/HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","AA/AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","EO","10","[c]","27930","27140"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","G6/G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","SEO/HEO","30","[c]","38560","39340"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Defence","Outside London","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","G6/G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","London","SEO/HEO","10","[c]","40350","43410"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Digital, Data & Technology","Ministry of Justice","Outside London","EO","15","[c]","27130","27170"
