"Status","Year","Disability","Organisation","Parent_department","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Office and Procurator Fiscal Service","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Female","40","[c]","36010","30560"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Crown Prosecution Service","Attorney General's Departments","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Electronics and Components Agency","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Male","55","[c]","37800","33990"
"Leaver CS","2023","Declared disabled","Defence Equipment and Support","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Defence Science and Technology Laboratory","Ministry of Defence","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Business, Energy and Industrial Strategy (excl. agencies)","Department for Business, Energy and Industrial Strategy","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Digital, Culture, Media and Sport (excl. agencies)","Department for Digital, Culture, Media and Sport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Education (excl. agencies)","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Environment, Food and Rural Affairs (excl. agencies)","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Department for International Trade","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Department for International Trade","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for International Trade","Department for International Trade","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Levelling Up, Housing and Communities (excl. agencies)","Department for Levelling Up, Housing and Communities","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Transport (excl. agencies)","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Female","1040","[c]","26880","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Male","505","[c]","27070","27570"
"Leaver CS","2023","Declared disabled","Department for Work and Pensions (excl. agencies)","Department for Work and Pensions","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Department of Health and Social Care (excl. agencies)","Department of Health and Social Care","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Disclosure Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Disclosure Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Disclosure Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Female","35","[c]","21730","21840"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Licensing Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Male","35","[c]","29810","27490"
"Leaver CS","2023","Declared disabled","Driver and Vehicle Standards Agency","Department for Transport","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Education and Skills Funding Agency","Department for Education","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Estyn","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Estyn","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Estyn","Estyn","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","FCDO Services","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Agency","Food Standards Agency","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Scotland","Scottish Government","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Food Standards Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Foreign, Commonwealth and Development Office (excl. agencies)","Foreign, Commonwealth and Development Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Forestry and Land Scotland","Scottish Government","Unknown","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Declared disabled","Government Actuary's Department","Chancellor's other departments","Unknown","[c]","[c]","[c]","[c]"
