"Status","Year","Age","Organisation","Profession_of_post","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Security","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Social Research","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Social Research","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Social Research","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Social Research","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Statistics","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Statistics","G7","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Statistics","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Statistics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","EO","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","HEO","10","10","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Justice (excl. agencies)","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Commercial","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Commercial","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","AO","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","EO","15","10","33590","32380"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","G6","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","G7","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","HEO","15","15","41510","42240"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Digital, Data and Technology","SEO","15","15","51290","50980"
"In post","2023","50-59","National Crime Agency","Finance","AO","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Finance","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Finance","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Human Resources","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Human Resources","EO","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Human Resources","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Human Resources","G7","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Human Resources","HEO","30","30","41890","41140"
"In post","2023","50-59","National Crime Agency","Human Resources","SEO","10","10","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Legal","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Legal","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Legal","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Legal","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Operational Delivery","AO","40","35","26990","27440"
"In post","2023","50-59","National Crime Agency","Operational Delivery","EO","515","505","37510","38310"
"In post","2023","50-59","National Crime Agency","Operational Delivery","G6","30","30","77740","78210"
"In post","2023","50-59","National Crime Agency","Operational Delivery","G7","90","90","65790","67840"
"In post","2023","50-59","National Crime Agency","Operational Delivery","HEO","455","450","44790","45610"
"In post","2023","50-59","National Crime Agency","Operational Delivery","SCS level","15","15","116810","105140"
"In post","2023","50-59","National Crime Agency","Operational Delivery","SEO","235","235","50330","50430"
"In post","2023","50-59","National Crime Agency","Project Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Project Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Project Delivery","HEO","10","10","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Project Delivery","SEO","15","10","49460","47950"
"In post","2023","50-59","National Crime Agency","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Property","G7","5","5","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Property","HEO","10","10","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Property","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Security","EO","10","10","35220","34510"
"In post","2023","50-59","National Crime Agency","Security","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Security","HEO","10","10","[c]","[c]"
"In post","2023","50-59","National Crime Agency","Security","SEO","10","10","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Economics","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Policy","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Infrastructure Commission","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Unknown","AA","40","35","24610","24890"
"In post","2023","50-59","National Records of Scotland","Unknown","AO","15","10","27140","27740"
"In post","2023","50-59","National Records of Scotland","Unknown","EO","15","15","32180","31940"
"In post","2023","50-59","National Records of Scotland","Unknown","G6","10","10","79580","79770"
"In post","2023","50-59","National Records of Scotland","Unknown","G7","10","10","59930","59360"
"In post","2023","50-59","National Records of Scotland","Unknown","HEO","20","20","38930","38330"
"In post","2023","50-59","National Records of Scotland","Unknown","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Records of Scotland","Unknown","SEO","25","25","48270","49860"
"In post","2023","50-59","National Savings and Investments","Commercial","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Communications","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Counter Fraud","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Finance","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Finance","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Human Resources","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Knowledge and Information Management","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Operational Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Other","SEO","5","5","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Project Delivery","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Project Delivery","G7","10","10","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Project Delivery","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Project Delivery","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Property","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","National Savings and Investments","Property","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Communications","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Digital, Data and Technology","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Economics","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Finance","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Finance","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Operational Delivery","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Operational Delivery","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Operational Delivery","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Operational Delivery","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Other","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Other","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Other","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Policy","EO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Policy","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Policy","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Policy","SEO","5","5","[c]","[c]"
"In post","2023","50-59","Northern Ireland Office","Security","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Economics","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Budget Responsibility","Economics","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Commercial","AO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Commercial","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Commercial","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Communications","G7","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Communications","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Communications","SEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G6","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","G7","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","HEO","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Digital, Data and Technology","SEO","10","10","[c]","[c]"
"In post","2023","50-59","Office for Standards in Education, Children's Services and Skills","Finance","AO","[c]","[c]","[c]","[c]"
