"Status","Year","Disability","Parent_department","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Declared disabled","Department for Transport","South East (England)","SEO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","AO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","EO","25","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","HEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","South West (England)","SEO","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Unknown","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Wales","AA","170","130","19040","19000"
"In post","2023","Declared disabled","Department for Transport","Wales","AO","315","260","22560","22500"
"In post","2023","Declared disabled","Department for Transport","Wales","EO","110","100","27360","27400"
"In post","2023","Declared disabled","Department for Transport","Wales","G6","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Wales","G7","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Wales","HEO","50","45","32970","32240"
"In post","2023","Declared disabled","Department for Transport","Wales","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Wales","SEO","40","35","43210","42050"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","EO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","HEO","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","EO","20","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","HEO","15","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Transport","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","AO","315","270","21670","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","EO","560","490","28100","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","HEO","80","75","34240","34170"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East Midlands (England)","SEO","30","30","40820","38470"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","AO","185","150","23560","23430"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","EO","650","570","29910","30120"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","G7","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","HEO","75","65","36120","34970"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","East of England","SEO","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","AO","260","225","25150","25610"
"In post","2023","Declared disabled","Department for Work and Pensions","London","EO","975","890","32300","32520"
"In post","2023","Declared disabled","Department for Work and Pensions","London","G6","35","35","74770","72550"
"In post","2023","Declared disabled","Department for Work and Pensions","London","G7","75","70","56500","55150"
"In post","2023","Declared disabled","Department for Work and Pensions","London","HEO","240","230","39120","39150"
"In post","2023","Declared disabled","Department for Work and Pensions","London","SCS level","15","15","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","London","SEO","100","95","44500","43760"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","AA","10","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","AO","730","610","21630","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","EO","735","630","28040","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","G6","20","20","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","G7","65","65","52100","50160"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","HEO","180","160","34240","34170"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North East (England)","SEO","80","75","39590","38470"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","AA","5","5","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","AO","1335","1135","21670","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","EO","1605","1410","28050","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","G6","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","G7","115","110","53700","50160"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","HEO","325","305","34330","34170"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","North West (England)","SEO","160","155","40570","38470"
"In post","2023","Declared disabled","Department for Work and Pensions","Northern Ireland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Northern Ireland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","AA","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","AO","620","530","21660","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","EO","785","680","28040","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","G7","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","HEO","115","105","34260","34170"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","Scotland","SEO","25","25","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","South East (England)","AA","10","10","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","South East (England)","AO","345","285","23260","21690"
"In post","2023","Declared disabled","Department for Work and Pensions","South East (England)","EO","815","720","29450","28120"
"In post","2023","Declared disabled","Department for Work and Pensions","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Declared disabled","Department for Work and Pensions","South East (England)","G7","10","10","[c]","[c]"
