"Status","Year","Profession_of_post","Region_ITL2","Region_ITL3","Sex","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","Medicine","Lancashire","Mid Lancashire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lancashire","Mid Lancashire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Leicestershire, Rutland and Northamptonshire","Leicestershire CC and Rutland","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lincolnshire","Lincolnshire CC","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Lincolnshire","Lincolnshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Merseyside","Liverpool","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Merseyside","Liverpool","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North Yorkshire","North Yorkshire CC","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","North Yorkshire","North Yorkshire CC","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Antrim and Newtownabbey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Antrim and Newtownabbey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Ards and North Down","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Ards and North Down","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Lisburn and Castlereagh","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northern Ireland","Lisburn and Castlereagh","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northumberland, and Tyne and Wear","Tyneside","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Northumberland, and Tyne and Wear","Tyneside","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - East and North East","Bexley and Greenwich","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - East and North East","Bexley and Greenwich","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - South","Merton, Kingston upon Thames and Sutton","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - South","Merton, Kingston upon Thames and Sutton","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - West and North West","Barnet","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - West and North West","Barnet","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - West and North West","Harrow and Hillingdon","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Outer London - West and North West","Harrow and Hillingdon","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Overseas","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Overseas","Overseas","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Shropshire","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Shropshire","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Staffordshire CC","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Staffordshire CC","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Telford and Wrekin","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Shropshire and Staffordshire","Telford and Wrekin","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","South Yorkshire","Sheffield","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","South Yorkshire","Sheffield","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Surrey, East and West Sussex","West Surrey","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Surrey, East and West Sussex","West Surrey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Surrey, East and West Sussex","West Sussex (North East)","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","Unknown","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","Unknown","Unknown","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Central Scotland","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Midlands","Birmingham","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Midlands","Birmingham","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","Isle of Anglesey","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","Isle of Anglesey","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","South West Wales","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","South West Wales","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","Swansea","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Wales and The Valleys","Swansea","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Yorkshire","Leeds","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Medicine","West Yorkshire","Leeds","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Female","50","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Bedford","Male","55","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Central Bedfordshire","Male","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Female","150","[c]","28930","29290"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Hertfordshire CC","Male","100","[c]","32710","29290"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Bedfordshire and Hertfordshire","Luton","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Female","70","[c]","27930","26980"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Berkshire","Male","45","[c]","30610","29290"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Female","80","[c]","30460","28120"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Buckinghamshire","Male","50","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Female","85","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Milton Keynes","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Female","130","[c]","29010","26180"
"Leaver CS","2023","Operational Delivery","Berkshire, Buckinghamshire and Oxfordshire","Oxfordshire CC","Male","85","[c]","33000","28120"
"Leaver CS","2023","Operational Delivery","Cheshire","Cheshire East","Female","55","[c]","28500","27570"
"Leaver CS","2023","Operational Delivery","Cheshire","Cheshire East","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire","Cheshire West and Chester","Female","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire","Cheshire West and Chester","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cheshire","Warrington","Female","95","[c]","29890","28120"
"Leaver CS","2023","Operational Delivery","Cheshire","Warrington","Male","90","[c]","39060","38310"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Female","50","[c]","25380","21690"
"Leaver CS","2023","Operational Delivery","Cornwall and Isles of Scilly","Cornwall and Isles of Scilly","Male","50","[c]","28320","27570"
"Leaver CS","2023","Operational Delivery","Cumbria","East Cumbria","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cumbria","East Cumbria","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Cumbria","West Cumbria","Female","55","[c]","23760","22150"
"Leaver CS","2023","Operational Delivery","Cumbria","West Cumbria","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Female","75","[c]","26140","21730"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","Derby","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","East Derbyshire","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Female","55","[c]","29910","27570"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","North Nottinghamshire","Male","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Female","280","[c]","25740","23390"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","Nottingham","Male","185","[c]","27450","24430"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","South Nottinghamshire","Male","35","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Female","45","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Derbyshire and Nottinghamshire","South and West Derbyshire","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon","Devon CC","Female","160","[c]","25240","22150"
"Leaver CS","2023","Operational Delivery","Devon","Devon CC","Male","150","[c]","27580","22150"
"Leaver CS","2023","Operational Delivery","Devon","Plymouth","Female","65","[c]","26530","23000"
"Leaver CS","2023","Operational Delivery","Devon","Plymouth","Male","50","[c]","30660","24570"
"Leaver CS","2023","Operational Delivery","Devon","Torbay","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Devon","Torbay","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Female","45","[c]","27890","27570"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Bournemouth, Christchurch and Poole","Male","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Dorset","Female","60","[c]","29590","28120"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Dorset","Male","70","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Somerset CC","Female","50","[c]","25490","25720"
"Leaver CS","2023","Operational Delivery","Dorset and Somerset","Somerset CC","Male","50","[c]","29130","26630"
"Leaver CS","2023","Operational Delivery","East Anglia","Breckland and South Norfolk","Female","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Anglia","Breckland and South Norfolk","Male","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Anglia","Cambridgeshire CC","Female","110","[c]","27010","25960"
"Leaver CS","2023","Operational Delivery","East Anglia","Cambridgeshire CC","Male","110","[c]","31500","27570"
"Leaver CS","2023","Operational Delivery","East Anglia","North and West Norfolk","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Anglia","North and West Norfolk","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Anglia","Norwich and East Norfolk","Female","100","[c]","26330","26900"
"Leaver CS","2023","Operational Delivery","East Anglia","Norwich and East Norfolk","Male","70","[c]","29200","27570"
"Leaver CS","2023","Operational Delivery","East Anglia","Peterborough","Female","55","[c]","25220","22400"
"Leaver CS","2023","Operational Delivery","East Anglia","Peterborough","Male","45","[c]","26450","26780"
"Leaver CS","2023","Operational Delivery","East Anglia","Suffolk CC","Female","150","[c]","25610","22330"
"Leaver CS","2023","Operational Delivery","East Anglia","Suffolk CC","Male","135","[c]","29190","26640"
"Leaver CS","2023","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","Female","215","[c]","27840","24430"
"Leaver CS","2023","Operational Delivery","East Wales","Cardiff and Vale of Glamorgan","Male","200","[c]","31860","25880"
"Leaver CS","2023","Operational Delivery","East Wales","Flintshire and Wrexham","Female","90","[c]","27580","27570"
"Leaver CS","2023","Operational Delivery","East Wales","Flintshire and Wrexham","Male","95","[c]","29320","27570"
"Leaver CS","2023","Operational Delivery","East Wales","Monmouthshire and Newport","Female","145","[c]","25900","21780"
"Leaver CS","2023","Operational Delivery","East Wales","Monmouthshire and Newport","Male","85","[c]","30740","24030"
"Leaver CS","2023","Operational Delivery","East Wales","Powys","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Wales","Powys","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Female","75","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","East Riding of Yorkshire","Male","80","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Female","60","[c]","26600","25880"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","Kingston upon Hull, City of","Male","60","[c]","27530","25880"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","East Yorkshire and Northern Lincolnshire","North and North East Lincolnshire","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Angus and Dundee City","Female","65","[c]","24110","22080"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Angus and Dundee City","Male","30","[c]","24110","21690"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","City of Edinburgh","Female","135","[c]","29010","27570"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","City of Edinburgh","Male","155","[c]","33460","28490"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","Female","85","[c]","24710","22080"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Clackmannanshire and Fife","Male","45","[c]","27490","27570"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","Female","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","East Lothian and Midlothian","Male","[c]","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Falkirk","Female","80","[c]","27010","22500"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Falkirk","Male","55","[c]","29590","27570"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Perth and Kinross, and Stirling","Female","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","Perth and Kinross, and Stirling","Male","40","[c]","31900","31290"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","West Lothian","Female","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Eastern Scotland","West Lothian","Male","10","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Essex Haven Gateway","Female","40","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Essex Haven Gateway","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Essex Thames Gateway","Female","45","[c]","28630","29290"
"Leaver CS","2023","Operational Delivery","Essex","Essex Thames Gateway","Male","20","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Heart of Essex","Female","95","[c]","27520","29290"
"Leaver CS","2023","Operational Delivery","Essex","Heart of Essex","Male","65","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Southend-on-Sea","Female","55","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Southend-on-Sea","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Thurrock","Female","5","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","Thurrock","Male","15","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","West Essex","Female","30","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Essex","West Essex","Male","25","[c]","[c]","[c]"
"Leaver CS","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Female","140","[c]","28690","27570"
"Leaver CS","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bath and North East Somerset, North Somerset and South Gloucestershire","Male","125","[c]","37580","31920"
"Leaver CS","2023","Operational Delivery","Gloucestershire, Wiltshire and Bath/Bristol area","Bristol, City of","Female","195","[c]","25810","23390"
