"Status","Year","Profession_of_post","Region_ITL3","Region_london","Sex","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Communications","Birmingham","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Communications","Birmingham","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Communications","Blackpool","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Blackpool","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bournemouth, Christchurch and Poole","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bournemouth, Christchurch and Poole","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bradford","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bradford","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bridgend and Neath Port Talbot","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bridgend and Neath Port Talbot","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Brighton and Hove","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Brighton and Hove","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Bristol, City of","Outside London","Female","50","45","39990","37300"
"In post","2023","Communications","Bristol, City of","Outside London","Male","35","35","40240","37180"
"In post","2023","Communications","Buckinghamshire","Outside London","Female","20","20","[c]","[c]"
"In post","2023","Communications","Buckinghamshire","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Communications","Cambridgeshire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cambridgeshire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Camden and City of London","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Camden and City of London","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","Outside London","Female","125","115","41120","39690"
"In post","2023","Communications","Cardiff and Vale of Glamorgan","Outside London","Male","85","85","42400","39690"
"In post","2023","Communications","Central Bedfordshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Bedfordshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Central Hampshire","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Communications","Central Hampshire","Outside London","Male","35","30","33610","33830"
"In post","2023","Communications","Central Valleys","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Central Valleys","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Cheshire East","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cheshire East","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chorley and West Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Chorley and West Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","City of Edinburgh","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Communications","City of Edinburgh","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Communications","Conwy and Denbighshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Conwy and Denbighshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Communications","Cornwall and Isles of Scilly","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Coventry","Outside London","Female","40","40","44780","43370"
"In post","2023","Communications","Coventry","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Communications","Croydon","London","Female","20","15","[c]","[c]"
"In post","2023","Communications","Croydon","London","Male","15","15","[c]","[c]"
"In post","2023","Communications","Darlington","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Communications","Darlington","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Derby","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Derby","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Devon CC","Outside London","Female","25","20","[c]","[c]"
"In post","2023","Communications","Devon CC","Outside London","Male","15","15","[c]","[c]"
"In post","2023","Communications","Dorset","Outside London","Female","5","5","[c]","[c]"
"In post","2023","Communications","Dorset","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Dumfries and Galloway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Dumfries and Galloway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Durham","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Durham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ealing","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Ealing","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Cumbria","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Cumbria","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Derbyshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Derbyshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Dunbartonshire, West Dunbartonshire, and Helensburgh and Lomond","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Kent","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Kent","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Lancashire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Lancashire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Merseyside","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Merseyside","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Riding of Yorkshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Riding of Yorkshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Sussex CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","East Sussex CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex Haven Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex Haven Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Essex Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Fermanagh and Omagh","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Fermanagh and Omagh","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Flintshire and Wrexham","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Flintshire and Wrexham","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Glasgow City","Outside London","Female","25","25","[c]","[c]"
"In post","2023","Communications","Glasgow City","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Communications","Gloucestershire CC","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gloucestershire CC","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Greater Manchester North West","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Greater Manchester North West","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Greater Manchester South West","Outside London","Female","20","15","[c]","[c]"
"In post","2023","Communications","Greater Manchester South West","Outside London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Gwent Valleys","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gwent Valleys","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gwynedd","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Gwynedd","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hackney and Newham","London","Female","25","20","[c]","[c]"
"In post","2023","Communications","Hackney and Newham","London","Male","10","10","[c]","[c]"
"In post","2023","Communications","Harrow and Hillingdon","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Harrow and Hillingdon","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hartlepool and Stockton-on-Tees","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hartlepool and Stockton-on-Tees","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Heart of Essex","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Heart of Essex","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, County of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Herefordshire, County of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Hertfordshire CC","Outside London","Female","15","15","[c]","[c]"
"In post","2023","Communications","Hertfordshire CC","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Hounslow and Richmond upon Thames","London","Female","15","10","[c]","[c]"
"In post","2023","Communications","Hounslow and Richmond upon Thames","London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inverclyde, East Renfrewshire, and Renfrewshire","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Inverness and Nairn, Moray, and Badenoch and Strathspey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Isle of Anglesey","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Isle of Anglesey","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Isle of Wight","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Isle of Wight","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kensington & Chelsea and Hammersmith & Fulham","London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kensington & Chelsea and Hammersmith & Fulham","London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent Thames Gateway","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kent Thames Gateway","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kingston upon Hull, City of","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Kingston upon Hull, City of","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lambeth","London","Female","15","15","[c]","[c]"
"In post","2023","Communications","Lambeth","London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Lancaster and Wyre","Outside London","Female","10","10","[c]","[c]"
"In post","2023","Communications","Lancaster and Wyre","Outside London","Male","5","5","[c]","[c]"
"In post","2023","Communications","Leeds","Outside London","Female","50","45","45570","43700"
"In post","2023","Communications","Leeds","Outside London","Male","20","20","[c]","[c]"
"In post","2023","Communications","Leicester","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicester","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire CC and Rutland","Outside London","Female","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Leicestershire CC and Rutland","Outside London","Male","[c]","[c]","[c]","[c]"
"In post","2023","Communications","Lewisham and Southwark","London","Female","[c]","[c]","[c]","[c]"
