"Status","Year","Function_of_post","Parent_department","Profession_of_post","Region_ITL3","Headcount","FTE","Mean_salary","Median_salary"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Leicester","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Lewisham and Southwark","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Lincolnshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Liverpool","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Manchester","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Medway","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Merton, Kingston upon Thames and Sutton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Mid Lancashire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","North Yorkshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Oxfordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Plymouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Portsmouth","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Redbridge and Waltham Forest","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Sefton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Sheffield","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","South Teesside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Southampton","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Staffordshire CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Suffolk CC","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Swansea","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Telford and Wrekin","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Tyneside","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Walsall","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Warrington","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","West Sussex (North East)","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Legal","Westminster","35","[c]","41020","34260"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Aberdeen City and Aberdeenshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Barking & Dagenham and Havering","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Barnet","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Barnsley, Doncaster and Rotherham","135","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bath and North East Somerset, North Somerset and South Gloucestershire","70","[c]","22740","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bedford","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Berkshire","40","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bexley and Greenwich","145","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Birmingham","310","[c]","23820","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Blackburn with Darwen","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Blackpool","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bournemouth, Christchurch and Poole","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bradford","35","[c]","21420","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Breckland and South Norfolk","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Brent","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bridgend and Neath Port Talbot","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Brighton and Hove","40","[c]","25960","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bristol, City of","110","[c]","22160","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Bromley","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Buckinghamshire","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Calderdale and Kirklees","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Cambridgeshire CC","125","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Camden and City of London","90","[c]","25390","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Cardiff and Vale of Glamorgan","110","[c]","23380","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Central Hampshire","60","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Central Valleys","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Cheshire East","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Cheshire West and Chester","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Chorley and West Lancashire","115","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","City of Edinburgh","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Conwy and Denbighshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Cornwall and Isles of Scilly","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Coventry","30","[c]","21310","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Croydon","60","[c]","28220","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Darlington","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Derby","45","[c]","21950","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Devon CC","145","[c]","22790","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Dorset","80","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Dudley","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Durham","220","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Ealing","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Cumbria","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Derbyshire","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Kent","20","[c]","21610","20970"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Lancashire","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Merseyside","25","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Riding of Yorkshire","125","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Surrey","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","East Sussex CC","95","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Enfield","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Essex Haven Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Essex Thames Gateway","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Flintshire and Wrexham","115","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Glasgow City","30","[c]","25510","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Gloucestershire CC","25","[c]","23810","20970"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester North East","35","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester North West","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester South East","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Greater Manchester South West","110","[c]","21800","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Gwent Valleys","5","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Gwynedd","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Hackney and Newham","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Haringey and Islington","140","[c]","26690","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Harrow and Hillingdon","20","[c]","26230","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Hartlepool and Stockton-on-Tees","80","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Heart of Essex","110","[c]","21630","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Herefordshire, County of","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Hertfordshire CC","105","[c]","25480","25300"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Hounslow and Richmond upon Thames","145","[c]","27820","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Isle of Wight","50","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Kensington & Chelsea and Hammersmith & Fulham","75","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Kent Thames Gateway","135","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Kingston upon Hull, City of","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Lambeth","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Lancaster and Wyre","45","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Leeds","225","[c]","24290","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Leicester","115","[c]","23390","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Leicestershire CC and Rutland","160","[c]","22550","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Lewisham and Southwark","55","[c]","27320","28310"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Lincolnshire CC","105","[c]","22830","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Liverpool","105","[c]","24150","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Luton","20","[c]","22410","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Manchester","190","[c]","23540","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Medway","130","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Merton, Kingston upon Thames and Sutton","20","[c]","27060","25480"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Mid Kent","55","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Mid Lancashire","85","[c]","24600","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Milton Keynes","130","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Monmouthshire and Newport","45","[c]","22180","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North Hampshire","25","[c]","22070","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North Northamptonshire","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North Nottinghamshire","65","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North Yorkshire CC","15","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North and North East Lincolnshire","10","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","North and West Norfolk","20","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Northumberland","[c]","[c]","[c]","[c]"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Norwich and East Norfolk","100","[c]","21930","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Nottingham","170","[c]","22910","21780"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Oxfordshire CC","140","[c]","23020","21490"
"Leaver CS","2023","No function","Ministry of Justice","Operational Delivery","Peterborough","20","[c]","[c]","[c]"
