"Status","Year","Organisation","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"Leaver Dept.","2023","HM Courts and Tribunals Service","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","G7","20","[c]","55440","53360"
"Leaver Dept.","2023","HM Courts and Tribunals Service","HEO","45","[c]","33380","34260"
"Leaver Dept.","2023","HM Courts and Tribunals Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Courts and Tribunals Service","SEO","45","[c]","41060","41750"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Crown Prosecution Service Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","AA","45","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","AO","300","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","EO","100","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","G7","15","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","HEO","90","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","SEO","40","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Prison and Probation Service","Unknown","145","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","AO","570","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","EO","265","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","G6","35","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","G7","85","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","HEO","210","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","SCS level","20","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Revenue and Customs (excl. agencies)","SEO","145","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","EO","25","[c]","27080","27030"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","G6","30","[c]","65180","65430"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","G7","70","[c]","54550","54090"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","HEO","80","[c]","33880","33630"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","SCS level","20","[c]","93870","77660"
"Leaver Dept.","2023","HM Treasury (excl. agencies)","SEO","30","[c]","38390","38280"
"Leaver Dept.","2023","Health and Safety Executive","AO","10","[c]","21360","20830"
"Leaver Dept.","2023","Health and Safety Executive","EO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Health and Safety Executive","SEO","15","[c]","43340","41160"
"Leaver Dept.","2023","Home Office","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Home Office","AO","155","[c]","23130","22400"
"Leaver Dept.","2023","Home Office","EO","345","[c]","27470","26750"
"Leaver Dept.","2023","Home Office","G6","55","[c]","71060","70840"
"Leaver Dept.","2023","Home Office","G7","130","[c]","58760","59290"
"Leaver Dept.","2023","Home Office","HEO","285","[c]","34730","35350"
"Leaver Dept.","2023","Home Office","SCS level","30","[c]","90620","84160"
"Leaver Dept.","2023","Home Office","SEO","195","[c]","42310","43210"
"Leaver Dept.","2023","Home Office","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Institute for Apprenticeships and Technical Education","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","HEO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Intellectual Property Office","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","AO","10","[c]","21740","21780"
"Leaver Dept.","2023","Legal Aid Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Legal Aid Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Maritime and Coastguard Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Medicines and Healthcare Products Regulatory Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Met Office","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","AA","40","[c]","23140","21810"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","AO","105","[c]","22860","22220"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","EO","85","[c]","28190","27140"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","G6","20","[c]","70170","71130"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","G7","60","[c]","54180","55500"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","HEO","120","[c]","35580","34300"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","SCS level","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Defence (excl. agencies)","SEO","140","[c]","43730","43750"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","AO","15","[c]","21710","21400"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","EO","70","[c]","27780","27170"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","G6","15","[c]","68450","68780"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","G7","70","[c]","57280","55860"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","HEO","130","[c]","33960","34260"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","SCS level","15","[c]","87390","89550"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","SEO","155","[c]","42120","42010"
"Leaver Dept.","2023","Ministry of Justice (excl. agencies)","Unknown","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","AO","15","[c]","27420","24650"
"Leaver Dept.","2023","National Crime Agency","EO","30","[c]","35180","34670"
"Leaver Dept.","2023","National Crime Agency","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","HEO","30","[c]","40910","40340"
"Leaver Dept.","2023","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Crime Agency","SEO","20","[c]","49350","49520"
"Leaver Dept.","2023","National Infrastructure Commission","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Infrastructure Commission","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Records of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","National Savings and Investments","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Northern Ireland Office","SEO","15","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Budget Responsibility","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","AO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","HEO","10","[c]","33900","33130"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office for Standards in Education, Children's Services and Skills","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","EO","30","[c]","26110","25750"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","G7","10","[c]","49960","48330"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","HEO","30","[c]","33790","33400"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Gas and Electricity Markets","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Qualifications and Examinations Regulation","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","G7","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of Rail and Road","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","AO","20","[c]","21540","21780"
"Leaver Dept.","2023","Office of the Public Guardian","EO","20","[c]","25550","25830"
"Leaver Dept.","2023","Office of the Public Guardian","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Public Guardian","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Scotland (incl. Office of the Advocate General for Scotland)","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Office of the Secretary of State for Wales","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Planning Inspectorate","SEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Queen Elizabeth II Centre","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","HEO","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SCS level","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Registers of Scotland","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","G6","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Revenue Scotland","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Royal Fleet Auxiliary","Unknown","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","AO","35","[c]","21810","22150"
"Leaver Dept.","2023","Rural Payments Agency","EO","20","[c]","25540","25920"
"Leaver Dept.","2023","Rural Payments Agency","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Rural Payments Agency","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AA","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","AO","10","[c]","24690","25060"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","EO","10","[c]","31290","31970"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Courts and Tribunals Service","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","G7","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Forestry","SEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AA","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","EO","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G6","5","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","G7","10","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","HEO","10","[c]","35690","35530"
"Leaver Dept.","2023","Scottish Government (excl. agencies)","SEO","10","[c]","47680","49860"
"Leaver Dept.","2023","Scottish Prison Service","AO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","EO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","HEO","[c]","[c]","[c]","[c]"
"Leaver Dept.","2023","Scottish Prison Service","SCS level","[c]","[c]","[c]","[c]"
