"Status","Year","Organisation","Profession_of_post","Region_ITL1","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","London","London","805","785","48340","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Policy","Yorkshire and The Humber","Outside London","95","95","38100","33270"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","East Midlands (England)","Outside London","20","20","38890","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","London","London","180","180","46640","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","North East (England)","Outside London","10","10","46560","44730"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","North West (England)","Outside London","30","30","44010","37890"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","Scotland","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","West Midlands (England)","Outside London","15","15","44420","51770"
"In post","2023","Ministry of Justice (excl. agencies)","Project Delivery","Yorkshire and The Humber","Outside London","85","85","38000","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Property","East Midlands (England)","Outside London","25","20","40500","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Property","East of England","Outside London","20","20","48780","46640"
"In post","2023","Ministry of Justice (excl. agencies)","Property","London","London","140","135","50780","48070"
"In post","2023","Ministry of Justice (excl. agencies)","Property","North East (England)","Outside London","15","15","39380","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Property","North West (England)","Outside London","40","40","39450","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Property","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Property","South East (England)","Outside London","25","25","38280","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Property","South West (England)","Outside London","30","30","43960","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Property","Unknown","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Property","Wales","Outside London","20","20","42700","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Property","West Midlands (England)","Outside London","20","20","40940","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Property","Yorkshire and The Humber","Outside London","50","50","43200","41510"
"In post","2023","Ministry of Justice (excl. agencies)","Security","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","London","London","65","65","48140","43650"
"In post","2023","Ministry of Justice (excl. agencies)","Security","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","West Midlands (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Security","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","London","London","85","85","52930","55720"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","Wales","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Social Research","Yorkshire and The Humber","Outside London","10","10","42570","42000"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","London","London","110","105","50140","43990"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","North East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","North West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Statistics","Yorkshire and The Humber","Outside London","10","10","39300","37680"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","East Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","East of England","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","London","London","55","55","45300","36750"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","North East (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","North West (England)","Outside London","10","10","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","South East (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","South West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","West Midlands (England)","Outside London","10","5","[c]","[c]"
"In post","2023","Ministry of Justice (excl. agencies)","Unknown","Yorkshire and The Humber","Outside London","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Commercial","London","London","10","10","[c]","[c]"
"In post","2023","National Crime Agency","Commercial","North West (England)","Outside London","10","10","47640","40290"
"In post","2023","National Crime Agency","Commercial","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Commercial","Wales","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Commercial","West Midlands (England)","Outside London","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Commercial","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","East Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","London","London","20","20","48700","50980"
"In post","2023","National Crime Agency","Communications","North West (England)","Outside London","5","5","[c]","[c]"
"In post","2023","National Crime Agency","Communications","Northern Ireland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","Scotland","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","South West (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","West Midlands (England)","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","National Crime Agency","Communications","Yorkshire and The Humber","Outside London","[c]","[c]","[c]","[c]"
