"Status","Year","Age","Parent_department","Profession_of_post","Region_london","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","50-59","HM Treasury","Other","Outside London","15","10","42470","42700"
"In post","2023","50-59","HM Treasury","Policy","London","60","60","62200","55840"
"In post","2023","50-59","HM Treasury","Policy","Outside London","20","20","49710","50770"
"In post","2023","50-59","HM Treasury","Policy","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury","Project Delivery","London","10","10","[c]","[c]"
"In post","2023","50-59","HM Treasury","Project Delivery","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury","Property","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","HM Treasury","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Commercial","London","20","20","45120","45440"
"In post","2023","50-59","Home Office","Commercial","Outside London","15","15","42900","43490"
"In post","2023","50-59","Home Office","Communications","London","10","10","62880","64400"
"In post","2023","50-59","Home Office","Communications","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Counter Fraud","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Counter Fraud","Outside London","45","40","26810","26180"
"In post","2023","50-59","Home Office","Digital, Data and Technology","London","325","320","58640","59290"
"In post","2023","50-59","Home Office","Digital, Data and Technology","Outside London","150","145","52470","54260"
"In post","2023","50-59","Home Office","Digital, Data and Technology","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Economics","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Finance","London","60","60","52240","47820"
"In post","2023","50-59","Home Office","Finance","Outside London","30","30","45720","41940"
"In post","2023","50-59","Home Office","Human Resources","London","135","135","47010","43210"
"In post","2023","50-59","Home Office","Human Resources","Outside London","65","65","40590","39000"
"In post","2023","50-59","Home Office","Intelligence Analysis","London","140","135","35410","31580"
"In post","2023","50-59","Home Office","Intelligence Analysis","Outside London","325","310","29260","27650"
"In post","2023","50-59","Home Office","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Knowledge and Information Management","London","25","25","42120","36310"
"In post","2023","50-59","Home Office","Knowledge and Information Management","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Operational Delivery","London","2045","1930","34730","30410"
"In post","2023","50-59","Home Office","Operational Delivery","Outside London","5620","5200","28910","26250"
"In post","2023","50-59","Home Office","Operational Delivery","Overseas","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Operational Delivery","Unknown","70","60","30060","27650"
"In post","2023","50-59","Home Office","Operational Research","London","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Operational Research","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Other","London","225","220","38850","36180"
"In post","2023","50-59","Home Office","Other","Outside London","195","185","31270","26780"
"In post","2023","50-59","Home Office","Policy","London","280","280","58060","59290"
"In post","2023","50-59","Home Office","Policy","Outside London","75","75","49860","54260"
"In post","2023","50-59","Home Office","Policy","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Project Delivery","London","235","230","54710","59290"
"In post","2023","50-59","Home Office","Project Delivery","Outside London","210","205","45490","39370"
"In post","2023","50-59","Home Office","Property","London","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Property","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Science and Engineering","London","15","15","61670","46000"
"In post","2023","50-59","Home Office","Science and Engineering","Outside London","20","20","49460","54570"
"In post","2023","50-59","Home Office","Security","London","80","75","35880","29990"
"In post","2023","50-59","Home Office","Security","Outside London","35","35","31310","32160"
"In post","2023","50-59","Home Office","Social Research","London","5","5","[c]","[c]"
"In post","2023","50-59","Home Office","Statistics","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Unknown","London","15","15","59580","64010"
"In post","2023","50-59","Home Office","Unknown","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Home Office","Unknown","Overseas","30","30","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Commercial","London","20","20","44020","40040"
"In post","2023","50-59","Ministry of Defence","Commercial","Outside London","515","500","43850","42620"
"In post","2023","50-59","Ministry of Defence","Commercial","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Communications","London","20","20","50590","49470"
"In post","2023","50-59","Ministry of Defence","Communications","Outside London","185","180","35250","33910"
"In post","2023","50-59","Ministry of Defence","Corporate Finance","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Counter Fraud","London","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Counter Fraud","Outside London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Digital, Data and Technology","London","50","50","46010","39030"
"In post","2023","50-59","Ministry of Defence","Digital, Data and Technology","Outside London","765","755","40350","36920"
"In post","2023","50-59","Ministry of Defence","Digital, Data and Technology","Overseas","15","15","42370","42660"
"In post","2023","50-59","Ministry of Defence","Finance","London","55","55","52790","49170"
"In post","2023","50-59","Ministry of Defence","Finance","Outside London","635","615","42430","36010"
"In post","2023","50-59","Ministry of Defence","Finance","Overseas","15","15","44000","43240"
"In post","2023","50-59","Ministry of Defence","Geography","Outside London","100","95","33630","34370"
"In post","2023","50-59","Ministry of Defence","Human Resources","London","75","75","47500","46470"
"In post","2023","50-59","Ministry of Defence","Human Resources","Outside London","1465","1440","34310","31470"
"In post","2023","50-59","Ministry of Defence","Human Resources","Overseas","75","75","59790","58630"
"In post","2023","50-59","Ministry of Defence","Human Resources","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Intelligence Analysis","London","95","95","44300","39990"
"In post","2023","50-59","Ministry of Defence","Intelligence Analysis","Outside London","80","80","35370","34300"
"In post","2023","50-59","Ministry of Defence","Intelligence Analysis","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Internal Audit","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Internal Audit","Outside London","45","45","37580","35150"
"In post","2023","50-59","Ministry of Defence","Knowledge and Information Management","London","60","55","38310","31850"
"In post","2023","50-59","Ministry of Defence","Knowledge and Information Management","Outside London","255","255","30900","27470"
"In post","2023","50-59","Ministry of Defence","Knowledge and Information Management","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Legal","London","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Legal","Outside London","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Legal","Overseas","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Medicine","London","15","15","65340","50440"
"In post","2023","50-59","Ministry of Defence","Medicine","Outside London","445","390","53380","41190"
"In post","2023","50-59","Ministry of Defence","Medicine","Overseas","10","10","72750","56680"
"In post","2023","50-59","Ministry of Defence","Operational Delivery","London","265","265","34730","28580"
"In post","2023","50-59","Ministry of Defence","Operational Delivery","Outside London","3945","3810","30090","27080"
"In post","2023","50-59","Ministry of Defence","Operational Delivery","Overseas","40","40","46280","43690"
"In post","2023","50-59","Ministry of Defence","Operational Delivery","Unknown","[c]","[c]","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Operational Research","Outside London","50","45","51520","49260"
"In post","2023","50-59","Ministry of Defence","Other","London","45","45","26850","23100"
"In post","2023","50-59","Ministry of Defence","Other","Outside London","1660","1630","31630","22220"
"In post","2023","50-59","Ministry of Defence","Other","Overseas","10","10","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Other","Unknown","440","440","47340","43120"
"In post","2023","50-59","Ministry of Defence","Policy","London","170","170","52470","46470"
"In post","2023","50-59","Ministry of Defence","Policy","Outside London","140","135","37130","34300"
"In post","2023","50-59","Ministry of Defence","Policy","Overseas","5","5","[c]","[c]"
"In post","2023","50-59","Ministry of Defence","Project Delivery","London","60","60","59280","59530"
"In post","2023","50-59","Ministry of Defence","Project Delivery","Outside London","1605","1575","47810","42890"
"In post","2023","50-59","Ministry of Defence","Project Delivery","Overseas","10","10","74860","74910"
"In post","2023","50-59","Ministry of Defence","Property","London","25","25","35640","36430"
"In post","2023","50-59","Ministry of Defence","Property","Outside London","780","770","35120","34300"
"In post","2023","50-59","Ministry of Defence","Property","Overseas","20","20","47990","44690"
