"Status","Year","Ethnicity","Parent_department","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Black","Ministry of Justice","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Ministry of Justice","SEO/HEO","35","[c]","35930","35410"
"New entrant CS","2023","Black","Ministry of Justice","Unknown","195","[c]","24990","23640"
"New entrant CS","2023","Black","National Crime Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","National Crime Agency","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Northern Ireland Office","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office for Standards in Education, Children's Services and Skills","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","G6/G7","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Gas and Electricity Markets","SEO/HEO","20","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Qualifications and Examinations Regulation","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of Rail and Road","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Scotland","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Office of the Secretary of State for Wales","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Scottish Government","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","The National Archives","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Export Finance","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","AA/AO","10","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Statistics Authority","SEO/HEO","30","[c]","34290","32810"
"New entrant CS","2023","Black","UK Supreme Court","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","UK Supreme Court","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Water Services Regulation Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Black","Welsh Government","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Attorney General's Departments","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Cabinet Office","SEO/HEO","45","[c]","30430","28840"
"New entrant CS","2023","Mixed","Chancellor's other departments","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Chancellor's other departments","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Chancellor's other departments","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Chancellor's other departments","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Charity Commission","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Competition and Markets Authority","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Business, Energy and Industrial Strategy","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Digital, Culture, Media and Sport","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Education","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","AA/AO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","EO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Environment, Food and Rural Affairs","Unknown","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for International Trade","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Levelling Up, Housing and Communities","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","AA/AO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Transport","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","AA/AO","60","[c]","22500","21690"
"New entrant CS","2023","Mixed","Department for Work and Pensions","EO","30","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department for Work and Pensions","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Department of Health and Social Care","SEO/HEO","15","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Estyn","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Food Standards Agency","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Foreign, Commonwealth and Development Office","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Foreign, Commonwealth and Development Office","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Foreign, Commonwealth and Development Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Land Registry","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","AA/AO","50","[c]","23260","22520"
"New entrant CS","2023","Mixed","HM Revenue and Customs","EO","20","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Revenue and Customs","SEO/HEO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","HM Treasury","SEO/HEO","10","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","AA/AO","25","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","EO","35","[c]","27790","25880"
"New entrant CS","2023","Mixed","Home Office","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Mixed","Home Office","SCS level","[c]","[c]","[c]","[c]"
