"Status","Year","Function_of_post","Organisation","Region_ITL1","Responsibility_level_ungrouped","Headcount","FTE","Mean_salary","Median_salary"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Unknown","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Wales","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","EO","15","15","28170","28210"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G6","25","20","70740","70570"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","G7","55","50","55100","53190"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","HEO","40","40","34870","34170"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department for Work and Pensions (excl. agencies)","Yorkshire and The Humber","SEO","55","50","40500","38470"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","East of England","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","G6","10","10","69500","67890"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","G7","30","30","55700","54690"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","HEO","20","20","34380","34190"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","SCS level","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","London","SEO","10","10","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Scotland","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South West (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G6","5","5","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","G7","30","25","53070","52400"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","HEO","10","10","31130","30370"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SCS level","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Department of Health and Social Care (excl. agencies)","Yorkshire and The Humber","SEO","15","15","39830","38120"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North East (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Scotland","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Scotland","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Scotland","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South East (England)","AA","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South East (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","AO","5","5","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","AO","10","10","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Driver and Vehicle Standards Agency","Yorkshire and The Humber","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","London","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","North West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","West Midlands (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Yorkshire and The Humber","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Education and Skills Funding Agency","Yorkshire and The Humber","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Estyn","Wales","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Estyn","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East Midlands (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East of England","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","East of England","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","AO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","HEO","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","London","SEO","5","5","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North West (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","North West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","G6","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","G7","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South East (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South West (England)","EO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South West (England)","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","South West (England)","SEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Wales","HEO","[c]","[c]","[c]","[c]"
"In post","2023","Analysis","Food Standards Agency","Wales","SEO","[c]","[c]","[c]","[c]"
