"Status","Year","Parent_department","Profession_of_post","Region_london","Responsibility_level_grouped","Headcount","FTE","Mean_salary","Median_salary"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","London","SEO/HEO","15","[c]","37260","37180"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","AA/AO","1040","[c]","21650","21690"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","EO","605","[c]","28080","28120"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","G6/G7","15","[c]","58120","56000"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Outside London","SEO/HEO","130","[c]","38830","34170"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Delivery","Unknown","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Operational Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","AA/AO","435","[c]","21670","21690"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Outside London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Other","Unknown","AA/AO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","AA/AO","10","[c]","25610","25610"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","London","SEO/HEO","20","[c]","39280","39150"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","AA/AO","20","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Policy","Outside London","SEO/HEO","20","[c]","34070","34170"
"New entrant CS","2023","Department for Work and Pensions","Policy","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","London","SEO/HEO","10","[c]","39110","39150"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Project Delivery","Outside London","SEO/HEO","15","[c]","36920","36320"
"New entrant CS","2023","Department for Work and Pensions","Property","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","G6/G7","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Property","Outside London","SEO/HEO","15","[c]","36830","37520"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Psychology","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","EO","50","[c]","27360","27320"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Science and Engineering","Outside London","SEO/HEO","20","[c]","35850","32800"
"New entrant CS","2023","Department for Work and Pensions","Security","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Security","Outside London","SEO/HEO","15","[c]","35830","34170"
"New entrant CS","2023","Department for Work and Pensions","Social Research","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Social Research","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Outside London","EO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Statistics","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","EO","10","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","London","SEO/HEO","20","[c]","43000","44360"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","AA/AO","85","[c]","21690","21690"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","EO","70","[c]","28210","28120"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","G6/G7","20","[c]","57130","57000"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Outside London","SEO/HEO","25","[c]","37020","38470"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department for Work and Pensions","Unknown","Unknown","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","London","SEO/HEO","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Commercial","Outside London","SEO/HEO","15","[c]","34930","36330"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","G6/G7","10","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Communications","London","SEO/HEO","20","[c]","41180","41190"
"New entrant CS","2023","Department of Health and Social Care","Communications","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","G6/G7","15","[c]","56180","54090"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SCS level","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","London","SEO/HEO","30","[c]","38350","40880"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","G6/G7","20","[c]","52550","49590"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","SCS level","5","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Digital, Data and Technology","Outside London","SEO/HEO","20","[c]","35300","37060"
"New entrant CS","2023","Department of Health and Social Care","Economics","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","London","SEO/HEO","10","[c]","39970","41480"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","AA/AO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","EO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","G6/G7","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Finance","Outside London","SEO/HEO","[c]","[c]","[c]","[c]"
"New entrant CS","2023","Department of Health and Social Care","Human Resources","London","AA/AO","[c]","[c]","[c]","[c]"
